batch_id,product_id,production_date,expiry_date,batch_size_units,batch_size_kg,production_line,shift,raw_material_lot,supplier_id,mixing_time_min,pasteurization_temp_c,drying_temp_c,moisture_content_pct,protein_content_pct,fat_content_pct,carb_content_pct,batch_status,release_date,yield_efficiency_pct
4674329,1356475,2023-02-12,2024-02-17,5002,7818.6,Line-1,Night,50072143,2696549,34,77.7,188.1,1.375,1.8,4.53,67.89,Quarantine,2023-02-24,85.17
4146260,1877989,2024-04-05,2025-12-12,40524,100.0,Line-4,Morning,38532608,2986473,48,82.6,192.4,0.977,3.0,5.65,62.16,Released,2024-04-15,93.41
4168354,1913308,2023-07-05,2024-08-31,17432,731.2,Line-2,Night,77743989,2196724,44,77.7,174.9,3.37,2.2,2.95,54.69,Released,2023-07-12,74.99
4135865,1775988,2023-08-18,2024-10-12,39598,632.5,Line-1,Night,16475888,2878481,104,83.5,174.6,0.222,2.78,3.08,55.08,Released,2023-08-22,56.3
4124909,1490790,2022-01-17,2023-01-27,47007,1322.1,Line-5,Morning,51092912,2747445,77,83.0,204.5,0.436,3.53,5.73,60.09,Released,2022-01-28,79.88
4432106,1310362,2024-09-08,2026-03-23,14493,2262.6,Line-3,Afternoon,17342281,2444626,110,79.8,161.1,0.939,1.94,2.84,68.65,Rejected,2024-09-14,79.22
4086771,1009186,2021-11-03,2023-08-16,44891,4703.3,Line-2,Night,15913049,2819359,95,75.0,173.6,1.222,3.51,4.48,55.45,Under-Review,2021-11-13,55.51
4320123,1990214,2023-03-15,2024-07-02,19309,1693.2,Line-1,Night,11260243,2605651,97,81.1,161.4,0.743,2.49,3.27,59.92,Under-Review,2023-03-28,85.57
4140954,1595799,2022-03-13,2023-12-14,1974,1527.0,Line-3,Night,38322016,2509167,115,77.8,189.4,0.967,1.74,5.63,55.0,Quarantine,2022-03-23,95.59
4340170,1652201,2022-08-14,2024-06-17,37463,6873.4,Line-1,Morning,46555461,2669419,40,75.4,183.7,1.343,3.14,4.55,61.76,Released,2022-08-25,82.4
4421285,1060180,2021-01-29,2022-08-30,38294,605.0,Line-1,Night,79677819,2016064,44,79.3,186.3,0.938,3.24,5.04,62.53,Released,2021-02-07,73.2
4347349,1222361,2022-08-26,2023-12-03,17499,854.7,Line-2,Morning,26157656,2316744,96,81.9,165.4,1.731,2.55,5.7,67.18,Released,2022-09-06,72.6
5134636,1994308,2024-11-05,2026-01-12,36906,322.5,Line-1,Night,26127401,2824925,77,82.2,177.3,0.375,3.24,3.53,63.61,Quarantine,2024-11-17,72.24
4874533,1175175,2023-06-28,2025-06-24,48180,169.6,Line-1,Afternoon,75922295,2120591,22,84.9,187.8,0.267,1.58,3.55,59.18,Rejected,2023-07-06,87.56
4684960,1046004,2022-12-30,2024-03-19,20571,4662.6,Line-2,Night,79620353,2255223,99,77.4,165.8,1.494,2.08,4.7,62.03,Released,2023-01-07,88.72
4386851,1451626,2023-12-15,2025-08-03,47565,1523.1,Line-3,Afternoon,14222350,2055342,41,74.4,160.5,1.149,3.64,3.06,64.7,Released,2023-12-20,92.68
4982455,1489048,2022-10-31,2024-10-10,23414,3257.4,Line-3,Afternoon,81825590,2193978,79,76.7,174.6,0.149,1.72,5.52,58.14,Released,2022-11-04,86.14
4733687,1882642,2023-12-17,2025-07-15,24812,8451.2,Line-1,Morning,14565585,2479000,95,77.8,196.6,0.317,3.07,5.76,53.9,Released,2023-12-23,91.9
4158390,1322892,2024-01-11,2025-11-15,6465,6613.9,Line-1,Night,35070834,2093876,111,77.2,178.5,0.803,2.12,3.44,60.06,Released,2024-01-16,64.42
4902835,1158163,2021-05-02,2022-06-05,19960,5747.1,Line-1,Afternoon,20979331,2473676,93,75.8,180.0,0.6,2.26,3.59,65.68,Recalled,2021-05-14,96.05
4702524,1248427,2023-10-06,2024-10-29,25660,9850.0,Line-3,Afternoon,52214053,2254090,35,81.6,173.1,0.214,3.05,3.37,53.88,Released,2023-10-13,89.24
4189278,1043404,2024-03-14,2025-08-10,46221,6840.8,Line-5,Morning,11151423,2500229,91,83.1,192.1,0.5,1.68,3.58,57.29,Released,2024-03-27,64.38
4864326,1456074,2023-02-07,2024-12-19,4226,457.2,Line-4,Morning,55021951,2049242,57,75.6,161.9,0.048,3.8,5.65,52.63,Released,2023-02-12,75.67
4270880,1960657,2024-04-23,2025-05-07,13331,28465.9,Line-3,Morning,79771145,2169611,24,74.9,169.3,1.349,3.44,4.07,55.93,Released,2024-05-05,74.76
4718141,1612872,2024-01-02,2025-10-02,9263,4011.6,Line-1,Afternoon,55718703,2133345,73,79.2,189.3,1.926,3.0,4.12,56.07,Released,2024-01-06,74.54
4757105,1109862,2024-05-18,2025-08-27,26287,7686.9,Line-5,Morning,45882981,2738652,86,82.1,178.9,0.08,1.59,5.52,66.54,Released,2024-05-27,95.03
4380211,1140746,2022-01-21,2023-04-15,28246,2691.5,Line-4,Afternoon,88699207,2348853,77,73.3,180.2,0.531,2.02,5.79,59.82,Released,2022-01-28,81.32
4526620,1884973,2024-04-16,2025-07-09,33198,6305.8,Line-3,Morning,27039459,2516245,36,75.5,170.1,0.429,2.03,5.29,56.45,Rejected,2024-04-24,66.11
4326242,1105052,2023-03-25,2024-05-11,22930,1225.6,Line-4,Afternoon,40838982,2218939,33,78.4,184.7,0.873,3.79,4.37,69.62,Rejected,2023-03-28,79.95
4204256,1577257,2022-10-13,2024-01-14,28976,100.0,Line-1,Night,14014403,2795704,70,75.0,170.0,0.144,2.88,4.79,55.12,Released,2022-10-22,67.13
4452024,1007096,2021-08-22,2023-03-17,45369,872.8,Line-1,Afternoon,82296864,2763420,56,80.1,204.7,0.957,1.78,3.92,57.73,Released,2021-08-29,77.87
4753819,1558658,2021-12-28,2023-08-18,32934,3622.2,Line-4,Night,30969125,2741826,117,73.2,167.2,0.183,3.29,3.37,52.53,Quarantine,2022-01-06,87.47
4753539,1136488,2025-01-29,2026-03-22,43660,9217.9,Line-1,Morning,93422802,2967278,79,81.1,160.9,0.4,2.26,4.33,62.14,Released,2025-02-07,94.62
4188899,1766667,2021-04-20,2022-12-13,40255,965.0,Line-1,Morning,76014884,2058978,28,83.0,201.0,0.756,1.82,4.94,52.43,Released,2021-04-30,84.28
4905008,1241110,2022-12-10,2024-04-28,35123,3087.8,Line-4,Morning,52517494,2580274,64,81.9,184.5,0.919,2.53,3.13,65.69,Under-Review,2022-12-22,83.26
4844418,1347719,2025-02-09,2026-05-14,22934,6565.2,Line-1,Afternoon,77802541,2727316,98,76.7,197.4,0.298,3.49,3.86,68.81,Released,2025-02-12,94.98
4107412,1945111,2024-08-06,2026-05-07,1624,532.4,Line-3,Night,62559649,2150095,27,78.1,199.2,0.342,3.23,5.64,68.37,Released,2024-08-16,94.37
4552584,1291023,2022-11-17,2024-10-04,48504,3531.7,Line-4,Afternoon,83246383,2137420,24,72.9,184.8,1.828,2.82,3.29,62.48,Released,2022-11-25,62.54
4815042,1516866,2022-02-25,2023-06-22,5234,399.3,Line-3,Afternoon,62582738,2823927,21,79.7,168.3,0.315,2.14,3.21,65.39,Released,2022-02-28,79.51
4670508,1608131,2021-08-07,2023-04-08,29098,11387.4,Line-2,Morning,10490177,2970233,41,81.6,172.0,1.171,2.43,5.69,68.51,Rejected,2021-08-12,88.99
4856736,1486284,2021-08-10,2023-06-15,9539,5392.4,Line-4,Afternoon,41866775,2910813,85,79.1,160.1,1.501,2.51,2.9,53.03,Released,2021-08-19,88.56
4011541,1961512,2024-01-16,2025-06-14,14015,838.0,Line-1,Afternoon,89643447,2602502,60,74.4,167.9,1.27,1.61,3.35,68.02,Released,2024-01-25,70.03
4486365,1109238,2022-03-30,2023-12-13,12634,5469.6,Line-3,Morning,23267171,2692272,64,84.9,160.8,1.571,1.97,3.5,53.97,Released,2022-04-03,81.24
4470080,1659950,2023-10-27,2025-09-09,29227,6766.9,Line-1,Afternoon,81833269,2333501,42,81.1,208.7,1.248,2.45,3.27,59.23,Released,2023-11-02,91.95
4132928,1617901,2021-03-03,2022-05-19,15335,3670.1,Line-1,Morning,43134674,2982930,29,80.6,164.2,0.68,2.16,3.91,58.47,Released,2021-03-11,92.22
4416900,1983462,2022-06-24,2023-12-14,10512,1336.4,Line-5,Afternoon,61551688,2881078,103,79.1,189.3,1.093,2.02,4.77,66.78,Released,2022-07-05,55.42
4804349,1411863,2024-03-30,2025-11-17,25284,1562.0,Line-3,Night,76553982,2343628,70,82.2,161.4,0.341,3.3,3.23,52.38,Released,2024-04-12,75.65
4888537,1961139,2025-02-26,2026-03-13,24617,141.6,Line-1,Night,45132811,2713499,85,74.4,201.6,0.449,2.05,5.57,55.45,Released,2025-03-09,70.7
4880326,1856134,2021-06-10,2023-03-06,10682,3188.3,Line-1,Morning,35943051,2227077,101,83.6,183.6,0.379,3.8,4.8,58.26,Released,2021-06-14,84.54
4830301,1956271,2022-06-02,2024-05-07,5777,1930.8,Line-1,Night,69799116,2570915,109,82.4,196.7,1.774,3.34,2.88,66.91,Released,2022-06-08,62.93
4563088,1873234,2024-09-09,2026-08-11,39919,9085.8,Line-2,Afternoon,61647704,2347608,102,80.9,207.7,0.44,3.7,4.34,61.42,Released,2024-09-14,87.49
4848893,1767123,2024-03-14,2025-10-31,34878,5987.4,Line-1,Night,27580463,2665534,42,77.9,168.0,0.16,2.22,4.05,62.01,Released,2024-03-21,96.65
4623669,1081408,2024-11-02,2026-05-01,5182,484.6,Line-3,Afternoon,61746116,2878842,79,82.6,184.5,0.17,1.59,3.66,58.82,Quarantine,2024-11-14,74.43
5673659,1167708,2023-12-02,2025-08-08,17002,5975.2,Line-3,Afternoon,26712237,2876528,47,75.6,166.3,0.424,3.14,4.52,57.15,Quarantine,2023-12-06,39.71
4571931,1532600,2023-09-13,2025-08-02,20905,1001.0,Line-1,Night,37805863,2733281,38,76.2,160.6,0.374,1.53,5.34,65.66,Released,2023-09-25,92.15
4893146,1593973,2023-12-14,2025-01-06,33990,1482.7,Line-1,Afternoon,81066793,2091860,88,79.8,201.4,0.42,3.7,4.31,56.84,Quarantine,2023-12-24,75.8
4348488,1175236,2023-10-28,2025-09-06,2543,2006.1,Line-1,Morning,86345170,2651922,119,83.7,178.3,0.889,1.67,3.19,69.99,Rejected,2023-10-31,94.6
4683256,1452125,2023-08-13,2024-12-04,38573,1309.5,Line-2,Morning,68986835,2079535,73,78.5,199.6,1.054,1.96,4.9,52.98,Released,2023-08-21,63.49
4632607,1123815,2022-10-02,2024-02-22,29460,6378.4,Line-2,Night,20243171,2757040,29,80.2,193.9,0.757,2.58,3.78,54.78,Under-Review,2022-10-12,52.32
4492093,1242545,2024-09-07,2026-05-16,11700,14138.7,Line-2,Afternoon,52388570,2798484,107,84.5,206.1,1.174,2.66,5.55,55.73,Released,2024-09-15,72.08
4216613,1157555,2022-12-12,2024-11-04,24720,2657.9,Line-3,Afternoon,32897104,2961494,28,81.8,201.2,0.677,3.42,4.08,54.52,Released,2022-12-25,90.06
4427340,1026125,2024-09-06,2026-06-01,16887,2441.2,Line-4,Morning,71116941,2017078,88,77.4,196.7,0.828,1.83,5.1,52.58,Released,2024-09-14,94.33
4592104,1814321,2021-04-08,2022-06-19,40678,2017.1,Line-1,Afternoon,73720772,2497161,87,78.2,179.6,1.027,1.65,4.25,66.02,Released,2021-04-19,87.04
4870355,1405690,2024-05-18,2026-02-12,32466,1428.3,Line-2,Afternoon,58810210,2447575,47,82.8,203.4,0.919,3.56,4.32,67.82,Released,2024-05-30,94.03
4032471,1061023,2021-03-04,2023-01-24,27772,614.8,Line-2,Night,34390796,2075138,26,77.7,194.2,0.963,2.2,4.0,66.7,Released,2021-03-11,76.53
4716185,1765356,2022-08-22,2024-02-24,923,3500.9,Line-2,Afternoon,60781078,2192335,75,76.2,199.6,1.465,2.26,4.09,61.56,Quarantine,2022-08-31,83.95
4988432,1628232,2022-01-09,2023-11-26,29605,4484.4,Line-1,Morning,42319488,2111314,64,75.4,160.4,0.485,3.2,5.14,64.1,Released,2022-01-21,94.88
4042873,1266264,2023-11-29,2025-08-28,15935,2733.4,Line-2,Morning,95613132,2925177,29,74.4,180.1,0.714,2.06,3.3,61.98,Released,2023-12-07,73.37
4869501,1608667,2022-10-21,2024-03-10,41370,4847.6,Line-4,Afternoon,99786258,2300333,108,78.9,175.0,0.622,1.69,5.77,66.94,Quarantine,2022-10-29,86.15
4728462,1486735,2023-08-15,2025-04-28,5513,447.4,Line-1,Night,61939485,2623753,116,72.2,187.4,0.792,2.39,5.44,54.12,Released,2023-08-28,49.94
4585998,1432888,2024-03-11,2025-03-22,43641,2007.7,Line-4,Night,12845451,2285725,86,77.4,191.6,1.538,3.55,3.44,54.63,Quarantine,2024-03-17,78.45
4396867,1749506,2024-06-21,2025-07-17,44754,15831.0,Line-4,Morning,86983716,2638412,83,76.5,163.9,2.302,3.96,3.38,53.34,Released,2024-06-30,76.71
4004797,1771939,2021-04-06,2022-08-26,3818,1467.1,Line-4,Afternoon,22720847,2481795,71,76.9,180.0,1.338,3.03,5.49,53.05,Released,2021-04-10,85.98
4757911,1418064,2024-01-04,2025-10-02,42584,337.8,Line-4,Night,45200846,2652118,63,76.0,198.5,1.224,1.63,4.7,69.0,Released,2024-01-08,93.56
5418585,1630517,2024-10-30,2025-11-03,47497,1983.1,Line-3,Morning,24230264,2997126,48,76.5,199.1,0.683,1.74,4.59,56.73,Quarantine,2024-11-04,83.26
4585432,1543248,2023-04-20,2025-01-16,10162,6269.7,Line-1,Night,77563853,2594746,102,77.4,186.6,0.266,3.15,4.68,52.86,Released,2023-04-27,77.47
4569310,1235507,2023-02-08,2024-04-29,2485,429.2,Line-4,Morning,44424933,2852418,104,73.6,202.5,0.652,1.65,5.74,63.96,Released,2023-02-19,79.39
4401623,1903589,2022-09-20,2023-12-21,35881,6683.5,Line-4,Afternoon,85719602,2191616,75,81.5,196.4,1.287,2.11,3.77,63.58,Released,2022-10-02,90.24
4457593,1533126,2023-10-28,2025-10-18,48723,5759.2,Line-1,Morning,74976938,2580185,95,78.0,183.7,0.359,2.59,4.43,53.47,Rejected,2023-11-06,89.17
4973638,1046836,2022-07-31,2024-01-02,13850,5288.8,Line-4,Afternoon,79367904,2650818,108,74.8,162.9,0.432,3.08,2.92,53.51,Released,2022-08-06,87.23
4072479,1956601,2023-11-26,2025-09-26,37584,3541.3,Line-1,Afternoon,62429387,2109864,93,80.8,196.6,1.342,1.84,5.55,56.46,Released,2023-12-05,95.97
4667876,1743014,2022-05-21,2023-08-04,32279,529.5,Line-2,Afternoon,53607900,2775218,20,77.5,163.2,1.603,3.92,4.84,65.1,Released,2022-06-03,90.96
4784064,1102563,2023-06-27,2024-11-18,20218,2058.7,Line-1,Night,65718323,2453362,45,83.8,197.1,1.171,2.01,3.61,56.07,Released,2023-07-05,96.36
4161936,1440552,2021-04-27,2022-07-05,19625,2458.9,Line-3,Night,15591124,2817258,45,75.1,204.3,0.131,3.27,4.8,65.74,Released,2021-05-01,55.94
4323246,1198594,2024-05-30,2026-02-16,37964,597.5,Line-1,Morning,67079455,2563795,48,84.1,166.9,1.107,2.52,3.12,61.13,Released,2024-06-08,90.18
4626108,1529469,2022-07-28,2024-04-24,10680,16435.4,Line-2,Afternoon,69641528,2981943,118,82.3,192.5,1.129,2.95,3.61,56.44,Released,2022-07-31,86.17
4122873,1286992,2021-06-12,2022-08-25,12825,4957.9,Line-5,Afternoon,26480406,2359682,36,82.2,209.8,0.231,1.99,5.35,67.33,Quarantine,2021-06-20,84.44
4408572,1544441,2023-04-13,2025-04-01,7235,2738.1,Line-2,Morning,11405094,2725786,21,83.6,182.1,1.51,3.85,4.08,67.08,Released,2023-04-17,98.16
4800308,1048237,2021-02-01,2022-05-19,44530,9780.6,Line-2,Afternoon,39841629,2576066,58,84.7,193.5,0.994,2.56,3.4,57.15,Released,2021-02-06,74.84
4710203,1953259,2024-03-20,2025-04-22,41822,8234.7,Line-2,Night,75473271,2101439,87,78.8,185.1,0.468,2.67,4.22,68.69,Quarantine,2024-03-31,91.97
4081743,1470645,2022-02-18,2024-01-11,9029,2409.1,Line-1,Morning,44845036,2811915,86,82.0,191.0,1.032,1.89,3.63,60.04,Released,2022-02-23,71.62
4304052,1117816,2024-09-08,2026-02-24,22045,32473.7,Line-5,Night,25547184,2803547,100,75.4,183.8,0.508,1.94,4.54,53.68,Released,2024-09-19,90.15
4931275,1512907,2021-12-24,2023-02-16,27750,5871.3,Line-1,Afternoon,55917034,2933606,29,74.1,189.7,1.047,1.87,4.76,65.71,Rejected,2022-01-05,93.66
4626134,1572005,2022-08-21,2023-09-06,2085,12777.7,Line-5,Night,72270978,2187390,89,76.1,183.5,0.559,2.22,3.37,65.59,Released,2022-09-02,79.6
4973018,1856529,2022-11-13,2024-04-18,47533,1738.5,Line-2,Afternoon,26628633,2057113,45,77.3,198.3,1.762,2.96,4.27,66.18,Released,2022-11-23,85.81
4590303,1241157,2021-05-03,2022-05-21,26010,4641.2,Line-3,Night,35298387,2132636,26,83.2,162.7,0.417,3.51,3.25,64.73,Released,2021-05-13,88.96
4995888,1658007,2021-07-05,2023-04-29,30236,100.0,Line-4,Afternoon,11849876,2879531,119,73.9,209.6,0.914,1.86,4.14,66.32,Rejected,2021-07-08,80.45
4111373,1786196,2021-10-21,2023-07-04,48285,4974.2,Line-1,Morning,88963309,2315372,77,79.9,163.0,0.573,2.92,4.19,53.12,Quarantine,2021-11-03,82.36
4052059,1176794,2022-06-03,2023-07-29,11127,13526.3,Line-2,Afternoon,62397077,2365749,35,74.6,209.2,1.156,2.78,3.63,65.4,Released,2022-06-08,75.17
4386357,1614300,2023-06-15,2024-06-23,10483,13830.1,Line-3,Afternoon,73658989,2237521,113,74.1,181.5,0.564,2.36,4.57,69.18,Released,2023-06-27,80.36
4297799,1831268,2025-01-29,2026-02-22,7647,498.3,Line-1,Morning,50292931,2607253,37,83.3,166.6,1.403,2.5,4.24,61.38,Quarantine,2025-02-10,74.65
4361257,1445566,2022-10-16,2024-07-14,23436,8849.4,Line-2,Night,19370707,2043778,92,75.9,162.3,0.899,2.06,5.13,53.89,Rejected,2022-10-26,85.38
4302244,1875531,2021-03-26,2023-02-22,32915,3040.9,Line-1,Night,22958697,2072555,103,78.6,168.6,0.811,3.63,4.19,63.44,Released,2021-04-01,87.22
4954609,1247497,2022-04-05,2023-10-27,15692,6569.0,Line-2,Morning,43123195,2148979,43,77.1,162.6,0.608,3.92,4.56,54.77,Quarantine,2022-04-13,88.49
4013237,1102830,2022-12-20,2024-02-08,29648,723.8,Line-4,Afternoon,28977632,2711104,94,76.9,189.8,1.529,2.89,2.99,59.19,Quarantine,2022-12-25,78.54
4335307,1485229,2024-07-08,2025-10-16,31077,2736.5,Line-3,Afternoon,50764146,2737424,46,74.3,187.3,0.968,3.77,5.0,61.39,Rejected,2024-07-13,84.5
4397052,1375541,2021-04-30,2022-12-20,24997,8368.8,Line-4,Afternoon,34700526,2978464,35,76.3,188.6,2.05,1.68,5.54,67.42,Released,2021-05-08,86.11
4493136,1908152,2023-01-20,2024-11-07,22714,3105.4,Line-2,Morning,70146396,2531324,53,84.4,185.1,1.12,2.99,5.29,60.42,Released,2023-01-28,80.25
4788024,1107435,2024-05-25,2026-02-13,18856,1230.4,Line-4,Night,26517394,2999963,106,84.9,200.3,0.209,3.23,4.26,55.33,Released,2024-06-05,92.39
4068591,1929928,2021-06-08,2022-07-22,13619,143.6,Line-1,Morning,72454996,2768371,73,83.8,174.5,0.609,3.03,3.11,59.56,Released,2021-06-20,79.18
4861649,1028161,2021-06-03,2023-04-18,32184,6369.9,Line-1,Afternoon,58784993,2599835,67,76.3,203.7,0.59,1.9,5.58,63.94,Quarantine,2021-06-11,63.97
4980212,1992842,2022-03-16,2024-01-16,10368,11539.6,Line-2,Night,40038340,2362670,39,84.3,186.6,0.394,3.15,4.76,53.63,Released,2022-03-19,79.14
4143424,1285182,2024-07-23,2025-12-02,46984,31166.9,Line-2,Afternoon,32877247,2233297,74,75.2,186.7,0.157,3.38,2.81,66.33,Recalled,2024-07-29,76.3
4370766,1979221,2021-06-25,2023-03-10,41770,1129.6,Line-1,Morning,40903939,2968014,106,76.3,190.5,0.97,3.74,4.37,54.16,Released,2021-07-07,74.14
4960350,1632704,2022-11-04,2024-07-07,44587,3519.6,Line-2,Morning,80168705,2950942,56,72.2,161.3,0.712,1.96,4.37,56.42,Released,2022-11-08,80.11
4514832,1571787,2023-01-19,2024-11-27,7138,9162.6,Line-1,Night,42737068,2847007,44,82.6,171.6,0.908,3.77,3.86,52.9,Released,2023-01-22,88.22
4422895,1789918,2022-07-21,2024-01-01,33772,4161.8,Line-3,Morning,67813787,2885122,36,82.1,190.9,0.364,3.03,5.39,62.53,Released,2022-07-26,91.15
4593633,1034111,2023-11-02,2024-12-09,44002,6107.7,Line-4,Afternoon,16534901,2372037,34,81.2,188.4,0.632,1.95,5.02,69.67,Released,2023-11-14,92.71
4450139,1695062,2023-03-25,2024-10-04,2587,1993.8,Line-2,Night,40521603,2670142,31,81.1,206.8,0.343,1.72,3.94,57.03,Released,2023-04-01,73.95
4608975,1210058,2023-10-06,2025-09-01,37853,9995.9,Line-1,Afternoon,16312663,2156487,49,74.4,200.6,0.946,2.6,4.54,53.59,Released,2023-10-19,67.31
4175287,1579747,2024-10-22,2026-07-23,21463,755.4,Line-2,Morning,95122702,2727992,74,79.2,208.4,0.343,3.39,4.93,66.08,Rejected,2024-10-25,95.3
4326991,1191312,2023-04-01,2024-05-27,39869,4721.7,Line-2,Afternoon,23840523,2909520,80,80.8,179.5,0.209,2.48,5.47,65.36,Released,2023-04-09,97.46
4900189,1040982,2022-09-10,2023-10-13,38652,668.8,Line-4,Afternoon,13991019,2133089,33,82.1,207.5,1.196,1.78,5.17,56.59,Released,2022-09-23,87.53
4864963,1621149,2021-04-08,2022-06-17,30216,3480.9,Line-3,Afternoon,56017634,2086334,60,76.5,160.6,1.054,3.08,4.47,61.54,Released,2021-04-14,82.45
4918551,1760544,2021-02-22,2022-07-27,35736,19886.2,Line-1,Afternoon,94679099,2486709,40,81.1,180.1,0.31,2.14,4.33,60.2,Rejected,2021-02-27,87.63
4983430,1149648,2021-09-07,2023-06-10,13162,591.6,Line-1,Night,23253523,2205811,82,78.4,170.0,1.829,3.52,4.5,54.99,Recalled,2021-09-16,59.04
4000644,1309658,2024-05-24,2026-02-06,43544,1542.1,Line-5,Morning,53582410,2857523,93,75.1,169.5,0.496,3.38,4.82,63.55,Under-Review,2024-06-04,92.99
4565003,1669059,2022-07-29,2024-06-28,10830,2198.6,Line-2,Night,58871249,2710793,35,84.2,194.2,0.461,3.21,5.11,61.0,Quarantine,2022-08-09,97.71
4738535,1350693,2024-05-09,2025-06-02,45147,2579.7,Line-2,Afternoon,15192068,2391814,81,78.6,184.7,0.712,2.71,5.53,52.59,Released,2024-05-21,98.86
4547390,1970539,2022-02-14,2023-04-03,13464,2727.0,Line-3,Night,39005860,2566724,46,84.4,166.2,2.556,3.54,5.78,63.89,Released,2022-02-19,89.63
4217022,1367082,2024-02-10,2025-06-17,37041,6729.3,Line-2,Morning,78980773,2981224,40,77.7,192.9,0.177,1.77,2.84,60.74,Released,2024-02-15,61.75
4226532,1114917,2023-05-13,2024-11-26,17858,9442.7,Line-1,Afternoon,93167090,2997399,35,82.6,209.0,1.031,3.32,5.39,61.22,Under-Review,2023-05-21,78.87
4618378,1905626,2022-01-23,2023-12-06,34442,9989.4,Line-4,Afternoon,20312225,2876071,114,82.1,178.1,0.575,2.64,5.64,61.97,Released,2022-01-30,79.26
4548302,1381797,2022-08-29,2023-09-26,32337,6492.3,Line-1,Morning,46536440,2711701,78,77.5,178.9,0.853,2.1,4.24,62.73,Released,2022-09-03,92.0
4063210,1215894,2023-09-08,2024-10-13,40206,5364.0,Line-1,Morning,99567902,2729586,27,75.9,182.6,0.946,2.63,4.96,54.04,Released,2023-09-18,95.29
4249746,1653637,2024-05-02,2026-02-16,19378,7967.6,Line-3,Morning,54510315,2029675,27,77.6,189.1,0.548,3.71,3.28,58.27,Released,2024-05-12,91.69
4079335,1648321,2022-04-28,2023-12-01,29429,4322.4,Line-3,Night,51070768,2391364,45,81.3,203.3,0.347,3.29,4.1,68.78,Released,2022-05-07,93.84
4316955,1075376,2022-10-15,2024-06-25,15987,1021.6,Line-4,Morning,78263166,2692923,23,78.3,180.2,1.119,2.77,3.61,69.97,Rejected,2022-10-22,76.16
4510109,1900860,2021-04-17,2022-08-31,40299,3999.4,Line-4,Afternoon,25980654,2086054,50,82.4,198.1,0.896,3.68,3.87,58.62,Released,2021-04-22,75.19
4461021,1310362,2022-06-20,2024-05-25,18047,2048.2,Line-4,Morning,89498897,2746084,118,79.9,196.2,1.85,2.28,4.7,60.76,Released,2022-07-02,55.51
4721366,1299654,2022-04-04,2023-08-15,14634,2148.0,Line-2,Morning,44645353,2260942,104,79.4,168.6,0.983,3.14,2.92,55.24,Released,2022-04-11,80.54
4665967,1391301,2021-04-24,2022-05-18,36964,13489.5,Line-3,Morning,74643486,2318441,117,83.8,169.2,0.059,3.14,5.2,68.11,Rejected,2021-04-27,80.18
5500835,1094155,2022-09-03,2024-06-20,42449,14736.9,Line-1,Afternoon,65018121,2404602,58,76.5,208.7,1.095,2.98,4.45,67.92,Quarantine,2022-09-14,83.49
5520186,1680767,2022-07-04,2024-03-28,30693,5345.3,Line-1,Night,27614773,2060620,28,81.5,178.8,0.184,1.81,4.53,68.04,Quarantine,2022-07-08,76.35
4352938,1196481,2022-05-29,2023-12-27,5425,7396.7,Line-2,Morning,85584923,2299165,64,84.7,180.3,0.767,3.6,3.12,63.51,Released,2022-06-10,75.78
4243883,1281216,2021-04-06,2022-06-18,38409,1699.3,Line-2,Morning,93088631,2280342,111,74.3,190.0,0.884,2.2,5.52,68.1,Released,2021-04-13,82.31
4417087,1017698,2023-08-03,2025-02-25,27984,437.8,Line-2,Afternoon,16248761,2200621,99,80.5,186.0,0.516,3.68,4.0,67.84,Released,2023-08-10,81.34
4622714,1313808,2021-07-04,2022-12-26,2684,2641.8,Line-3,Night,10097622,2946295,21,73.5,198.8,1.175,2.64,3.14,69.9,Released,2021-07-11,90.39
4219302,1584564,2022-01-30,2023-02-12,26717,7683.0,Line-2,Night,60095980,2896309,70,77.0,168.0,0.718,3.44,3.12,54.73,Released,2022-02-04,92.62
4171560,1763606,2024-12-27,2026-10-14,44783,1660.1,Line-2,Afternoon,20178950,2952787,22,82.2,203.3,1.307,2.05,4.07,59.84,Released,2025-01-03,94.99
4060056,1639810,2021-04-09,2022-04-13,30989,11354.8,Line-3,Morning,79707541,2407531,26,81.5,177.1,0.189,2.29,3.0,64.39,Released,2021-04-14,86.46
4096108,1428822,2024-11-07,2026-11-01,594,906.7,Line-5,Afternoon,60906911,2184467,82,74.2,191.8,0.759,1.75,4.67,57.09,Quarantine,2024-11-15,88.76
4917902,1900843,2022-12-24,2024-12-08,49038,14631.6,Line-2,Morning,39059938,2312226,25,77.0,164.9,0.563,3.52,3.87,61.79,Under-Review,2023-01-05,93.87
