task_id,robot_id,operator_id,task_type,start_datetime,end_datetime,duration_minutes,source_zone,destination_zone,product_sku,quantity_units,weight_kg,task_status,priority_level,error_occurred,error_code,completion_rate_pct,energy_consumed_kwh,shift,batch_id_ref
18966700,1147723,3771521,Inspection,2024-02-10,2024-02-10 00:33:00,33,C,C,SKU54055,54,3.52,Completed,5,0,0000,95.63,0.259,Afternoon,4076462
19054478,1931773,3297226,Pick,2024-05-03,2024-05-03 01:00:00,60,C,Shipping,SKU98352,106,1.17,Completed,4,0,0000,98.67,1.142,Afternoon,4092882
18606801,1878564,3857216,Place,2025-03-29,2025-03-29 00:55:00,55,B,E,SKU43498,48,14.69,Partial,2,0,0000,96.81,1.438,Afternoon,4560505
16248151,1612378,3697403,Replenishment,2023-11-11,2023-11-11 00:17:00,17,B,F,SKU36731,33,24.84,Completed,4,0,0000,97.29,0.652,Morning,4609260
14534723,1044069,3331690,Transport,2023-01-18,2023-01-18 00:11:00,11,E,F,SKU24574,40,26.66,Completed,4,0,0000,99.53,1.668,Afternoon,4483689
19601640,1590241,3148217,Transport,2024-04-27,2024-04-27 00:52:00,52,C,A,SKU72467,46,29.09,Completed,3,0,0000,98.49,0.38,Night,4585781
17116435,1149699,7884201,Pick,2023-01-16,2023-01-16 00:24:00,24,C,C,SKU68067,65,36.17,Completed,4,0,0000,96.28,0.481,Night,4451921
18494574,1550670,7894071,Place,2024-12-20,2024-12-20 00:22:00,22,C,B,SKU79576,100,41.14,Completed,4,0,0000,97.7,1.575,Morning,4748632
18815580,1501442,3238183,Place,2024-06-25,2024-06-25 00:04:00,4,B,B,SKU29271,96,53.52,Completed,4,0,0000,95.22,1.136,Night,4356468
19491793,1402744,3906903,Transport,2023-12-17,2023-12-17 00:13:00,13,C,A,SKU67566,57,26.53,Failed,5,0,0000,97.73,1.329,Morning,4529753
16951917,1250461,3478326,Pick,2023-04-27,2023-04-27 00:01:00,1,D,E,SKU27391,71,6.18,Completed,4,0,0000,98.54,0.55,Morning,4150042
10039808,1631652,3676505,Place,2023-03-13,2023-03-13 00:15:00,15,A,B,SKU34570,43,24.81,Partial,2,0,0000,98.9,1.848,Afternoon,4112201
18171205,1478457,3780188,Place,2024-12-04,2024-12-04 00:07:00,7,B,E,SKU83162,35,14.21,Completed,3,0,0000,99.08,0.381,Afternoon,4954970
11033333,1337677,3505753,Place,2023-11-11,2023-11-11 00:02:00,2,B,C,SKU34502,50,9.47,Failed,3,0,0000,97.9,3.174,Afternoon,4689569
16021113,1324608,7963762,Place,2023-12-23,2023-12-23 00:09:00,9,C,C,SKU40830,60,36.42,Cancelled,3,0,0000,99.67,0.792,Morning,4370974
13117498,1184403,3494275,Place,2024-11-28,2024-11-28 00:50:00,50,D,B,SKU29183,66,50.09,Completed,3,0,0000,96.16,0.287,Morning,4660349
19209294,1989079,3145416,Inspection,2023-07-28,2023-07-28 00:19:00,19,D,A,SKU55999,40,22.8,Completed,5,0,0000,97.17,1.496,Afternoon,4340253
13792241,1506671,3991391,Transport,2025-03-20,2025-03-20 00:21:00,21,D,F,SKU70055,142,65.23,Completed,4,1,6436,58.89,0.912,Night,4882325
15323544,1621889,3867454,Place,2023-02-08,2023-02-08 00:08:00,8,D,E,SKU87591,62,94.2,Completed,4,0,0000,97.17,0.13,Morning,4057598
15159823,1216877,3986688,Pick,2023-10-15,2023-10-15 00:17:00,17,F,C,SKU44241,31,0.81,Partial,1,0,0000,95.79,0.84,Night,4800585
16860795,1161454,3713635,Place,2024-04-27,2024-04-27 00:17:00,17,A,A,SKU65050,64,7.03,Failed,5,0,0000,97.69,0.517,Morning,4557752
14577239,1211619,3731258,Charging,2023-12-05,2023-12-05 00:08:00,8,C,F,SKU53558,140,24.27,Completed,3,0,0000,96.56,1.275,Afternoon,4998866
17879997,1706524,3809031,Transport,2024-11-07,2024-11-07 00:38:00,38,B,C,SKU95549,21,13.03,In-Progress,4,0,0000,96.76,0.304,Afternoon,4747796
17746594,1890269,3892340,Inspection,2023-02-19,2023-02-19 00:17:00,17,A,D,SKU94710,23,56.11,Completed,4,0,0000,95.9,3.699,Afternoon,4540978
15456093,1345905,3610606,Place,2023-05-10,2023-05-10 00:21:00,21,A,F,SKU17528,170,28.37,Partial,2,0,0000,97.7,0.323,Morning,4901768
15905944,1992618,3123845,Transport,2024-09-02,2024-09-02 00:05:00,5,C,A,SKU60348,8,44.15,Failed,4,0,0000,96.91,4.226,Morning,4525197
13061335,1930999,3493251,Pick,2024-09-09,2024-09-09 01:23:00,83,E,A,SKU47373,40,6.84,Completed,4,0,0000,98.92,0.072,Morning,4327213
16992007,1019176,3393521,Replenishment,2023-07-04,2023-07-04 00:04:00,4,B,A,SKU53080,21,19.27,Completed,2,0,0000,97.56,2.301,Afternoon,4484771
17500461,1060912,3182424,Transport,2023-05-29,2023-05-29 00:10:00,10,E,C,SKU13708,139,2.53,Completed,3,0,0000,95.3,0.581,Afternoon,4867282
13353720,1844373,3554224,Replenishment,2024-08-28,2024-08-28 00:03:00,3,E,E,SKU40634,47,35.25,Completed,1,0,0000,97.33,1.524,Morning,4889182
16955194,1876581,3936685,Pick,2024-12-16,2024-12-16 00:07:00,7,B,D,SKU53166,101,20.04,Cancelled,3,0,0000,95.76,0.016,Morning,4557427
14957659,1587408,3358988,Charging,2024-05-08,2024-05-08 00:09:00,9,B,E,SKU31726,115,29.65,Cancelled,4,0,0000,95.11,2.927,Afternoon,4628686
17621536,1710061,3587751,Place,2023-10-02,2023-10-02 00:08:00,8,A,C,SKU57674,36,57.32,Partial,2,1,8876,93.86,1.688,Afternoon,4402997
12608806,1571310,3703432,Replenishment,2024-05-01,2024-05-01 01:27:00,87,B,B,SKU59143,58,25.83,Completed,4,0,0000,99.66,0.11,Afternoon,4521409
12966204,1486979,3270999,Pick,2023-04-28,2023-04-28 00:28:00,28,A,A,SKU89690,49,0.52,Completed,3,0,0000,99.25,1.66,Afternoon,4813242
12429634,1398447,3160736,Replenishment,2023-10-29,2023-10-29 00:34:00,34,B,E,SKU56501,118,18.06,Completed,3,0,0000,99.04,0.942,Night,4624131
16770745,1147156,3655110,Place,2024-03-05,2024-03-05 00:47:00,47,A,E,SKU13467,53,6.22,Completed,4,0,0000,96.62,0.056,Morning,4524747
13443618,1958748,3068045,Pick,2023-07-13,2023-07-13 00:07:00,7,C,C,SKU14411,71,49.39,Completed,2,0,0000,96.6,0.85,Night,4777286
16456086,1291892,3561660,Inspection,2024-05-08,2024-05-08 00:31:00,31,B,Shipping,SKU58193,120,14.93,Completed,3,0,0000,97.26,0.759,Afternoon,4372087
12871892,1191585,3264264,Replenishment,2024-02-19,2024-02-19 00:04:00,4,C,A,SKU12799,46,5.39,Completed,2,0,0000,98.72,0.924,Morning,4442300
14970265,1741168,3334448,Place,2024-10-20,2024-10-20 00:26:00,26,C,B,SKU16629,105,2.5,Completed,3,0,0000,96.32,1.075,Afternoon,4116933
17760488,1772834,3920986,Pick,2025-04-24,2025-04-24 00:42:00,42,B,B,SKU71923,50,5.18,Cancelled,3,1,9987,43.23,0.937,Afternoon,4205127
12928643,1148099,3000199,Pick,2023-06-04,2023-06-04 00:18:00,18,B,A,SKU83033,53,2.64,Completed,3,0,0000,98.74,0.754,Afternoon,4858621
10849770,1113311,7715937,Replenishment,2025-01-11,2025-01-11 00:10:00,10,B,B,SKU67981,173,4.87,Completed,4,0,0000,96.78,0.081,Afternoon,4481585
17600199,1219903,3756041,Place,2023-11-17,2023-11-17 00:26:00,26,B,E,SKU20169,93,13.67,Completed,2,0,0000,97.4,0.343,Morning,4063581
17804311,1442371,3568646,Place,2025-02-25,2025-02-25 01:28:00,88,A,F,SKU41109,40,21.76,Completed,2,0,0000,97.18,2.21,Night,4479831
13993519,1130359,3610185,Inspection,2023-08-05,2023-08-05 00:46:00,46,A,F,SKU93676,89,4.74,Completed,2,0,0000,95.76,3.273,Afternoon,4795320
13078225,1817727,3105201,Pick,2023-01-01,2023-01-01 00:11:00,11,A,Shipping,SKU18064,86,69.99,Completed,4,0,0000,97.56,1.092,Afternoon,4284498
16537799,1211547,3489723,Inspection,2024-09-12,2024-09-12 00:01:00,1,Staging,E,SKU49001,64,7.53,Completed,4,0,0000,99.69,0.51,Afternoon,4296325
19172177,1229011,3674134,Place,2023-12-30,2023-12-30 01:04:00,64,D,E,SKU72479,71,55.66,Completed,2,0,0000,97.15,0.19,Morning,4057886
17806030,1807432,3223606,Maintenance,2024-02-05,2024-02-05 00:21:00,21,D,C,SKU31840,67,21.61,Completed,2,0,0000,98.67,0.695,Night,4387345
11019314,1691852,3681268,Pick,2023-11-05,2023-11-05 00:37:00,37,B,D,SKU88632,54,5.25,Completed,1,0,0000,99.91,1.837,Morning,4281312
12141020,1250327,3845254,Place,2023-10-16,2023-10-16 00:21:00,21,E,A,SKU32239,7,25.39,Completed,4,0,0000,96.43,1.964,Night,4597557
11561105,1532138,3265762,Place,2023-07-26,2023-07-26 00:56:00,56,A,A,SKU24891,22,47.56,Completed,3,0,0000,95.82,3.058,Night,4866529
14728834,1625059,3036226,Pick,2025-02-12,2025-02-12 00:42:00,42,B,D,SKU64721,72,47.93,Completed,1,0,0000,99.15,0.81,Morning,4574669
11124818,1134318,3004069,Pick,2024-06-24,2024-06-24 00:22:00,22,A,A,SKU96427,54,25.34,Cancelled,5,0,0000,95.87,2.374,Night,4005211
19617181,1071588,3516273,Inspection,2023-11-24,2023-11-24 00:37:00,37,A,Shipping,SKU65426,76,8.62,Completed,4,0,0000,98.62,1.247,Afternoon,4703053
19859580,1143512,3171345,Pick,2023-03-16,2023-03-16 00:11:00,11,B,C,SKU43221,78,35.11,Completed,3,0,0000,99.56,0.631,Morning,4034041
16248480,1097991,3887783,Pick,2023-04-09,2023-04-09 00:04:00,4,C,E,SKU20181,37,13.89,Partial,3,0,0000,99.8,0.516,Afternoon,4970458
15699177,1068298,3242383,Transport,2025-02-02,2025-02-02 00:19:00,19,A,B,SKU81596,83,9.41,Completed,3,1,3239,83.01,0.757,Morning,4705810
19927508,1787690,3471963,Pick,2023-12-23,2023-12-23 00:02:00,2,E,B,SKU46126,51,11.94,Completed,4,0,0000,97.02,0.151,Afternoon,4039246
12885094,1701646,3702529,Charging,2024-07-31,2024-07-31 00:28:00,28,B,B,SKU41301,67,30.19,Completed,1,1,3940,35.12,0.586,Morning,4366899
19996959,1127174,3318916,Pick,2023-01-23,2023-01-23 00:02:00,2,B,E,SKU56708,46,13.76,Completed,4,1,6978,25.17,4.392,Morning,4426001
13495148,1272961,3327074,Transport,2024-12-16,2024-12-16 01:09:00,69,B,F,SKU49768,45,15.21,Completed,2,0,0000,97.37,4.95,Afternoon,4255352
16976477,1471296,3712707,Transport,2025-01-24,2025-01-24 00:58:00,58,E,D,SKU55923,16,12.51,Failed,2,0,0000,95.3,0.668,Night,4546315
14361725,1020429,3329597,Transport,2024-02-29,2024-02-29 01:12:00,72,B,B,SKU59158,72,9.47,In-Progress,4,0,0000,96.95,0.431,Afternoon,4028940
12969160,1340562,3133307,Place,2023-05-28,2023-05-28 00:15:00,15,A,A,SKU69145,148,7.13,In-Progress,1,0,0000,95.92,0.345,Afternoon,4036151
13257033,1358246,3132380,Pick,2023-08-05,2023-08-05 00:06:00,6,A,E,SKU22286,96,6.13,Failed,5,0,0000,98.85,1.17,Morning,4602874
19220876,1745119,3000028,Pick,2023-01-04,2023-01-04 00:45:00,45,B,C,SKU71040,42,29.49,Completed,3,0,0000,98.71,0.309,Night,4218428
14038673,1398057,3170883,Replenishment,2024-08-07,2024-08-07 00:34:00,34,C,D,SKU20413,69,15.21,Completed,3,0,0000,96.97,3.66,Morning,4409796
13901854,1631325,3253476,Pick,2024-01-03,2024-01-03 00:07:00,7,A,Shipping,SKU76828,30,6.87,Completed,2,0,0000,96.21,1.78,Morning,4942732
15656862,1198774,3190668,Transport,2023-05-10,2023-05-10 00:43:00,43,B,B,SKU78594,107,8.63,Completed,3,0,0000,99.39,0.271,Afternoon,4044710
11022087,1967446,3960775,Pick,2024-12-10,2024-12-10 00:53:00,53,C,C,SKU28495,35,21.63,In-Progress,5,0,0000,98.57,4.778,Night,4148242
10914705,1858827,3766528,Place,2023-01-23,2023-01-23 01:06:00,66,Staging,B,SKU88867,71,0.5,Completed,2,0,0000,96.67,0.667,Morning,4175822
13340561,1068658,3871225,Pick,2024-03-17,2024-03-17 00:05:00,5,B,D,SKU42111,33,41.09,Cancelled,3,0,0000,99.61,0.405,Morning,4939999
13656891,1865180,3318145,Charging,2024-11-06,2024-11-06 00:06:00,6,C,B,SKU70157,22,51.91,Failed,3,0,0000,97.04,1.208,Morning,4865177
18527745,1367836,3947114,Replenishment,2023-03-27,2023-03-27 00:34:00,34,A,A,SKU68008,48,7.91,Partial,4,0,0000,97.69,0.548,Afternoon,4935340
18528947,1183312,3012136,Replenishment,2025-02-08,2025-02-08 00:47:00,47,A,B,SKU97924,46,0.5,Partial,2,0,0000,99.76,2.584,Night,4424604
11043655,1513913,3806486,Pick,2024-11-20,2024-11-20 00:09:00,9,D,F,SKU21037,60,72.18,Completed,3,1,3467,25.11,4.447,Afternoon,4840891
18266173,1376388,3861972,Pick,2023-06-12,2023-06-12 00:15:00,15,D,C,SKU27634,117,16.08,Partial,5,0,0000,97.37,1.046,Morning,4358969
15074559,1055923,3782722,Maintenance,2024-10-06,2024-10-06 00:04:00,4,F,D,SKU71368,49,14.76,Completed,3,0,0000,96.18,3.358,Night,4969653
19006266,1625126,3970836,Transport,2024-08-28,2024-08-28 00:31:00,31,D,C,SKU81033,33,26.04,Completed,1,0,0000,95.12,2.48,Afternoon,4621953
19127464,1036249,3129190,Inspection,2024-01-05,2024-01-05 00:15:00,15,B,A,SKU62514,89,8.4,Completed,3,0,0000,95.39,0.484,Night,4820023
12084687,1566431,3626583,Place,2024-11-29,2024-11-29 00:15:00,15,D,E,SKU30898,35,12.31,Completed,4,0,0000,99.56,0.462,Morning,4092304
17457236,1834655,3121350,Transport,2023-01-21,2023-01-21 00:46:00,46,F,D,SKU16308,37,6.21,Completed,4,0,0000,98.48,0.429,Afternoon,4433464
18196268,1218537,3212741,Charging,2024-06-08,2024-06-08 00:25:00,25,Staging,C,SKU60967,22,3.88,Cancelled,2,0,0000,95.46,0.15,Morning,4164136
18114239,1722275,3921680,Pick,2024-12-06,2024-12-06 00:01:00,1,E,B,SKU64069,164,0.52,In-Progress,3,0,0000,98.23,0.813,Night,4989431
19747212,1045902,3536572,Replenishment,2024-04-10,2024-04-10 00:41:00,41,C,D,SKU32984,101,4.06,Completed,1,0,0000,95.88,0.064,Afternoon,4523272
19384735,1010280,3594478,Pick,2024-02-27,2024-02-27 00:05:00,5,D,C,SKU21459,20,16.37,Completed,5,0,0000,98.94,0.128,Night,4442279
11925023,1573167,3538491,Inspection,2023-08-18,2023-08-18 00:19:00,19,A,B,SKU33255,15,2.36,Completed,4,0,0000,98.62,1.923,Afternoon,4512464
10394780,1751212,3125902,Pick,2023-06-10,2023-06-10 00:06:00,6,C,B,SKU70813,87,4.19,Completed,3,0,0000,96.55,1.491,Night,4125568
12087286,1755080,3782018,Place,2023-03-08,2023-03-08 00:35:00,35,F,E,SKU30343,121,25.42,Failed,4,0,0000,95.75,1.178,Afternoon,4981726
13740481,1101284,3170926,Transport,2024-04-15,2024-04-15 00:27:00,27,B,C,SKU71945,18,2.79,Completed,3,0,0000,97.63,2.141,Morning,4137540
12194404,1198774,3739861,Replenishment,2024-09-30,2024-09-30 00:24:00,24,A,A,SKU14969,95,13.83,Completed,3,1,5658,59.26,3.573,Afternoon,4061067
15331477,1867117,7638461,Inspection,2024-10-17,2024-10-17 00:09:00,9,Staging,C,SKU11237,129,1.86,Completed,5,0,0000,99.49,1.718,Night,4717304
13724625,1064290,3049725,Place,2025-04-04,2025-04-04 00:31:00,31,B,C,SKU16331,27,17.07,Completed,3,0,0000,95.24,1.649,Night,4021736
18746122,1584103,3570059,Place,2023-12-06,2023-12-06 00:20:00,20,B,E,SKU68579,18,32.71,Completed,1,0,0000,99.93,0.959,Afternoon,4873084
19658751,1935663,3921510,Inspection,2024-02-15,2024-02-15 00:28:00,28,A,A,SKU15803,64,15.04,Failed,2,0,0000,96.77,0.451,Night,4906062
11937368,1172172,3334583,Pick,2023-08-23,2023-08-23 00:11:00,11,A,C,SKU88214,68,22.45,Completed,3,0,0000,97.23,3.647,Night,4161077
19026978,1914133,3424179,Replenishment,2023-06-04,2023-06-04 00:01:00,1,F,E,SKU98389,45,14.03,Completed,4,1,6033,0.41,0.612,Night,4536872
15189629,1038747,3706405,Place,2023-08-11,2023-08-11 00:31:00,31,D,A,SKU54664,33,2.52,Completed,1,0,0000,96.35,8.368,Night,4795249
12385500,1019875,3565764,Place,2025-04-16,2025-04-16 00:01:00,1,B,Shipping,SKU62825,38,36.02,Completed,5,0,0000,98.65,0.051,Morning,4207297
19475788,1197333,3041282,Pick,2023-03-12,2023-03-12 00:39:00,39,B,B,SKU76737,11,46.09,Failed,1,0,0000,98.03,1.021,Afternoon,4317662
19680317,1937336,3778133,Place,2023-09-11,2023-09-11 00:05:00,5,B,F,SKU91145,52,0.97,Completed,3,0,0000,99.54,0.355,Morning,4179488
11587588,1909427,3028166,Place,2024-06-15,2024-06-15 00:16:00,16,C,Shipping,SKU66743,69,14.93,Completed,3,0,0000,95.49,0.276,Morning,4837733
12831819,1471883,3850267,Pick,2024-11-15,2024-11-15 00:47:00,47,A,A,SKU88870,33,35.14,Completed,2,0,0000,98.03,1.429,Night,4660965
13064414,1161296,3332396,Transport,2025-03-12,2025-03-12 00:01:00,1,F,E,SKU60452,51,11.23,Completed,3,1,3989,10.31,2.806,Morning,4396673
10157778,1037782,3736089,Pick,2024-12-11,2024-12-11 00:06:00,6,B,C,SKU19766,70,1.74,Completed,3,1,7657,18.94,2.602,Afternoon,4668182
10202818,1650767,3383549,Pick,2023-12-01,2023-12-01 00:03:00,3,E,D,SKU46743,48,20.46,Completed,4,0,0000,95.71,0.68,Night,4361748
10086476,1104213,3075001,Pick,2025-02-15,2025-02-15 00:06:00,6,E,B,SKU72318,40,10.15,Completed,4,0,0000,99.34,1.144,Morning,4191108
19434841,1576617,3002890,Pick,2024-04-23,2024-04-23 00:03:00,3,Staging,E,SKU89552,20,11.91,Completed,5,0,0000,96.09,0.315,Morning,4294987
18209910,1841019,3773160,Pick,2024-03-02,2024-03-02 00:19:00,19,E,F,SKU35852,39,2.86,Completed,2,0,0000,98.09,0.833,Night,4583185
14806204,1318064,3148679,Replenishment,2024-10-06,2024-10-06 00:10:00,10,A,D,SKU70159,75,15.03,Completed,3,0,0000,99.43,3.725,Night,4395186
17932462,1722158,3809352,Pick,2023-01-04,2023-01-04 00:34:00,34,B,C,SKU54123,71,6.55,Completed,2,0,0000,97.59,0.093,Afternoon,4886902
17937865,1845299,3437101,Pick,2025-01-07,2025-01-07 00:17:00,17,B,E,SKU30503,31,0.5,Completed,3,0,0000,99.26,0.42,Morning,4678556
11823539,1126237,3654231,Transport,2023-08-06,2023-08-06 00:20:00,20,B,C,SKU46660,35,91.11,Partial,3,0,0000,97.51,1.32,Afternoon,4361915
14355077,1428417,3671048,Pick,2024-10-05,2024-10-05 00:02:00,2,A,F,SKU43696,87,10.56,Completed,3,1,4974,70.17,2.105,Morning,4504577
17269654,1462036,3635504,Transport,2023-06-25,2023-06-25 00:01:00,1,B,C,SKU16510,15,2.84,Completed,3,0,0000,96.36,0.276,Afternoon,4586832
14263440,1808896,3705107,Replenishment,2024-06-27,2024-06-27 00:05:00,5,E,B,SKU86866,32,23.38,Completed,5,0,0000,98.31,1.977,Night,4643256
12816118,1388175,3670099,Place,2023-11-15,2023-11-15 00:08:00,8,B,F,SKU30391,48,4.02,Failed,3,0,0000,98.64,0.896,Morning,4154976
18196388,1487125,3009586,Transport,2023-05-24,2023-05-24 00:21:00,21,A,C,SKU30721,124,10.33,Cancelled,3,1,7358,59.08,9.086,Afternoon,4244150
15763262,1927611,3670362,Pick,2024-04-10,2024-04-10 00:10:00,10,F,B,SKU26198,58,11.52,Completed,2,0,0000,96.88,1.852,Afternoon,4264849
11649308,1786327,3570631,Pick,2023-03-26,2023-03-26 00:12:00,12,C,B,SKU70136,80,4.66,Completed,2,0,0000,95.97,3.464,Morning,4458355
13412310,1983363,3288696,Pick,2024-05-07,2024-05-07 00:29:00,29,D,A,SKU95907,68,25.69,Completed,1,0,0000,98.07,0.065,Morning,4906067
13022123,1232716,3063310,Charging,2023-11-06,2023-11-06 00:03:00,3,B,E,SKU77371,150,0.93,Completed,3,0,0000,99.57,0.593,Morning,4144194
14695650,1127087,3156240,Pick,2023-03-13,2023-03-13 00:01:00,1,C,A,SKU12837,36,9.11,Completed,3,1,2888,68.96,0.713,Afternoon,4224315
19444033,1678941,3301063,Place,2024-04-28,2024-04-28 00:19:00,19,B,A,SKU41519,170,8.24,Completed,4,0,0000,97.05,2.085,Afternoon,4965682
18293214,1220020,3226446,Transport,2024-05-25,2024-05-25 00:10:00,10,F,D,SKU89633,45,30.93,Completed,4,0,0000,97.78,0.239,Morning,4861672
15262009,1847528,3692942,Pick,2023-10-13,2023-10-13 00:03:00,3,A,C,SKU53364,75,15.77,Partial,1,0,0000,96.74,0.224,Night,4487707
10118961,1347648,3358210,Transport,2023-06-26,2023-06-26 00:15:00,15,F,E,SKU97541,50,18.33,Completed,3,0,0000,96.83,4.272,Night,4989393
19953968,1976502,3300710,Transport,2025-01-15,2025-01-15 00:02:00,2,D,D,SKU36707,35,32.61,Completed,3,0,0000,96.01,0.447,Afternoon,4713976
13490295,1021904,3827981,Transport,2023-03-17,2023-03-17 00:22:00,22,D,Shipping,SKU64631,17,7.63,In-Progress,1,0,0000,99.37,0.694,Morning,4666436
13195364,1181432,3339441,Transport,2023-01-02,2023-01-02 00:36:00,36,A,C,SKU13542,70,0.5,Failed,3,0,0000,98.17,0.572,Morning,4402418
16934019,1655981,3009525,Pick,2025-01-01,2025-01-01 00:08:00,8,B,A,SKU55053,32,29.06,Failed,2,0,0000,95.05,0.144,Night,4023403
18289118,1394773,3583943,Transport,2023-06-23,2023-06-23 00:11:00,11,B,D,SKU85428,78,4.21,Cancelled,1,1,2537,24.95,0.86,Afternoon,4601235
15600909,1270775,3657375,Pick,2025-02-01,2025-02-01 00:17:00,17,A,D,SKU35393,70,16.18,Completed,2,0,0000,97.29,0.326,Afternoon,4867638
13957418,1592502,3454188,Transport,2024-10-13,2024-10-13 01:04:00,64,C,E,SKU47102,43,15.01,Completed,4,0,0000,98.8,3.369,Morning,4623455
14099552,1565510,3041894,Replenishment,2024-07-28,2024-07-28 00:12:00,12,C,A,SKU86372,62,13.86,Completed,3,1,7203,68.28,0.055,Morning,4695189
10716077,1536467,3956183,Pick,2024-08-14,2024-08-14 00:10:00,10,D,E,SKU19296,110,7.77,Completed,4,0,0000,98.3,1.059,Morning,4027930
14282654,1679266,3305725,Pick,2023-06-15,2023-06-15 01:43:00,103,B,C,SKU90223,124,13.41,Completed,3,0,0000,95.47,0.353,Afternoon,4065156
11540536,1950641,3358315,Place,2024-07-18,2024-07-18 00:01:00,1,D,D,SKU52446,52,50.57,Failed,3,0,0000,98.76,5.807,Afternoon,4231901
19910953,1258160,3479567,Pick,2024-12-07,2024-12-07 00:33:00,33,A,A,SKU50763,18,10.82,Completed,5,0,0000,98.13,2.265,Night,4120895
15343765,1789086,3324760,Transport,2025-03-05,2025-03-05 00:04:00,4,E,C,SKU76923,50,6.9,Completed,2,0,0000,95.25,0.302,Morning,4183343
16390287,1423048,3651028,Place,2024-03-01,2024-03-01 00:01:00,1,B,A,SKU29534,9,17.04,Partial,4,0,0000,97.17,4.399,Afternoon,4005215
16186144,1872155,3453052,Place,2024-09-27,2024-09-27 00:16:00,16,Staging,E,SKU93297,79,5.5,Partial,4,1,6213,81.25,3.568,Morning,4962527
15814606,1305817,3557767,Pick,2024-12-20,2024-12-20 01:46:00,106,B,A,SKU20473,85,5.3,Completed,3,0,0000,96.49,1.0,Morning,4818475
12417590,1105630,3344837,Place,2023-08-15,2023-08-15 00:33:00,33,A,F,SKU88655,37,4.85,Completed,3,1,2430,79.93,0.474,Morning,4488367
11036031,1164451,3626152,Maintenance,2024-12-28,2024-12-28 00:31:00,31,E,B,SKU66173,30,3.06,Completed,3,0,0000,97.01,0.405,Night,4602837
12614263,1984541,3883857,Inspection,2023-03-21,2023-03-21 00:07:00,7,E,F,SKU86364,59,25.25,Partial,3,0,0000,96.16,1.548,Afternoon,4259604
13910346,1560543,3438090,Transport,2024-07-02,2024-07-02 00:57:00,57,B,B,SKU43375,37,11.9,Completed,2,0,0000,96.9,1.296,Morning,4925478
19529547,1201512,3490244,Place,2023-12-11,2023-12-11 01:03:00,63,C,D,SKU95993,31,7.86,Completed,4,0,0000,96.08,0.01,Morning,4087599
19000492,1805910,3132640,Pick,2023-06-29,2023-06-29 00:15:00,15,F,D,SKU43331,75,39.16,Cancelled,3,0,0000,95.67,3.241,Afternoon,4906383
12628328,1370028,3812669,Place,2024-05-05,2024-05-05 01:05:00,65,E,E,SKU14156,34,27.83,Completed,3,0,0000,99.34,0.707,Afternoon,4197032
15791637,1699912,3272967,Pick,2024-08-16,2024-08-16 00:03:00,3,B,F,SKU60234,22,40.88,Completed,2,0,0000,95.46,1.996,Night,4313281
15361358,1429789,3080329,Place,2023-09-01,2023-09-01 00:09:00,9,Staging,Shipping,SKU27481,67,19.48,Partial,4,0,0000,98.09,1.734,Morning,4146576
18859966,1994011,3890963,Charging,2024-06-12,2024-06-12 00:14:00,14,B,E,SKU48106,85,79.75,Completed,3,0,0000,95.49,0.782,Afternoon,4791478
12170742,1114471,3760865,Pick,2024-07-18,2024-07-18 00:29:00,29,F,B,SKU97919,29,13.94,Completed,3,0,0000,97.63,0.261,Night,4617357
10932027,1563905,3984434,Place,2024-06-28,2024-06-28 00:02:00,2,C,A,SKU80670,19,15.98,Completed,4,1,6365,45.95,0.313,Night,4002410
13372848,1948602,3140126,Transport,2024-06-28,2024-06-28 00:14:00,14,A,Shipping,SKU41255,32,4.47,Completed,4,0,0000,99.99,0.314,Night,4209916
11553604,1854294,3963803,Pick,2023-09-09,2023-09-09 00:08:00,8,B,C,SKU85539,102,17.58,Failed,4,0,0000,98.6,1.42,Night,4792719
14518975,1944282,3658762,Pick,2023-04-17,2023-04-17 01:27:00,87,C,F,SKU51314,51,16.96,Completed,1,0,0000,97.72,2.95,Night,4204505
15428183,1022848,3280145,Replenishment,2024-06-24,2024-06-24 00:06:00,6,E,C,SKU79460,42,7.1,Completed,5,0,0000,96.31,0.738,Night,4235403
15804246,1251467,7353960,Pick,2025-03-22,2025-03-22 00:25:00,25,D,A,SKU96939,25,18.77,Completed,3,0,0000,95.62,2.228,Morning,4901523
