inspection_id,batch_id,inspector_id,inspection_datetime,inspection_type,sample_size,pass_count,fail_count,pass_rate_pct,moisture_result_pct,protein_result_pct,fat_result_pct,carb_result_pct,contamination_detected,contamination_type,visual_score,packaging_integrity_score,overall_result,action_taken,inspector_comments
52961603,4947976,3840930,2021-03-26,In-Process,337,216,121,64.09,1.188,2.37,5.84,68.54,1,None,9.59,9.27,Pass,Released,
58837766,4879414,3776456,2022-10-05,Final,61,55,6,90.16,0.354,2.2,3.66,67.94,0,None,4.68,8.98,Pass,Rework,Borderline
59034410,4686529,3933889,2023-05-16,Incoming,73,67,6,91.78,1.134,2.82,2.8,51.97,0,None,9.21,5.78,Pass,Released,Within spec
58297154,4387219,3563827,2021-08-25,Microbiological,322,306,16,95.03,0.463,3.32,4.64,59.1,0,None,7.28,7.21,Pass,Rework,
59187255,4024848,3785930,2024-10-06,Chemical,484,357,127,73.76,0.375,1.52,2.8,58.62,0,None,8.23,8.83,Pass,Released,Within spec
58790052,4449795,3634294,2021-04-27,Incoming,386,368,18,95.34,0.361,2.73,2.81,58.1,0,None,6.13,9.04,Pass,Released,
55860861,4406405,3946099,2024-10-12,Incoming,97,90,7,92.78,1.862,2.79,3.45,61.75,0,None,7.61,9.11,Pass,Released,
55774299,4081743,3712117,2021-08-16,Final,447,271,176,60.63,0.169,2.92,2.97,52.08,0,None,6.94,9.11,Pass,Released,
54494414,4806486,3815569,2025-03-06,In-Process,465,344,121,73.98,3.096,2.48,2.96,60.92,0,None,8.59,8.46,Pass,Released,Within spec
54014079,4722576,3546664,2021-04-25,In-Process,25,22,3,88.0,1.318,3.19,2.9,50.3,0,None,8.94,9.22,Pass,Rework,
59513966,4193648,3752650,2023-06-04,Final,494,383,111,77.53,0.665,3.23,4.84,66.26,0,None,6.56,8.22,Pass,Released,Within spec
50408225,4264519,3613447,2022-07-08,In-Process,412,337,75,81.8,0.98,2.55,4.25,51.32,0,Foreign Object,8.33,7.39,Pass,Released,
59762952,4507126,3920033,2023-08-21,In-Process,408,306,102,75.0,0.454,3.64,5.71,55.89,0,None,9.15,9.56,Pass,Released,Borderline
51268659,4669475,3947021,2021-03-27,Incoming,173,140,33,80.92,0.338,1.49,5.48,56.01,0,None,9.74,9.42,Pass,Released,
56164045,4596886,3682251,2024-08-30,In-Process,134,106,28,79.1,0.485,2.03,3.31,58.35,0,None,5.45,8.71,Pass,Released,Within spec
54838150,4752694,3598415,2024-02-27,Final,136,91,45,66.91,0.128,3.05,4.8,50.02,0,None,5.45,7.48,Pass,Released,
54315122,4539424,3838213,2024-06-30,Final,131,110,21,83.97,0.616,2.31,2.76,50.71,0,None,7.58,9.26,Pass,Re-test,
59791596,4280262,3865943,2024-04-05,Incoming,100,90,10,90.0,1.535,2.55,4.32,59.35,0,None,9.23,9.55,Pass,Released,
54836285,4479986,3727462,2022-07-22,Final,157,143,14,91.08,1.497,3.19,5.09,60.28,0,None,6.12,9.77,Pass,Released,Within spec
58363840,4394993,3860377,2021-05-07,In-Process,199,126,73,63.32,0.183,2.46,5.4,62.97,0,None,6.42,6.87,Pass,Released,
58812811,4080457,3902651,2023-01-09,In-Process,283,258,25,91.17,0.691,4.01,3.56,69.53,0,None,7.75,8.9,Pass,Released,
50675536,4464643,3634684,2021-11-12,Chemical,399,338,61,84.71,1.431,1.79,3.05,51.99,0,None,7.43,9.24,Pass,Released,
51011629,4032028,3813885,2021-06-04,Sensory,197,178,19,90.36,2.702,2.02,2.86,58.34,0,None,7.54,7.21,Pass,Released,
54546122,4073079,3848263,2024-06-10,Chemical,316,291,25,92.09,0.609,1.43,3.61,67.27,0,None,6.06,7.29,Pass,Released,
51773151,4007171,3689198,2023-07-24,Incoming,215,179,36,83.26,1.797,3.05,2.7,53.69,0,None,8.91,8.08,Pass,Rework,
50364290,4412921,3754744,2021-11-07,Final,38,30,8,78.95,0.489,1.69,4.57,61.32,0,None,6.74,5.9,Pass,Released,Requires follow-up
51536647,4202017,3955849,2023-03-29,Microbiological,53,35,18,66.04,2.711,2.27,4.26,62.37,0,None,7.06,5.38,Pass,Released,
57612213,4121235,3862343,2022-02-22,Final,105,79,26,75.24,0.913,2.35,3.83,54.92,0,None,8.44,5.29,Pass,Released,
50018037,4198155,3874064,2022-06-25,Chemical,292,218,74,74.66,0.446,1.75,5.13,62.34,0,Bacterial,7.97,8.38,Pass,Released,
57829462,4600687,3766404,2022-02-04,In-Process,425,397,28,93.41,0.231,2.94,2.7,66.01,0,None,5.33,8.27,Pass,Released,
57120071,4382408,3503350,2022-03-07,Final,90,81,9,90.0,0.943,2.26,5.92,69.48,0,None,7.27,9.91,Pass,Released,Within spec
58047546,4182360,3923552,2025-03-05,Final,220,181,39,82.27,2.96,1.8,2.75,51.92,0,None,8.96,9.29,Pass,Released,Within spec
53674260,4420464,3812353,2023-09-13,In-Process,199,147,52,73.87,0.15,3.43,5.94,62.97,0,None,7.17,8.47,Pass,Released,Borderline
59909057,4171129,3982162,2021-04-11,Microbiological,209,137,72,65.55,0.533,3.12,5.41,70.06,0,None,6.48,3.57,Pass,Released,
58866110,4689127,3881530,2021-08-23,Chemical,216,209,7,96.76,1.343,3.85,3.48,61.12,0,Foreign Object,8.35,6.84,Pass,Released,Within spec
58030372,4856683,3981396,2024-10-15,Final,221,197,24,89.14,0.259,3.05,4.9,56.51,0,None,6.86,8.31,Pass,Released,Within spec
55641952,4342830,3890349,2023-08-17,Final,113,90,23,79.65,1.183,2.36,5.25,60.65,1,None,8.22,8.05,Pass,Released,Within spec
56027248,4857084,3725607,2022-04-26,Final,21,16,5,76.19,0.637,2.33,3.62,50.48,0,Heavy Metal,8.94,9.54,Pass,Released,Within spec
51868512,4535933,3668751,2023-11-20,Incoming,490,381,109,77.76,2.445,2.6,2.99,57.98,0,None,9.16,7.82,Fail,Released,
51390783,4945265,3844743,2024-03-22,In-Process,242,229,13,94.63,1.503,3.75,4.88,64.57,0,None,7.25,8.28,Pass,Released,
56087735,4793917,3793089,2024-08-16,Incoming,388,365,23,94.07,0.938,3.43,3.64,58.2,0,None,7.41,9.24,Pass,Re-test,
56601489,4148734,3953181,2021-05-29,Incoming,189,153,36,80.95,1.704,1.77,4.25,52.92,0,None,9.19,7.48,Pass,Re-test,Requires follow-up
59244484,4386851,3775921,2022-07-06,Chemical,249,235,14,94.38,0.419,3.87,5.43,52.28,0,None,8.71,7.15,Pass,Released,
53084450,4449581,3587211,2021-04-17,Final,461,316,145,68.55,0.376,3.7,5.82,69.43,0,None,7.55,9.04,Pass,Released,Within spec
51268000,4594874,3898411,2025-01-31,Final,26,22,4,84.62,0.42,3.18,3.18,59.06,0,None,8.84,7.67,Pass,Released,
59118515,4480421,3618492,2022-10-16,Incoming,217,177,40,81.57,1.866,3.21,2.51,58.57,0,None,8.33,6.47,Pass,Released,
51338378,4260436,3904610,2022-09-08,Incoming,334,305,29,91.32,0.42,2.51,5.71,68.92,0,None,8.33,7.25,Pass,Rework,Within spec
50779362,4651973,8660551,2024-07-21,Final,286,268,18,93.71,0.583,2.48,4.03,60.31,0,None,9.22,9.67,Pass,Released,Within spec
58928522,4478386,3847576,2023-11-25,In-Process,332,187,145,56.33,0.955,2.89,3.26,53.52,0,None,5.67,9.32,Pass,Released,
50041628,4851257,3934662,2024-08-26,Sensory,436,307,129,70.41,1.47,2.87,5.84,62.95,0,None,8.29,8.0,Pass,Released,Borderline
53306649,4239441,3971888,2023-06-29,Chemical,33,30,3,90.91,1.168,4.04,2.95,55.39,0,None,7.65,8.59,Pass,Released,Within spec
56265357,4965469,8692176,2021-04-24,In-Process,210,202,8,96.19,1.121,3.21,3.35,66.49,0,Bacterial,8.28,7.74,Pass,Rework,Within spec
54966939,4485238,8863771,2023-11-14,In-Process,251,191,60,76.1,0.31,2.26,3.45,62.03,0,None,7.41,8.34,Pass,Released,Borderline
54580388,4226699,3803347,2023-11-24,In-Process,355,309,46,87.04,1.002,3.97,2.73,51.3,0,None,5.25,8.27,Pass,Hold,Borderline
54705727,4525850,3820218,2021-07-19,Incoming,461,443,18,96.1,0.735,3.36,2.67,65.26,0,None,6.34,6.27,Pass,Rework,
59618927,4578832,3518844,2024-06-24,Microbiological,463,292,171,63.07,0.804,3.74,4.09,60.56,0,None,6.33,8.24,Pass,Destroy,Borderline
57834021,4531433,3682406,2024-09-30,Final,145,116,29,80.0,1.176,3.59,4.59,56.9,0,None,7.56,8.52,Fail,Released,Within spec
53232620,4200404,3603866,2024-10-14,Microbiological,20,12,8,60.0,1.019,1.81,2.75,65.14,0,None,9.77,7.41,Conditional Pass,Released,Within spec
57383165,4665967,8876242,2023-11-26,In-Process,185,147,38,79.46,1.139,2.89,4.1,52.08,0,None,8.43,9.27,Pending,Released,Borderline
53896448,4784064,3543163,2024-02-18,In-Process,49,39,10,79.59,0.807,2.51,4.39,50.37,1,None,9.02,8.27,Pass,Released,
58646026,4366989,3877483,2022-01-15,Incoming,161,139,22,86.34,0.867,3.23,4.26,65.4,0,None,7.38,8.68,Pass,Released,Within spec
53153406,4084530,3758769,2024-03-04,Incoming,65,40,25,61.54,1.166,3.56,5.14,59.86,0,None,8.11,7.38,Pass,Released,
50146560,4123270,3542867,2024-06-27,In-Process,376,340,36,90.43,0.687,3.78,2.98,61.39,0,Foreign Object,4.01,7.4,Pass,Released,Within spec
54745626,4203540,3649813,2022-01-18,Incoming,396,266,130,67.17,0.884,1.4,5.15,70.19,0,None,8.43,9.62,Pass,Released,
54649118,4616350,3902855,2024-11-05,In-Process,273,220,53,80.59,2.542,3.84,4.6,58.06,0,None,6.99,8.48,Fail,Released,Within spec
56749433,4411607,3538721,2024-12-07,In-Process,357,290,67,81.23,0.517,1.58,5.34,61.74,0,None,6.46,9.61,Pending,Released,Within spec
50624854,4599272,3553537,2022-09-07,Incoming,197,140,57,71.07,0.372,1.66,5.43,52.98,0,None,8.18,9.71,Pass,Released,
50343327,4849686,3889781,2023-01-13,In-Process,439,430,9,97.95,1.896,1.97,2.84,64.15,0,None,8.73,8.42,Fail,Released,
56900883,4999875,3949168,2021-02-01,Incoming,362,200,162,55.25,2.501,2.87,5.41,70.88,0,None,8.63,9.93,Pass,Released,Borderline
58695611,4514574,3831616,2024-08-03,In-Process,149,145,4,97.32,1.324,3.57,5.38,71.24,0,None,9.04,9.2,Pass,Released,Borderline
57693610,4113700,3648932,2022-09-28,Incoming,282,223,59,79.08,0.881,3.75,5.89,61.51,0,None,7.77,8.33,Pass,Released,
51658324,4775225,3751373,2023-11-25,In-Process,187,119,68,63.64,0.371,2.73,5.02,61.89,0,None,6.16,7.41,Pass,Released,Within spec
56551523,4390099,3672808,2022-05-02,Incoming,224,197,27,87.95,0.738,4.0,2.83,60.27,0,None,8.01,9.12,Pass,Released,Within spec
57319977,4276694,3614090,2022-04-03,Chemical,90,54,36,60.0,1.537,3.37,3.7,68.76,1,None,8.83,8.19,Pass,Released,Requires follow-up
51267501,4248286,3692296,2024-06-28,In-Process,182,155,27,85.16,0.248,2.16,2.54,53.44,0,None,8.69,9.06,Pass,Rework,
52161959,4411179,3693796,2023-02-10,Final,344,287,57,83.43,0.588,3.42,2.93,53.88,0,None,7.88,7.57,Pass,Released,Within spec
56765234,4363524,3558022,2025-02-20,Chemical,419,385,34,91.89,1.741,2.41,3.56,61.48,0,Bacterial,6.88,9.66,Pass,Rework,Within spec
58615277,4853224,3635252,2024-10-19,Final,69,67,2,97.1,0.607,2.85,4.65,63.28,0,None,7.19,9.33,Pass,Released,
54007300,4940654,3526922,2024-06-21,Incoming,437,367,70,83.98,0.293,1.84,3.15,59.49,0,None,8.02,5.61,Pass,Released,
52484811,4072342,8527485,2023-08-09,Final,55,45,10,81.82,0.782,2.91,2.52,71.06,0,None,8.21,4.69,Pass,Released,Within spec
51263460,4105637,3945138,2021-09-19,Chemical,269,146,123,54.28,1.404,3.28,4.35,70.84,0,None,7.4,8.01,Pass,Released,Within spec
52834500,4893500,3870669,2023-11-11,In-Process,226,186,40,82.3,1.114,1.65,2.72,65.92,0,None,8.57,9.45,Fail,Destroy,Within spec
54411851,4633851,3643279,2021-11-14,Chemical,39,34,5,87.18,0.213,2.07,4.26,58.21,0,None,6.2,9.02,Pass,Released,
50028906,4649560,3530206,2021-02-02,Final,420,272,148,64.76,0.431,2.88,3.19,66.09,1,None,8.77,9.69,Pass,Rework,Within spec
59954338,4494682,3717641,2025-03-14,In-Process,16,9,7,56.25,0.744,3.68,5.68,67.01,0,None,7.14,8.98,Pending,Released,Requires follow-up
58170795,4842812,3542891,2024-12-29,Chemical,201,150,51,74.63,0.809,2.22,5.41,58.94,0,None,9.35,7.22,Pass,Rework,
57813907,4794143,3939077,2023-03-29,Incoming,71,56,15,78.87,0.329,1.96,4.38,64.37,0,None,7.58,9.65,Pass,Released,Borderline
55328930,4302551,3906518,2024-12-10,Sensory,490,347,143,70.82,0.631,1.43,2.59,50.64,0,None,7.91,6.7,Pass,Hold,
54821962,4240436,3689090,2024-10-11,Microbiological,209,156,53,74.64,1.046,1.74,5.47,65.1,0,None,7.66,7.93,Pass,Released,
51552879,4169642,3881772,2024-11-25,In-Process,423,384,39,90.78,0.472,2.25,2.6,67.58,0,None,5.45,8.8,Pass,Released,
57998869,4852561,3661582,2021-05-01,Chemical,337,271,66,80.42,1.878,1.51,5.8,55.11,0,None,7.13,7.93,Pass,Rework,
50843287,4342975,3874285,2023-03-26,In-Process,381,238,143,62.47,1.074,2.31,4.92,70.34,0,None,6.89,8.08,Pass,Released,
52234411,4534948,3720733,2022-12-23,Chemical,230,204,26,88.7,1.226,3.81,5.09,59.22,0,None,6.97,8.43,Pass,Released,
56160769,4226625,3900078,2021-10-09,Incoming,363,306,57,84.3,0.355,2.73,3.53,66.0,0,None,7.63,7.29,Fail,Released,
58671971,4882532,8963216,2021-07-31,In-Process,179,157,22,87.71,0.391,3.93,5.69,53.19,0,None,5.34,9.61,Pass,Released,
57688194,4976922,3649408,2022-09-11,In-Process,252,190,62,75.4,1.478,1.95,2.68,67.92,0,None,9.09,9.82,Pass,Re-test,Within spec
57553135,4956282,3939538,2021-11-27,Final,99,81,18,81.82,1.149,3.8,3.08,65.98,0,None,9.67,9.05,Fail,Released,Borderline
56925086,4265437,3779053,2025-03-08,Final,225,198,27,88.0,0.865,2.78,4.83,54.83,0,None,7.67,8.06,Pass,Released,Within spec
56626513,4441216,3548850,2023-03-23,Final,433,338,95,78.06,0.179,1.87,5.62,62.63,0,None,7.33,8.26,Pass,Released,Borderline
57765697,4404201,3656680,2021-03-20,In-Process,329,298,31,90.58,0.959,3.14,5.2,62.7,0,None,8.29,9.17,Pass,Released,
56688066,4168973,3577625,2024-04-10,Sensory,120,97,23,80.83,1.229,1.7,4.38,58.54,0,None,9.72,8.26,Pass,Rework,Within spec
53659651,4780393,3650884,2024-12-15,In-Process,128,115,13,89.84,0.35,2.44,5.24,50.32,0,None,6.16,8.39,Pass,Released,
53607392,4372809,3582255,2024-02-06,Chemical,74,67,7,90.54,0.28,3.71,3.19,70.95,0,None,6.25,8.41,Pending,Released,Borderline
54775213,4092389,3529839,2023-07-25,Chemical,317,227,90,71.61,0.925,2.56,2.81,69.16,0,None,9.62,9.31,Pass,Released,
52929574,4535584,3870308,2024-06-17,Microbiological,280,207,73,73.93,0.572,3.64,2.67,70.41,0,None,7.22,9.06,Pass,Released,Within spec
54059049,4758442,3560420,2023-12-14,In-Process,261,224,37,85.82,1.137,4.09,4.09,63.22,0,None,8.03,7.41,Fail,Released,Within spec
59112465,4021400,3929089,2023-03-20,Final,475,429,46,90.32,2.236,2.53,5.24,63.55,0,None,9.67,4.76,Pass,Released,Requires follow-up
53762856,4067208,3761373,2021-06-26,Incoming,223,209,14,93.72,1.264,3.99,3.72,59.93,0,None,9.71,9.12,Pass,Released,Borderline
53979048,4594052,3604683,2023-04-18,Chemical,282,208,74,73.76,0.517,3.53,2.56,66.72,0,None,8.01,9.01,Conditional Pass,Released,
56713280,4683528,3816577,2021-12-19,Incoming,133,105,28,78.95,0.767,2.21,2.59,71.18,0,None,9.86,8.05,Pass,Released,Borderline
51537553,4003216,3716789,2021-07-24,In-Process,151,92,59,60.93,0.986,3.14,2.84,69.87,0,None,8.92,8.09,Pass,Hold,Within spec
57539178,4225357,3574191,2024-09-27,In-Process,395,380,15,96.2,0.969,3.01,5.73,64.38,0,None,6.56,7.36,Pass,Released,
58258863,4106789,8806188,2022-11-18,Incoming,483,470,13,97.31,1.557,3.76,5.0,64.97,0,None,6.56,7.5,Pass,Released,Within spec
55242375,4719271,3719944,2025-03-03,Incoming,57,53,4,92.98,0.625,4.01,3.05,57.09,0,None,8.64,6.8,Pass,Released,
52935704,4903775,3530284,2022-03-08,Chemical,180,142,38,78.89,0.068,2.21,2.75,58.18,0,None,9.78,9.51,Pass,Released,
53769709,4449711,3745017,2024-08-28,In-Process,251,185,66,73.71,0.628,3.92,5.36,59.71,0,None,8.37,9.13,Pass,Destroy,Within spec
51292045,4255614,3617493,2021-04-02,In-Process,376,252,124,67.02,2.157,3.94,4.3,56.26,0,None,8.78,5.53,Pass,Released,
55824713,4667906,3820917,2021-11-21,In-Process,50,44,6,88.0,1.466,3.13,5.91,57.0,0,None,9.69,8.71,Pass,Released,Within spec
55929952,4021858,3603633,2021-06-04,Incoming,198,190,8,95.96,0.13,3.1,4.4,54.91,0,None,9.78,9.35,Pass,Released,Borderline
57959207,4321765,3600169,2024-07-25,Microbiological,380,253,127,66.58,0.551,3.88,5.83,66.14,0,None,8.27,8.76,Pass,Released,Requires follow-up
56318314,4377745,3898721,2023-11-24,Chemical,151,141,10,93.38,1.544,4.1,4.9,63.61,0,None,5.89,8.45,Pass,Released,
59784798,4822017,3706983,2022-10-01,Incoming,76,59,17,77.63,0.966,1.87,4.7,53.94,0,None,8.36,9.5,Pass,Released,Borderline
58920758,4167487,3864086,2024-02-07,In-Process,392,320,72,81.63,3.126,3.85,4.83,67.63,0,None,7.24,9.24,Pass,Released,
59784408,4650611,3747490,2024-05-01,Final,58,49,9,84.48,0.998,3.21,3.91,65.25,0,None,6.51,9.02,Pass,Released,Within spec
53346585,4254926,3744187,2021-03-08,In-Process,206,179,27,86.89,0.661,3.6,4.78,60.88,0,None,6.33,7.79,Pass,Released,Within spec
57412720,4597483,3829616,2022-10-02,Chemical,294,243,51,82.65,1.113,3.72,5.15,66.59,0,None,7.78,9.7,Pending,Released,Within spec
56829846,4631209,3618493,2023-10-23,In-Process,59,57,2,96.61,0.541,2.68,2.94,66.64,0,None,6.02,8.85,Pass,Released,
50143057,4303122,3535061,2025-04-28,Final,96,78,18,81.25,0.501,1.42,5.69,59.81,0,None,5.45,7.44,Pass,Released,
54178135,4167487,3837697,2024-11-09,Chemical,20,15,5,75.0,0.478,3.79,3.1,62.0,0,None,8.23,6.22,Fail,Released,Requires follow-up
57001841,4809280,3575919,2023-05-10,Microbiological,29,26,3,89.66,1.934,2.95,5.27,55.56,0,None,4.35,9.38,Pass,Rework,Within spec
51129338,4250971,3853044,2022-05-27,Final,335,156,179,46.57,3.467,2.01,5.58,55.91,0,None,7.89,8.9,Conditional Pass,Released,
50670178,4134612,3688047,2024-08-27,Final,333,233,100,69.97,1.133,3.64,4.37,57.63,0,None,8.74,9.83,Pass,Destroy,Within spec
54728161,4043613,3960333,2024-11-15,Incoming,456,425,31,93.2,1.19,3.58,4.9,63.5,0,None,9.32,9.8,Pass,Rework,Requires follow-up
59550994,4737993,3745327,2023-03-18,Final,297,189,108,63.64,1.011,1.81,4.75,55.47,0,None,6.9,9.32,Pass,Hold,Borderline
52970712,4219269,3928478,2024-10-05,Incoming,92,85,7,92.39,1.12,1.56,2.62,50.06,0,None,7.69,9.06,Pass,Released,
59366310,4551695,3563926,2024-01-02,Chemical,292,186,106,63.7,0.932,2.97,4.69,63.84,0,None,6.69,7.45,Pass,Released,
54008063,4340009,3545193,2023-05-24,In-Process,475,398,77,83.79,1.479,3.6,5.63,62.51,0,None,9.42,8.52,Pass,Released,Within spec
51197748,4936633,3585091,2023-01-18,Microbiological,108,94,14,87.04,1.053,3.84,4.8,69.33,0,None,9.06,8.08,Pass,Re-test,Within spec
52742551,4494322,3630273,2023-02-09,In-Process,11,9,2,81.82,0.212,2.29,5.66,66.99,0,Pesticide,5.06,7.94,Pass,Released,
52775525,4708489,3687817,2023-01-08,Incoming,155,82,73,52.9,1.063,3.5,3.55,62.68,0,None,5.37,7.96,Pass,Hold,
59501296,4648191,3974788,2021-01-30,Final,283,267,16,94.35,0.974,3.18,5.86,55.95,0,None,9.56,6.31,Pass,Released,
59317225,4666622,3796170,2024-02-19,Sensory,311,234,77,75.24,0.607,1.95,5.28,58.84,0,None,9.79,8.64,Pass,Released,
55737893,4925886,3898043,2022-08-12,Incoming,482,328,154,68.05,1.216,3.18,3.72,67.6,0,None,8.07,8.92,Pass,Released,Within spec
54200139,4394137,3532642,2023-12-12,Final,440,366,74,83.18,0.227,3.7,4.05,59.34,0,None,4.0,9.33,Pass,Released,Within spec
57910100,4199202,3613793,2023-08-25,Incoming,217,136,81,62.67,0.479,2.98,5.85,67.3,0,None,8.34,7.31,Pass,Released,Within spec
56814016,4549496,3791442,2024-01-14,In-Process,421,306,115,72.68,0.273,3.13,4.22,57.36,1,None,8.67,6.65,Pass,Rework,
54396287,4439186,3837072,2022-07-01,In-Process,84,61,23,72.62,0.085,3.85,4.43,60.92,0,None,7.48,7.35,Pass,Released,Within spec
52150442,4711065,3804949,2023-04-19,Final,62,58,4,93.55,0.616,3.44,2.59,62.28,0,None,8.48,8.82,Pending,Released,Borderline
55406959,4604192,3535908,2022-02-06,Incoming,43,39,4,90.7,0.767,1.65,4.74,54.57,0,None,8.71,5.5,Pass,Released,Requires follow-up
52010039,4514108,3596020,2021-07-05,Final,279,221,58,79.21,2.503,2.43,3.79,65.62,0,Bacterial,6.95,5.59,Pass,Released,Borderline
58415797,4272301,3834150,2022-07-20,Microbiological,41,39,2,95.12,0.185,2.81,3.37,50.92,0,None,7.66,7.79,Pass,Released,
59231582,4042361,3557219,2025-04-01,Microbiological,55,42,13,76.36,2.262,2.64,3.51,58.83,0,None,8.08,9.68,Pending,Released,Within spec
59238268,4704326,3714828,2023-06-13,Final,69,52,17,75.36,0.469,3.68,4.21,51.21,0,None,4.31,9.09,Pending,Released,Requires follow-up
59934084,4601139,3807123,2021-09-13,Incoming,95,63,32,66.32,1.523,1.44,5.32,71.14,1,Heavy Metal,6.57,9.87,Pass,Released,
54522279,4066096,3766633,2021-10-02,Final,288,242,46,84.03,0.592,3.29,5.87,60.11,0,None,9.43,5.04,Pass,Released,
56710090,4821287,3563258,2025-03-23,Incoming,51,24,27,47.06,0.83,2.34,3.41,68.36,0,None,7.71,9.39,Pass,Re-test,Within spec
55461094,4094296,3581030,2022-07-17,Final,50,44,6,88.0,0.65,1.82,4.29,59.89,0,None,9.48,8.76,Pass,Destroy,
53802228,4167487,3832036,2023-10-31,In-Process,325,317,8,97.54,1.632,2.04,3.34,51.76,0,None,7.54,6.53,Pass,Released,Borderline
57876281,4531590,3974681,2022-04-30,Sensory,45,36,9,80.0,1.231,2.22,4.54,69.37,0,None,9.04,7.01,Pass,Destroy,
55140306,4613463,3681682,2021-02-09,In-Process,464,376,88,81.03,1.491,2.21,4.62,60.1,0,None,6.16,9.61,Pass,Released,
52385359,4141770,3953338,2024-11-09,Final,364,308,56,84.62,0.084,1.88,3.13,59.42,0,Bacterial,7.27,7.8,Pass,Released,
58729111,4000647,3763331,2023-02-10,Microbiological,483,447,36,92.55,0.332,4.02,4.1,71.28,0,None,7.65,9.62,Pass,Released,Escalated to QA
52520149,4731205,3817505,2024-01-03,Final,245,186,59,75.92,0.229,3.07,3.2,69.44,0,None,9.22,9.39,Conditional Pass,Released,Requires follow-up
51686285,4192008,3698759,2022-06-23,In-Process,88,73,15,82.95,1.855,1.8,4.18,51.31,0,None,5.7,9.24,Pass,Released,Requires follow-up
59004014,4939616,3513904,2023-05-31,Final,135,97,38,71.85,0.562,3.87,3.03,61.72,0,None,7.22,9.14,Pass,Destroy,Borderline
59134826,4340944,3578990,2025-01-21,Incoming,119,115,4,96.64,0.585,3.09,4.25,57.31,0,None,5.67,9.83,Pending,Released,Borderline
53116376,4022519,3885103,2022-04-23,Final,43,35,8,81.4,0.505,3.84,2.83,57.0,0,None,5.29,9.75,Pass,Released,Within spec
56721375,4761503,3668631,2021-07-18,Final,37,33,4,89.19,0.231,3.36,4.28,58.97,0,Heavy Metal,8.71,7.97,Conditional Pass,Released,
55580903,4476948,3655862,2021-10-02,Microbiological,228,185,43,81.14,0.175,3.27,3.26,67.94,0,None,8.72,7.27,Pass,Released,
53349428,4595865,3559251,2024-02-14,In-Process,35,29,6,82.86,1.424,2.43,5.89,52.11,0,None,8.06,9.58,Conditional Pass,Released,Borderline
56182389,4960350,3909096,2022-08-13,Sensory,49,33,16,67.35,0.92,1.52,2.64,62.52,0,None,7.63,7.42,Pass,Released,
57935800,4122205,3743523,2024-12-24,Incoming,164,133,31,81.1,1.403,4.1,4.96,61.97,0,None,5.32,6.65,Pass,Released,
59398151,4123667,3903614,2025-04-15,Incoming,239,198,41,82.85,1.546,3.81,3.5,68.26,0,None,7.83,6.27,Pass,Released,Borderline
51869184,4091566,3658739,2021-12-23,Final,349,309,40,88.54,1.046,3.27,3.21,52.27,0,None,8.25,7.93,Pass,Released,
50820347,4451238,3610534,2023-09-16,Chemical,33,22,11,66.67,0.154,2.17,3.19,71.17,0,None,8.55,8.27,Pass,Rework,Within spec
59446168,4037334,3729172,2022-01-14,Final,312,268,44,85.9,2.982,3.37,3.61,55.67,0,Bacterial,8.28,7.94,Pass,Destroy,Within spec
50979261,4786897,3760980,2023-11-13,Incoming,403,363,40,90.07,0.424,3.72,3.48,58.09,0,None,8.35,6.98,Pass,Released,Within spec
50818039,4483281,3726054,2022-11-14,Sensory,163,94,69,57.67,1.076,1.63,5.36,63.94,0,None,8.71,8.62,Pass,Hold,
