shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score
48477864,7449816,2662792,2024-05-19,2024-05-27,2024-05-30,1053401,243,1318.91,1.231,15,25,899366185456,0,,132.09,1105.1,Delivered,None,4.5
44646162,7247599,2175591,2023-09-28,2023-10-02,2023-10-04,1015772,125,116.94,0.984,18,30,508393630025,0,,106.94,3491.25,Delivered,Weather,4.7
44139793,7783924,2829006,2024-06-18,2024-06-26,2024-06-26,1065819,291,390.63,0.334,10,8,112635784376,0,,212.13,272.15,Delivered,None,
42715177,7336500,2495680,2024-05-27,2024-06-02,2024-06-03,1308998,182,40.53,1.26,15,30,993790093304,1,2024-05-22,208.49,3878.14,In-Transit,None,4.2
45720707,7922347,2170328,2022-10-05,2022-10-10,2022-10-11,1487914,191,411.96,4.391,10,25,361655777945,0,,1392.5,1197.21,Delivered,None,3.7
45934667,7352290,2965545,2024-04-11,2024-04-16,2024-04-16,1065853,201,586.11,1.818,2,25,433293951042,0,,1241.27,4158.4,Delivered,None,4.5
43416241,7271430,2727309,2022-06-08,2022-06-13,2022-06-15,1028513,318,61.79,0.644,10,20,469710998932,0,,1186.62,1911.85,In-Transit,None,4.8
46485914,7007254,9841700,2023-04-29,2023-05-09,2023-05-11,1784591,384,508.86,3.087,18,30,869527748959,1,2024-08-04,695.1,119.42,Delivered,None,3.7
40666493,7827942,2267480,2025-04-11,2025-04-16,2025-04-18,1751658,530,16.06,0.446,18,20,247575647275,0,,1463.27,1682.96,Delivered,None,
45746626,7883533,2006096,2023-12-19,2023-12-28,2024-01-01,1859645,542,245.73,0.658,15,20,302079977659,1,2022-10-02,20.0,2199.02,Delivered,None,4.0
44518977,7116712,2743736,2024-05-03,2024-05-14,2024-05-14,1961139,224,374.14,1.412,2,30,315200742597,0,,236.82,2744.17,In-Transit,None,4.3
42221294,7801139,2658167,2022-06-24,2022-07-01,2022-07-01,1027385,240,474.48,0.115,15,8,296857655120,0,,88.63,507.9,Delivered,None,4.7
45768799,7331192,2890657,2022-09-07,2022-09-12,2022-09-14,1985458,381,237.33,6.833,2,30,356135119467,0,,20.0,145.69,Delivered,Weather,
45741351,7176717,2669734,2025-04-08,2025-04-21,2025-04-21,1400055,175,88.97,0.595,15,30,767455743656,0,,590.63,2777.07,Delivered,None,
45765619,7739279,2873724,2024-09-09,2024-09-22,2024-09-23,1131290,37,96.98,3.405,10,20,473007622246,0,,951.24,578.78,Delivered,None,
42555988,7678580,2858391,2023-08-07,2023-08-10,2023-08-18,1035704,92,557.26,3.054,2,20,926568587534,0,,45.44,3026.84,Delivered,Customs,
43874323,7897023,2737280,2023-04-30,2023-05-07,2023-05-08,1047828,500,177.05,2.179,15,20,811661154649,0,,1045.41,1226.14,Delivered,None,4.1
45220098,7870329,2621671,2023-03-10,2023-03-23,2023-03-24,1577527,275,263.02,2.546,2,30,493344996862,0,,251.82,2969.79,In-Transit,None,
46723595,7606992,2639097,2024-11-10,2024-11-13,2024-11-13,1259392,173,227.46,0.109,10,30,734508762069,1,2024-06-26,614.17,1818.54,Delivered,None,3.5
49446234,7120732,2362232,2023-08-07,2023-08-17,2023-08-23,1984887,180,1169.64,2.551,15,20,715740359661,0,,284.62,85.25,Delivered,None,4.6
44125976,7195529,2296275,2024-11-26,2024-12-09,2024-12-10,1927385,224,53.88,0.316,2,20,333620647323,0,,390.91,1940.92,Delivered,None,
48058076,7718393,2310084,2022-07-16,2022-07-25,2022-07-28,1674956,478,94.72,0.269,2,20,191722083031,0,,188.09,6464.28,Delivered,Weather,4.5
45872364,7767610,2750080,2024-03-09,2024-03-20,2024-03-21,1695465,183,74.67,0.197,15,25,892004733236,0,,419.47,283.33,Delivered,Traffic,4.1
41703950,7621405,2492182,2023-02-19,2023-02-24,2023-02-25,1209878,234,206.59,1.49,18,20,193965949673,0,,134.76,1927.19,In-Transit,None,3.7
43415400,7863195,2046397,2023-11-01,2023-11-13,2023-11-14,1144253,229,55.6,1.118,15,25,864406666710,0,,144.23,3559.14,Delivered,Customs,2.5
49096943,7864329,2897520,2023-02-13,2023-02-25,2023-02-28,1754692,87,441.83,0.442,2,25,483373905921,0,,243.16,3705.29,Failed,Traffic,3.8
48259802,7062848,2851085,2022-10-27,2022-11-01,2022-11-07,1838877,130,127.66,0.078,15,20,933343573896,1,2023-10-10,20.0,942.33,Delivered,Traffic,
41286846,7060892,2742345,2024-12-28,2025-01-03,2025-01-03,1738225,273,69.1,0.264,15,20,640150907021,0,,299.46,130.62,Delayed,Weather,3.8
40426301,7287732,2425096,2025-04-27,2025-05-02,2025-05-02,1131213,321,201.83,0.485,15,8,300106684123,0,,695.14,89.96,In-Transit,None,4.4
41478852,7078565,2694351,2023-12-25,2024-01-07,2024-01-07,1152517,257,92.34,2.045,18,25,509874377004,0,,1664.01,746.06,Delivered,None,3.1
45458041,7608575,2958669,2025-01-28,2025-02-06,2025-02-09,1684628,184,960.65,1.315,10,20,297004755128,0,,163.54,328.77,Delivered,Customs,
47910135,7706563,2156927,2024-10-20,2024-11-02,2024-11-03,1709162,77,108.85,3.08,10,20,872743717440,0,,156.04,8240.13,Delivered,Weather,4.3
43301787,7061774,9905970,2022-10-03,2022-10-07,2022-10-09,1191656,390,433.63,1.332,15,25,413308524784,0,,68.27,7652.24,Failed,None,2.8
45696104,7971046,2844076,2023-04-11,2023-04-19,2023-04-24,1777126,176,76.75,4.813,10,25,517463102928,0,,469.19,1086.97,In-Transit,None,
40835748,7070612,2064501,2025-04-03,2025-04-07,2025-04-08,1218623,216,43.23,1.385,18,25,595521554330,1,2023-05-20,112.69,468.56,Delivered,None,
44069374,7758740,2884069,2022-08-22,2022-09-01,2022-09-01,1902844,129,993.47,0.393,2,20,231818314903,0,,198.46,1337.69,Delivered,None,
43240132,7140637,2101465,2023-03-18,2023-03-27,2023-03-29,1176489,417,41.07,0.416,10,8,611791528939,1,2024-06-02,20.0,127.75,In-Transit,None,2.8
44804556,7224366,2982578,2024-11-20,2024-12-03,2024-12-04,1320036,270,948.26,0.535,18,20,734179573847,0,,763.86,2019.06,Delivered,Customs,
46270720,7168071,9966752,2022-06-23,2022-07-03,2022-07-05,1429921,180,324.91,3.141,2,25,619521122616,0,,26.11,3127.15,Delayed,None,
46470133,7705484,2792793,2024-02-08,2024-02-21,2024-02-21,1598581,133,811.09,2.29,18,20,751605852910,0,,155.93,974.74,Delivered,None,
46729809,7417119,2584928,2024-09-16,2024-09-25,2024-09-28,1530337,205,25.8,0.05,18,25,667394534731,0,,969.77,2160.23,Delivered,None,4.9
40091487,7099798,2676122,2023-07-08,2023-07-09,2023-07-10,1608273,132,50.63,1.201,10,25,386802652734,0,,671.94,2080.09,Delivered,None,
49460886,7016241,2797782,2022-08-13,2022-08-22,2022-08-23,1134449,161,197.96,1.616,10,8,766605780477,1,2024-09-13,590.24,3161.21,Delivered,None,4.2
49434930,7079861,2610948,2024-12-24,2025-01-05,2025-01-05,1695081,163,683.18,2.195,10,8,565993336332,0,,439.81,2379.15,Delivered,None,
46664685,7907448,2244469,2024-03-05,2024-03-17,2024-03-19,1279643,191,47.93,1.267,18,30,352087582900,0,,240.51,50.0,Delivered,None,4.2
41032084,7586519,2259520,2024-03-28,2024-03-29,2024-03-29,1563122,165,241.26,1.398,2,25,732502864133,0,,624.17,100.47,Delivered,None,4.4
43856580,7780454,2404379,2023-10-17,2023-10-20,2023-10-21,1755868,281,64.83,3.388,10,25,582297992617,0,,573.44,688.88,Failed,None,3.5
49971682,7416918,2036306,2022-08-23,2022-08-24,2022-08-26,1441742,235,55.21,0.309,2,20,311973358130,0,,688.04,605.86,Delivered,Weather,4.8
48168449,7120743,2218799,2024-02-05,2024-02-06,2024-02-06,1895811,441,1131.94,1.022,18,8,632658988903,0,,183.16,3744.21,Failed,None,4.0
42476309,7458550,2325459,2024-01-27,2024-02-01,2024-02-02,1815044,133,15.04,0.253,15,30,918831978586,0,,261.0,1212.1,Delayed,None,3.6
41333813,7975329,2413438,2023-08-30,2023-09-05,2023-09-05,1584583,123,57.98,2.278,15,8,818753215117,0,,1590.53,2426.99,Delayed,None,3.1
40522670,7504657,2363966,2024-10-29,2024-11-02,2024-11-02,1647787,281,469.06,1.296,18,25,282431556008,0,,163.99,2175.29,Delivered,None,4.1
43226319,7843875,2563295,2025-03-15,2025-03-19,2025-03-21,1745254,350,80.89,0.743,15,25,486999083696,0,,237.37,896.99,In-Transit,None,
43030269,7413994,2207055,2023-05-22,2023-05-23,2023-05-26,1784764,245,9.83,1.304,18,25,739356444071,1,2025-02-21,107.61,4727.45,Delivered,None,
41139531,7547809,2126387,2024-07-24,2024-07-31,2024-08-01,1265066,77,892.15,3.972,18,20,332415232399,0,,28.23,922.26,In-Transit,None,4.2
45267548,7933716,2264367,2022-10-11,2022-10-16,2022-10-16,1990828,183,41.44,0.239,18,30,500161545458,0,,1368.54,559.47,In-Transit,None,4.3
43471079,7109734,2981112,2023-03-22,2023-04-04,2023-04-04,1186238,219,173.33,1.026,10,25,540221284440,0,,1110.23,386.19,Delivered,None,
46278200,7901141,2818851,2024-03-28,2024-03-31,2024-04-03,1706921,345,439.71,0.755,2,20,650791979403,1,2023-08-28,279.82,140.48,Delivered,None,3.3
42878411,7143373,2808803,2025-03-17,2025-03-25,2025-03-26,1608010,384,40.52,0.064,2,8,374577265097,0,,1001.57,112.82,Delivered,Weather,
47052097,7063433,2394022,2022-10-05,2022-10-06,2022-10-08,1922560,317,26.22,2.758,18,25,829397586187,0,,170.73,90.09,Delivered,None,
43299148,7454590,2598858,2024-02-18,2024-02-24,2024-02-24,1332525,128,25.46,0.466,10,20,339273008708,0,,138.35,260.16,Delivered,Weather,
42944469,7904354,2035384,2023-10-24,2023-10-31,2023-11-02,1125329,113,631.13,1.066,15,20,534469007012,0,,255.67,259.9,Delivered,Traffic,
40868526,7379427,2290192,2025-01-22,2025-01-24,2025-01-26,1795983,317,191.98,1.582,10,20,523024449578,0,,576.11,1865.94,In-Transit,Traffic,3.8
40051412,7456498,2316992,2024-09-14,2024-09-23,2024-09-25,1214681,93,641.07,2.276,15,8,970636274458,0,,90.12,1824.38,Delivered,None,4.3
49832279,7151030,2402694,2022-07-13,2022-07-22,2022-07-24,1835421,425,258.07,3.301,15,8,901361113354,0,,450.02,50.0,Delivered,Weather,
40125553,7468214,2645894,2022-10-27,2022-11-07,2022-11-09,1044847,291,875.32,0.05,2,20,166498554276,0,,467.28,2737.84,Delivered,Traffic,3.3
45826235,7068181,2209178,2022-11-04,2022-11-16,2022-11-17,1761491,379,239.02,1.812,2,20,602802325775,1,2023-07-11,289.19,199.81,Delayed,None,
45991897,7321024,2660945,2023-01-02,2023-01-11,2023-01-14,1085923,92,793.48,1.789,10,20,846160458475,0,,94.69,653.17,Delivered,None,4.3
45959824,7429195,2085573,2024-10-09,2024-10-12,2024-10-15,1078116,302,118.22,0.05,2,8,483580250914,1,2025-01-24,666.86,1747.55,Delivered,None,3.7
41438745,7563053,2413822,2024-04-29,2024-05-08,2024-05-10,1422730,129,61.0,2.053,18,20,623057151018,0,,350.4,3108.72,Delivered,None,3.2
43760662,7053763,2762835,2023-12-08,2023-12-17,2023-12-17,1496484,287,70.39,0.61,10,8,383512107862,1,2023-11-15,83.34,1604.67,In-Transit,None,3.2
44520353,7518545,2988000,2025-02-08,2025-02-16,2025-02-18,1261721,149,358.27,2.076,2,20,670482428310,1,2022-07-23,255.75,739.78,Delayed,None,4.3
41304737,7311849,2297150,2023-05-14,2023-05-25,2023-05-27,1674970,454,161.91,1.368,10,25,773108435781,0,,177.54,5947.57,Delivered,None,4.3
43899811,7261374,2138205,2023-07-07,2023-07-15,2023-07-15,1916483,109,250.51,1.793,2,30,859208626900,0,,179.7,1916.5,Delivered,Traffic,4.9
42600719,7492957,2131691,2023-11-09,2023-11-10,2023-11-11,1367313,539,179.95,1.414,18,8,411686292930,1,2023-08-13,1217.66,542.75,Delivered,None,3.7
44823226,7716892,2503588,2022-08-07,2022-08-19,2022-08-19,1951734,204,468.84,0.081,15,20,544035088290,0,,758.24,50.0,Delivered,None,
47575314,7760385,2977747,2024-09-06,2024-09-16,2024-09-16,1490564,104,453.7,1.86,15,30,960432643733,0,,200.57,4670.97,Delivered,None,
40055261,7018729,2832200,2022-07-27,2022-08-08,2022-08-13,1119148,362,369.5,0.547,18,8,854129365862,0,,359.73,1604.92,Failed,Capacity,
45240301,7278276,2182098,2023-01-05,2023-01-13,2023-01-16,1714604,178,193.67,0.416,15,8,237721637676,0,,114.15,3409.26,Delivered,None,
45212655,7886362,2805692,2025-04-29,2025-05-01,2025-05-04,1674970,232,28.44,0.365,2,30,826654495761,1,2025-01-23,86.58,316.37,Delayed,None,2.6
48495625,7863319,2536703,2024-08-01,2024-08-02,2024-08-03,1597785,190,39.26,0.068,18,25,560105356306,1,2024-05-22,519.41,2576.48,Delivered,None,3.6
43223473,7658717,2907538,2023-04-29,2023-05-07,2023-05-08,1741479,337,423.87,0.219,18,25,178011377229,0,,744.49,1590.77,In-Transit,None,4.3
42895955,7842233,2791346,2022-07-27,2022-07-30,2022-07-31,1612872,273,86.72,1.487,10,25,239819398611,0,,1508.11,510.61,Delivered,Traffic,
43636680,7490756,9831866,2025-04-19,2025-04-20,2025-04-23,1253348,266,713.26,3.067,15,30,151613564092,0,,568.81,1084.29,Delivered,None,2.6
47749545,7723654,2994468,2023-04-10,2023-04-15,2023-04-16,1275322,292,20.47,0.184,10,8,698255023700,0,,314.77,4145.6,Delivered,None,2.4
45019952,7458409,2796014,2023-11-16,2023-11-22,2023-11-23,1628415,275,97.77,0.169,10,30,183425239717,1,2025-01-05,404.93,3311.19,In-Transit,None,3.7
46974482,7389453,2291561,2023-07-29,2023-08-05,2023-08-07,1141409,382,50.33,0.255,15,25,221736290738,1,2023-02-12,499.77,2672.84,Delivered,None,2.6
47448511,7979192,2971893,2023-09-05,2023-09-14,2023-09-15,1252556,66,97.86,6.648,15,30,355987123692,0,,100.95,1945.6,Delivered,Customs,3.0
49323740,7258081,2338765,2022-10-26,2022-11-08,2022-11-09,1867046,167,46.26,1.311,2,8,763565985945,0,,390.39,199.0,Delayed,None,3.8
49903422,7456033,2974559,2024-07-07,2024-07-13,2024-07-14,1243233,298,153.08,3.235,18,25,148735735124,1,2023-02-10,348.89,74.27,Delivered,None,4.3
49470528,7288123,2756489,2023-08-03,2023-08-10,2023-08-11,1354534,143,841.63,2.496,18,8,913604105183,0,,721.79,3208.12,Delivered,None,
45660215,7540225,2379253,2023-10-20,2023-10-29,2023-10-29,1492527,157,448.06,0.403,2,20,622611743260,0,,409.57,14307.52,Delivered,Customs,
45862109,7061469,2243230,2022-06-28,2022-06-30,2022-06-30,1704362,294,324.31,0.432,2,25,696262085715,0,,199.93,1250.99,Failed,Weather,4.2
45675942,7652268,2584898,2022-06-28,2022-07-08,2022-07-12,1616425,200,396.95,0.386,2,8,468867694198,0,,171.67,496.31,Failed,Weather,4.7
48558848,7107248,2236039,2025-04-18,2025-04-21,2025-04-22,1041089,111,196.81,0.821,15,25,473507367554,0,,145.17,1466.71,Delivered,None,
47803721,7308789,2659132,2023-11-26,2023-12-05,2023-12-06,1958981,80,424.74,3.001,18,30,233140382166,0,,569.72,370.34,Delayed,Customs,3.1
45752619,7302178,2853060,2023-07-28,2023-08-05,2023-08-05,1465975,181,10.62,0.358,18,30,889398770622,0,,646.55,1398.61,Delivered,None,4.5
47733152,7083528,2712474,2022-09-02,2022-09-11,2022-09-13,1805113,554,221.57,0.095,2,30,966709155792,0,,414.36,50.0,Delivered,None,3.3
47432480,7055051,2903105,2024-04-15,2024-04-27,2024-04-29,1408579,315,128.64,0.052,10,30,243125700710,1,2024-02-03,218.11,5698.7,Delivered,None,
48131344,7593503,2039608,2022-06-10,2022-06-22,2022-06-24,1821082,117,70.44,1.857,15,30,247552603049,0,,149.71,2964.64,Delivered,Traffic,4.1
42644459,7002865,2060608,2023-12-23,2023-12-24,2023-12-25,1244607,162,197.95,0.096,15,20,583801958252,0,,1273.52,1408.08,Delivered,None,3.5
46652492,7001416,2530495,2023-08-20,2023-08-25,2023-08-25,1806520,430,121.84,1.776,10,30,188044345349,0,,20.0,513.99,Delivered,None,
42908539,7247856,9933031,2024-12-17,2024-12-29,2024-12-30,1903032,344,47.6,2.272,2,25,905875298681,0,,367.85,1038.15,Delivered,None,3.6
44104700,7930637,2954413,2022-11-10,2022-11-14,2022-11-14,1467657,348,22.53,0.184,2,20,536734579147,1,2023-08-31,964.49,2128.92,Delivered,None,
48296629,7109097,2102659,2024-10-18,2024-10-21,2024-10-22,1502079,428,658.89,2.958,10,8,619251378328,0,,169.38,4435.52,Delivered,Weather,
42875649,7240448,2637320,2024-09-28,2024-10-01,2024-10-03,1333182,133,64.27,0.657,15,30,207721982648,0,,198.41,2495.74,Delivered,None,4.4
43816124,7869977,2611285,2024-02-22,2024-02-27,2024-02-28,1337534,177,191.95,0.465,18,25,323951735387,0,,338.7,50.0,Delivered,Address Error,4.7
45093671,7875676,2868732,2025-03-03,2025-03-10,2025-03-13,1376996,188,320.85,1.391,2,20,964690121541,0,,20.0,276.52,Delivered,Traffic,2.9
46757240,7416564,2778087,2022-06-21,2022-06-27,2022-06-28,1905765,330,288.67,1.869,15,25,374409958361,0,,80.88,2606.2,In-Transit,None,
43219057,7478721,2062421,2024-12-31,2025-01-04,2025-01-06,1307934,49,7.35,2.681,18,20,617057868474,0,,719.14,1001.22,Delivered,None,
41549758,7204037,2998087,2022-07-14,2022-07-25,2022-07-25,1366059,154,37.74,0.607,18,25,889670948010,1,2023-12-06,1349.63,50.0,Delivered,None,
47793442,7759998,2859556,2022-07-17,2022-07-29,2022-07-31,1065465,308,149.86,1.493,10,8,309644906780,0,,295.32,2281.93,Delivered,Traffic,4.5
40764446,7342187,2656790,2022-11-27,2022-12-06,2022-12-07,1173511,106,920.56,0.381,10,25,838977255161,0,,232.36,263.39,Delivered,Customs,4.1
43281779,7524050,2677908,2023-02-17,2023-02-24,2023-02-24,1952957,340,286.13,2.304,2,20,942870831911,0,,367.56,186.55,Delivered,None,4.8
42586518,7213669,2948045,2024-05-26,2024-06-03,2024-06-04,1860464,130,211.37,0.519,2,30,291782743084,0,,70.93,1837.84,Delivered,None,4.6
47394817,7411843,2173689,2024-01-30,2024-02-01,2024-02-01,1006380,168,221.8,0.585,18,8,318087756051,0,,20.0,2270.82,Delayed,Address Error,
49948187,7833083,2890385,2022-06-19,2022-06-28,2022-06-29,1736583,257,87.67,0.637,10,8,143237298063,0,,20.0,515.7,In-Transit,None,4.2
48929446,7652565,2839686,2024-10-15,2024-10-26,2024-11-01,1893421,232,257.04,1.633,2,30,927298358880,1,2024-09-28,114.59,158.56,Delivered,None,
40514461,7866924,2704652,2024-11-09,2024-11-10,2024-11-10,1008367,751,6.23,3.124,2,30,762399284652,1,2024-05-19,300.69,339.95,Delivered,Traffic,5.0
44654342,7465979,2648538,2024-09-23,2024-09-29,2024-10-02,1602904,158,63.52,2.807,15,25,178688202969,0,,793.84,2493.48,In-Transit,Customs,
45709175,7897023,2259826,2024-07-11,2024-07-22,2024-07-24,1151135,360,94.65,8.866,18,8,423451814223,1,2022-07-27,167.8,4248.93,Delivered,None,
46078245,7048078,2250952,2024-09-24,2024-10-03,2024-10-03,1158334,241,28.57,0.395,15,30,244159708851,1,2022-08-31,1605.57,4189.43,Delivered,None,1.9
44578444,7506494,2633273,2024-01-11,2024-01-18,2024-01-19,1158112,216,622.16,0.05,10,25,254955163628,0,,382.57,289.16,Delivered,None,
42866134,7808366,2822092,2022-06-21,2022-06-23,2022-06-23,1703343,329,926.55,0.258,18,20,901261474869,0,,285.61,4068.28,Returned,None,
47323544,7006044,9985096,2022-11-12,2022-11-19,2022-11-20,1475187,294,34.55,0.312,15,8,943688650291,1,2024-02-21,554.63,1745.69,Delivered,None,
49199843,7162278,2769931,2023-11-20,2023-11-28,2023-11-29,1105317,219,200.27,0.313,18,30,832699391662,1,2024-06-24,143.97,111.37,Delayed,Traffic,2.7
42502199,7831428,2174003,2023-08-09,2023-08-18,2023-08-19,1135248,207,82.84,0.369,2,30,191768096091,0,,421.89,366.53,Delayed,None,3.3
40114024,7633960,2810636,2023-07-10,2023-07-11,2023-07-13,1603138,399,319.49,0.789,15,25,374964498439,1,2025-03-07,721.59,348.42,In-Transit,None,
46459357,7169069,2611342,2023-01-18,2023-01-25,2023-01-30,1092547,113,459.77,0.326,15,20,917645846155,0,,154.16,84.19,Delivered,None,3.4
41354922,7436257,2507315,2023-09-03,2023-09-16,2023-09-17,1575366,141,443.53,0.549,2,20,354504692951,0,,365.99,1630.22,Delivered,Traffic,3.8
40943566,7923334,2521462,2022-08-03,2022-08-09,2022-08-10,1797979,117,636.45,2.328,2,30,546987635818,0,,36.91,269.01,In-Transit,None,4.5
40571172,7460782,2612817,2024-03-21,2024-04-02,2024-04-03,1633440,204,142.25,0.617,2,30,371373409349,0,,439.88,3927.75,Delivered,None,4.3
47114914,7909096,2681431,2023-01-20,2023-01-31,2023-02-01,1703917,173,36.06,2.182,18,30,531642594712,0,,88.13,9664.11,In-Transit,None,2.7
49371573,7588305,2745983,2023-07-22,2023-07-29,2023-07-31,1393306,137,432.33,1.784,15,25,924116909530,0,,224.36,7004.87,Delivered,None,4.6
48057884,7765821,9945124,2023-02-22,2023-03-03,2023-03-04,1059530,545,302.32,0.369,2,30,358676116065,1,2024-07-15,82.75,1806.36,Delivered,None,3.9
43475064,7937213,2582262,2023-05-29,2023-05-31,2023-05-31,1215479,475,551.2,0.635,10,8,569601060538,0,,679.61,1821.39,Delivered,Weather,
47729426,7866703,2292543,2024-01-21,2024-01-24,2024-01-24,1753269,123,1525.09,0.879,10,20,405323653855,0,,372.07,50.0,Delivered,None,4.0
43530113,7508394,2843699,2023-08-20,2023-09-01,2023-09-02,1044787,337,200.59,1.218,2,30,556352705846,1,2022-07-17,211.42,764.13,Delivered,Traffic,3.5
42326561,7613001,2946201,2023-11-15,2023-11-28,2023-12-02,1524093,154,49.84,1.842,10,8,238221007476,0,,418.47,3189.35,Delivered,None,
42415667,7200595,2599200,2023-10-16,2023-10-25,2023-10-26,1605136,147,110.76,0.087,18,20,559468583682,0,,74.91,90.22,Delivered,None,4.6
42278947,7303176,2381778,2022-10-08,2022-10-10,2022-10-19,1409393,266,692.98,1.848,10,25,913270021108,1,2022-06-06,338.57,50.0,Returned,None,3.8
41897903,7649109,2399034,2022-06-14,2022-06-23,2022-06-24,1279593,239,101.66,7.845,15,20,124357803646,0,,321.1,6448.04,Failed,None,
48869214,7709008,2262580,2024-12-19,2025-01-01,2025-01-03,1090740,264,807.01,0.518,2,8,225694151556,1,2024-02-09,364.19,431.3,Delivered,None,3.8
47885089,7394277,2153293,2024-03-15,2024-03-27,2024-03-27,1304092,325,28.62,1.07,18,20,153141323415,0,,50.84,1417.36,Failed,None,3.7
41899513,7878353,2914121,2023-06-25,2023-06-28,2023-06-29,1233394,265,507.67,0.123,10,8,978005986601,1,2024-03-18,556.46,5110.24,Delivered,None,4.7
45817558,7408628,2436099,2025-02-28,2025-03-08,2025-03-08,1146594,225,759.01,0.12,18,25,398075167993,0,,20.0,701.54,Delivered,None,
49800941,7665550,2492033,2024-04-04,2024-04-17,2024-04-17,1041630,56,142.53,0.717,15,30,818319162687,1,2025-03-30,921.96,6183.2,Delivered,None,
49386147,7797439,2682006,2025-03-28,2025-04-06,2025-04-10,1148444,235,104.11,2.123,15,20,122341794403,1,2023-08-07,751.34,1409.25,Delivered,Address Error,
41021384,7892326,2078635,2023-07-25,2023-07-27,2023-07-28,1876786,94,102.32,0.363,15,30,113555453519,0,,176.85,2649.55,In-Transit,Traffic,
41873357,7747369,2964977,2024-06-24,2024-06-25,2024-06-25,1716294,187,878.96,1.083,15,30,791583892917,0,,432.05,118.13,Delivered,Weather,4.1
