movement_id,location_id,product_id,movement_type,movement_datetime,quantity_units,weight_kg,batch_number,expiry_date,operator_id,robot_id,source_location_id,destination_location_id,reason_code,po_number,invoice_number,unit_cost_usd,total_cost_usd,movement_status,temperature_at_movement_c
34182270,6613778,1383747,Transfer,2024-06-10,95,78.25,470979660,2025-03-28,3775725,1033380,6103033,6827013,SHIP,40706938,INV181096,47.9,46711.37,Confirmed,27.8
39941121,6085510,1315340,Outbound,2022-07-05,188,38.37,328815893,2023-01-16,3139385,1066828,6411789,6233612,XFER,69409210,INV664173,43.13,10362.21,Cancelled,28.0
31314679,6307754,1218594,Outbound,2022-01-05,114,21.98,285716410,2023-07-23,3537059,1866995,6199292,6671175,ADJ-,95823038,INV279902,10.47,19344.72,Confirmed,26.6
32010635,6447115,1319709,Inbound,2022-06-11,85,78.37,492599053,2024-03-20,3531077,1941175,6772073,6347585,RECV,71351907,INV657632,26.13,22022.81,Pending,23.5
31108728,6057018,1152399,Inbound,2023-07-14,70,37.35,368141986,2024-02-22,3963319,1221911,6703947,6665800,XFER,27096941,INV451176,40.85,138.75,Confirmed,21.1
37287660,6303766,1134179,Outbound,2022-05-17,129,109.69,805655707,2023-04-20,3654405,1615830,6539038,6917856,XFER,22773504,INV486278,6.94,38326.54,Confirmed,29.0
34428696,6317384,1721868,Inbound,2023-07-12,122,60.86,877484444,2025-06-22,3752552,1212423,6897222,6097484,RECV,94588653,INV386136,53.92,226.41,Confirmed,26.2
30000988,6575143,1355145,Transfer,2023-02-24,209,15.35,455676624,2024-08-03,3047956,1336062,6872095,6680040,RECV,25535608,INV790798,51.19,25679.05,Confirmed,29.2
37190659,6561164,1825196,Adjustment,2022-09-25,48,1.34,938962609,2023-12-30,3291031,1330756,6208078,6106027,XFER,89339988,INV454303,44.88,30297.17,Confirmed,21.4
31172164,6101793,1786193,Adjustment,2025-04-17,140,19.85,223592142,2025-12-20,3921162,1898358,6265427,6294203,ADJ-,94279598,INV329313,22.51,40997.58,Confirmed,27.2
30086172,6242946,1130383,Transfer,2024-07-17,63,28.72,834446924,2025-07-28,3435302,1943201,6940877,6364545,SHIP,36707002,INV621710,46.47,5314.03,Confirmed,16.1
34978508,6403471,1413825,Transfer,2022-03-06,112,25.54,174353525,2023-05-01,3997388,1255216,6745627,6714220,ADJ-,68453689,INV846134,41.1,23126.16,Pending,23.7
38617661,6878724,1019627,Inbound,2024-12-23,172,26.39,844092110,2026-07-30,3258987,1990968,6291323,6562738,SHIP,26573536,INV285682,21.55,11220.48,Confirmed,24.5
37043780,6961438,1006643,Transfer,2024-01-28,99,18.64,448029204,2025-11-30,3133204,1592287,6373506,6337906,RECV,54455430,INV718134,36.79,45208.24,Confirmed,15.3
33484214,6202730,1524380,Inbound,2025-04-19,85,12.57,233969547,2026-04-01,3632596,1172555,6626309,6074187,ADJ+,22894254,INV402411,2.37,27237.16,Confirmed,21.8
33893985,6742352,1589255,Inbound,2022-10-16,47,55.3,742326461,2024-09-22,3797915,1908722,6950145,6072829,XFER,36136261,INV491459,51.34,6588.15,Confirmed,27.9
32922641,6012059,1004590,Inbound,2023-08-26,105,23.06,123952894,2024-08-20,3839362,1883018,6984955,6661405,SHIP,98989014,INV477861,16.04,25328.81,Confirmed,19.6
32826295,6151566,1954284,Inbound,2024-02-05,46,103.55,704598817,2025-05-22,3096780,1050511,6129386,6610304,DISP,97865606,INV393066,2.91,4715.63,Pending,20.9
31407212,6749958,1526705,Outbound,2022-07-26,47,60.93,372685350,2023-09-29,3337556,1410207,6942050,6543061,SHIP,29595216,INV456031,29.41,44293.11,Confirmed,17.2
30671800,6431226,1098440,Inbound,2022-11-21,131,99.54,637183572,2023-06-20,3254252,1429422,6373887,6590997,RECV,35944721,INV616517,50.89,32612.35,Pending,27.1
34604983,6520020,1762334,Inbound,2023-07-28,31,13.67,485515161,2024-03-01,3704388,1127174,6160114,6935936,XFER,75506856,INV408112,18.52,13993.51,Confirmed,21.6
37927422,6997589,1809539,Adjustment,2022-07-17,185,7.27,970635490,2023-04-07,3665670,1553791,6836007,6787382,SHIP,64866196,INV340355,41.23,18247.58,Confirmed,16.3
30539211,6481735,1342646,Inbound,2022-12-25,51,56.2,497969598,2023-07-07,3926984,1739002,6993997,6496681,SHIP,30456129,INV400757,7.46,12759.08,Confirmed,19.8
30204180,6059933,1356348,Inbound,2022-06-04,61,23.33,510394178,2023-07-26,3953145,1648801,6729088,6976995,SHIP,78314028,INV288184,19.67,42130.86,Pending,19.1
37955558,6683363,1174247,Inbound,2024-03-31,127,16.2,260285271,2025-11-14,3576048,1403935,6110839,6117747,XFER,82666017,INV557858,6.46,5641.2,Confirmed,26.2
31711875,6245380,1092091,Transfer,2023-11-02,239,139.51,151359921,2024-07-23,3647760,1185234,6546659,6993840,RTRN,30758526,INV740107,53.89,40501.28,Confirmed,29.3
39841590,6787344,1846465,Inbound,2024-12-24,120,18.06,113519962,2026-04-17,3332583,1423416,6700438,6052061,DISP,62319748,INV106743,5.69,14688.02,Confirmed,18.0
35152843,6691946,1142552,Transfer,2025-03-09,40,71.75,506764993,2026-12-03,3209352,1411886,6411023,6151680,XFER,98118464,INV604961,2.94,44238.13,Confirmed,29.4
31883172,6741830,1641798,Inbound,2022-11-22,59,32.23,661110186,2023-11-15,3181498,1625126,6644322,6050186,RTRN,93340860,INV924333,40.11,31961.02,Confirmed,25.6
30604278,6113248,1128334,Inbound,2022-07-18,164,107.78,694712680,2023-03-16,3552712,1594438,6395403,6709809,ADJ-,18625558,INV364645,28.19,45582.0,Confirmed,15.6
30414379,6468719,1808740,Inbound,2025-02-09,170,23.45,138931150,2026-11-23,3390791,1667948,6802952,6113232,RECV,74049210,INV167892,25.58,17092.1,Confirmed,17.8
37358096,6406191,1606852,Outbound,2023-09-27,95,82.64,460432042,2024-11-12,3969778,1842888,6656176,6890112,RECV,84598671,INV595457,40.17,10812.16,Cancelled,27.1
36052039,6055590,1974865,Inbound,2024-07-14,215,39.47,500143817,2026-05-07,3230349,1652964,6729491,6193301,RECV,66052807,INV708191,39.02,42070.25,Confirmed,20.8
36688307,6424623,1649095,Inbound,2023-09-15,57,92.55,857875377,2025-03-11,3901124,1930609,6917589,6290076,ADJ+,56738259,INV896797,40.81,33120.16,Confirmed,15.7
36682629,6998486,1551045,Transfer,2022-11-23,57,73.16,290639984,2024-09-09,3395651,1129361,6094575,6474328,RECV,39446113,INV729001,39.46,23125.98,Confirmed,20.1
33696720,6425804,1671295,Transfer,2022-09-03,38,22.55,898045946,2023-12-20,3139691,1160543,6820660,6168327,XFER,36113465,INV423352,34.05,48705.39,Confirmed,23.8
33947972,6369748,1259013,Transfer,2023-02-05,90,0.5,230466017,2025-01-06,3056999,1084557,6449114,6177371,RTRN,61486731,INV890004,43.3,17819.77,Error,23.2
37097288,6492635,1750448,Inbound,2024-02-14,87,48.03,681851007,2025-10-19,3677676,1846448,6764718,6569426,XFER,84125826,INV304807,23.78,16275.17,Confirmed,24.1
30918452,6318078,1828878,Outbound,2024-01-06,132,57.24,158480822,2025-03-04,3988980,1162949,6656002,6996359,ADJ+,18551899,INV961733,35.12,48559.39,Confirmed,23.5
38069120,6651300,1643252,Outbound,2023-03-25,140,28.83,987929753,2024-11-21,3263179,1691580,6474834,6932055,SHIP,28762454,INV415536,31.02,30615.92,Confirmed,29.2
34730139,6658934,1406111,Inbound,2022-08-12,118,6.95,254719196,2023-08-31,3984166,1335549,6177203,6400263,RTRN,75940326,INV367912,54.08,35426.97,Confirmed,29.8
38205441,6145818,1043253,Adjustment,2022-08-18,140,35.14,808422466,2023-04-23,3922767,1540478,6117600,6934365,RECV,62497933,INV763268,40.02,22772.18,Confirmed,21.9
34774907,6920629,1040280,Disposal,2024-12-26,102,18.98,843084545,2026-01-13,3958496,1905532,6454357,6296295,SHIP,25208875,INV629746,13.74,29314.11,Confirmed,19.6
36690457,6947010,1050027,Transfer,2023-12-14,111,57.89,973388786,2025-01-10,3766234,1386384,6437416,6851392,ADJ-,20742840,INV750203,5.63,22786.59,Confirmed,16.7
30474927,6256722,1742667,Disposal,2025-01-07,50,26.72,547179432,2026-12-28,3303082,1136059,6092914,6496702,XFER,17807910,INV820786,3.85,25903.02,Confirmed,25.9
36352148,6812963,1743178,Adjustment,2022-02-24,129,0.5,577415932,2023-02-14,3540660,1529382,6495418,6236311,XFER,72796489,INV102206,38.2,23889.61,Confirmed,17.1
39203892,6870400,1181207,Inbound,2023-08-08,112,33.58,994343195,2025-04-18,3460204,1428551,6339953,6686501,ADJ-,29609718,INV405545,35.02,36648.76,Confirmed,25.9
30381917,6641122,1591866,Outbound,2024-08-13,83,120.0,141386448,2026-03-07,3119822,1681926,6082502,6352012,ADJ+,63187499,INV710246,29.6,1640.41,Confirmed,26.9
35596652,6162287,1005261,Inbound,2022-06-23,137,22.78,523022368,2023-01-17,3886367,1989488,6918502,6323668,SHIP,66527356,INV245918,48.41,45038.99,Confirmed,15.1
39190277,6430188,1079849,Transfer,2023-07-26,78,137.92,140877654,2024-03-03,3642052,1746688,6588124,6761849,SHIP,59610682,INV923031,40.17,36565.55,Confirmed,18.6
33140392,6716133,1220888,Return,2024-10-29,250,21.14,657074871,2026-01-05,3031978,1781036,6827013,6314083,RECV,17093216,INV800465,12.32,43219.72,Confirmed,28.4
38243135,6355382,1953582,Inbound,2025-04-01,96,23.92,373944130,2025-10-13,3563584,1679376,6518106,6165758,SHIP,22978878,INV583663,18.86,677.01,Confirmed,24.8
31994336,6927494,1688763,Inbound,2022-09-23,99,51.4,298253805,2024-09-20,3247122,1015026,6931529,6743089,RECV,83413655,INV422770,53.71,14493.87,Confirmed,16.6
30616087,6078411,1779199,Disposal,2023-11-21,52,174.08,710220743,2024-07-15,3091741,1122338,6163056,6340543,RECV,31215702,INV504311,5.45,5593.66,Confirmed,16.1
36004716,6479778,1773859,Inbound,2023-09-05,48,58.58,637549092,2024-12-10,3160970,1477598,6036472,6239886,RECV,61344598,INV276604,11.79,38723.07,Confirmed,23.8
30818510,6216010,1359868,Outbound,2023-12-22,140,13.07,284367085,2024-08-22,3247474,1301708,6708581,6630503,XFER,92165374,INV284785,49.0,34621.2,Confirmed,17.6
33849891,6445204,1668693,Transfer,2022-12-16,97,17.98,593149609,2023-10-30,3291398,1729713,6166862,6760225,RECV,88762762,INV158135,44.09,47602.21,Confirmed,29.6
32026031,6238298,1695179,Adjustment,2023-01-26,57,15.92,570788890,2023-08-24,3636949,1187615,6108154,6007399,SHIP,23838697,INV781680,35.95,36495.52,Confirmed,17.2
35663935,6275590,1188719,Inbound,2022-02-05,137,21.52,412596851,2022-12-01,3995779,1472596,6242519,6170397,XFER,54623868,INV332441,9.76,14775.92,Confirmed,15.9
33619372,6540543,1622929,Adjustment,2024-09-07,127,14.7,949310685,2025-10-04,3548876,1613593,6468459,6496475,RECV,93400160,INV418425,17.07,29054.88,Confirmed,23.0
31116300,6932544,1963495,Inbound,2023-04-15,106,24.26,696694416,2024-07-09,3790180,1191936,6379896,6376959,SHIP,86830189,INV653487,53.68,11280.71,Confirmed,25.9
37660423,6925961,1566678,Transfer,2024-08-14,114,6.27,554594135,2026-04-08,3404253,1759395,6164267,6112618,XFER,64348506,INV652086,32.44,25887.91,Confirmed,29.2
39410290,6197482,1500036,Adjustment,2023-01-12,72,40.27,385599828,2024-06-05,3913912,1417953,6033035,6290555,RECV,89755653,INV392332,21.34,258.86,Confirmed,16.0
37518743,6992977,1147018,Adjustment,2022-11-30,47,9.78,670077125,2024-08-06,3028460,1229101,6927707,6810670,ADJ-,72500200,INV742127,28.53,12892.56,Confirmed,23.2
31953878,6209488,1705486,Transfer,2023-06-23,70,50.53,302649386,2024-02-05,3797792,1092197,6631024,6198398,RECV,76374729,INV125153,11.35,20430.86,Confirmed,18.3
36867187,6512879,1563252,Adjustment,2023-12-16,85,19.51,905682655,2025-03-09,3600209,1191431,6572384,6419643,RECV,30618904,INV401161,17.31,19384.31,Confirmed,23.6
30957980,6205127,1113379,Disposal,2024-08-26,57,7.35,254735066,2026-04-17,3696515,1467354,6998445,6370778,DISP,87660197,INV491713,45.66,8876.93,Confirmed,20.4
30551619,6036525,1566349,Inbound,2025-03-04,48,7.45,410459387,2026-04-22,3698182,1459814,6525840,6085510,SHIP,52521248,INV744744,15.65,30299.11,Pending,20.2
31037557,6458151,1978427,Inbound,2024-05-11,34,93.4,588614019,2025-10-13,3545852,1723046,6112416,6453123,XFER,76920079,INV630590,23.4,15316.04,Confirmed,27.0
32633291,6553336,1669592,Return,2022-03-02,125,4.89,608216601,2023-12-03,3765464,1528463,6663796,6547611,RECV,21398023,INV920134,27.63,46303.36,Cancelled,26.7
39596221,6353713,1730076,Outbound,2024-09-26,126,91.51,782319707,2025-12-10,3344791,1973218,6652699,6722826,XFER,61825200,INV473269,6.32,39006.37,Confirmed,15.7
38597480,6052732,1692106,Transfer,2022-09-04,54,8.87,849386650,2023-04-23,3023082,1294013,6368786,6998445,ADJ+,16426976,INV890647,43.46,24268.33,Confirmed,24.8
39666339,6582124,1472698,Transfer,2022-07-04,78,9.17,655710138,2023-05-02,3447468,1328117,6387247,6078411,SHIP,10145803,INV940802,23.09,47072.6,Confirmed,17.4
34704801,6412190,1023751,Return,2022-03-24,148,32.67,568983100,2023-11-19,3825331,1550033,6559376,6671034,XFER,48014638,INV854331,5.56,30591.75,Confirmed,24.5
39526127,6084183,1212005,Inbound,2024-01-23,48,80.78,388718944,2025-10-06,3206579,1960728,6088936,6891798,SHIP,99552037,INV112059,40.83,10515.92,Confirmed,16.4
35366757,6087698,1765045,Outbound,2023-12-25,93,82.76,845584733,2025-01-04,3727294,1189080,6475360,6073582,RECV,30738047,INV980522,29.61,28279.11,Confirmed,22.6
32298987,6868211,1959085,Inbound,2024-04-11,130,14.34,522010153,2025-07-04,3761561,1522453,6453981,6272447,XFER,78159141,INV318855,40.07,43438.9,Pending,29.8
38653625,6105034,1195920,Return,2025-03-24,47,8.26,940252282,2026-11-18,3805449,1418820,6640297,6658973,ADJ+,76276956,INV798029,51.65,36108.83,Confirmed,28.2
34829484,6067683,1107279,Outbound,2024-03-19,70,19.76,597557270,2024-10-04,3952231,1688508,6750669,6706225,RECV,42997819,INV581019,18.63,48992.32,Confirmed,15.8
32800689,6181457,1033336,Outbound,2025-04-26,105,36.86,369466414,2026-05-10,3313890,1742910,6172908,6248757,RECV,27761773,INV257228,51.08,26886.99,Confirmed,18.0
31009077,6227285,1686045,Inbound,2023-01-23,126,15.44,696415427,2023-12-15,3727684,1416777,6907356,6164885,RECV,82953028,INV498906,20.22,29270.36,Confirmed,22.7
37296342,6830067,1216265,Outbound,2023-07-29,72,25.15,957198371,2025-07-11,3344204,1066118,6141224,6170064,ADJ-,48885597,INV949773,17.69,42984.77,Confirmed,23.8
34369560,6777191,1422373,Inbound,2022-04-06,88,9.83,936652867,2023-05-11,3067225,1654728,6469534,6177983,SHIP,80831975,INV500968,31.79,28278.79,Confirmed,28.4
38889028,6404977,1357337,Inbound,2022-11-27,60,5.46,912930403,2023-12-15,3327934,1820570,6541172,6109967,SHIP,27467860,INV673174,37.82,24376.21,Error,18.8
37376158,6911573,1681400,Inbound,2023-02-24,107,97.97,289531951,2024-04-11,3076484,1977562,6758445,6907310,SHIP,57610704,INV938887,23.01,14062.61,Cancelled,22.5
31203550,6148942,1440038,Transfer,2022-04-23,59,4.01,139510659,2023-02-03,3565538,1577745,6333510,6671175,RECV,76839713,INV679139,40.71,38396.73,Confirmed,26.3
38901885,6239793,1281540,Outbound,2024-12-16,128,45.01,678720131,2026-04-25,3055929,1305203,6190243,6510054,RTRN,29005861,INV572417,33.23,41419.81,Confirmed,29.6
38462061,6074627,1838574,Outbound,2023-09-01,116,20.99,217543152,2025-07-27,3511177,1539604,6841196,6252587,SHIP,32600972,INV824319,33.97,40870.01,Confirmed,23.1
32662358,6138986,1669889,Inbound,2025-04-03,141,50.45,365088178,2027-01-22,3670685,1633440,6569347,6025838,XFER,80660753,INV619696,14.28,46219.07,Confirmed,28.6
33725222,6992968,1495040,Outbound,2022-10-30,73,79.38,747241284,2023-06-13,3079563,1625492,6404874,6583585,ADJ+,14734736,INV309202,18.8,24408.95,Confirmed,21.4
36189505,6234958,1342572,Outbound,2023-06-24,168,67.93,550329885,2025-02-22,3300999,1660649,6353355,6453178,RECV,61501580,INV583276,19.82,15061.73,Confirmed,22.9
36793676,6750545,1475454,Transfer,2025-01-04,114,43.29,212679911,2025-11-23,3382525,1103630,6592110,6305336,RECV,75759774,INV945998,40.4,41086.8,Confirmed,21.1
31099380,6162192,1892156,Inbound,2022-01-06,45,46.6,606418334,2023-08-24,3918458,1907745,6373506,6003045,RTRN,49174063,INV358372,34.64,6143.09,Confirmed,25.6
36572996,6619608,1056578,Outbound,2023-07-13,33,10.93,924507981,2025-01-09,3932301,1506531,6042924,6268256,RECV,74988604,INV673972,26.87,13271.49,Confirmed,21.9
32263051,6558634,1753877,Outbound,2024-01-11,129,4.0,411090647,2025-11-02,3136626,1008184,6597508,6180313,ADJ+,98188046,INV423093,26.06,44555.35,Confirmed,19.8
38454625,6684162,1369478,Outbound,2025-04-14,114,33.1,112344578,2027-03-12,3339172,1830278,6003045,6274850,RECV,97395904,INV109554,22.02,40194.15,Confirmed,27.2
30076807,6921762,1505655,Outbound,2025-04-22,207,150.06,438506293,2026-02-01,3251534,1805503,6934206,6086267,SHIP,35645052,INV444316,23.48,43550.76,Confirmed,25.4
39807381,6375844,1779133,Transfer,2024-02-03,118,133.38,408308066,2026-02-01,3536725,1732092,6617709,6021958,RECV,74165380,INV787957,49.88,49808.23,Confirmed,16.5
30908307,6298192,1384820,Transfer,2023-08-29,57,74.71,727749939,2024-06-30,3468463,1393127,6835434,6077794,SHIP,14787193,INV846815,41.18,5731.4,Confirmed,26.2
34412743,6329685,1229946,Inbound,2023-05-25,49,38.42,941199483,2024-12-30,3497629,1179678,6793255,6479194,XFER,10136737,INV747185,4.22,17493.2,Confirmed,18.9
39970302,6692016,1045570,Adjustment,2022-10-30,75,37.91,111108920,2023-07-20,3162001,1339930,6887192,6631844,RECV,78908115,INV283225,40.95,26700.3,Pending,20.6
37820159,6913677,9809636,Return,2022-11-22,173,12.22,516431570,2024-05-15,3286892,1509623,6307900,6146582,XFER,79045667,INV864391,9.87,48715.86,Confirmed,26.7
39263106,6919569,1435555,Outbound,2023-05-06,71,33.23,683511126,2024-03-06,3461981,1238527,6661405,6275634,RECV,86504089,INV652675,15.54,43705.43,Confirmed,22.3
38185980,6590438,1246503,Adjustment,2023-11-25,67,19.24,460109820,2025-10-12,3902307,1215163,6863493,6608337,SHIP,76566145,INV943730,40.59,33609.22,Confirmed,16.6
35359195,6274511,1283969,Disposal,2024-12-17,56,35.84,429429388,2025-12-29,3578247,1686064,6682286,6665305,RECV,86337773,INV849960,23.96,11811.06,Confirmed,29.3
36413591,6178589,1868909,Transfer,2024-05-04,87,23.45,532411743,2024-12-04,3857531,1632576,6983192,6504796,SHIP,23915815,INV989742,41.04,37012.67,Confirmed,23.4
33361420,6816829,1477713,Inbound,2022-02-22,160,13.64,604327813,2023-02-19,3022954,1220793,6965451,6135770,XFER,78305227,INV790107,2.78,32271.38,Confirmed,22.7
34019857,6308396,1433581,Inbound,2022-02-05,55,59.95,954985679,2024-02-02,3243030,1318941,6111824,6308380,RTRN,78947982,INV385037,50.22,47406.79,Pending,17.4
33825512,6698774,1674240,Inbound,2024-04-13,55,31.74,320414717,2025-07-01,3646517,1232386,6440236,6905582,ADJ+,30975603,INV585158,35.56,11288.3,Confirmed,19.2
39691671,6858671,1521151,Inbound,2024-05-14,16,59.54,227437168,2026-04-28,3817972,1352206,6435214,6391829,RECV,25890520,INV523386,19.93,46403.81,Confirmed,19.6
36097220,6463014,1867232,Inbound,2024-04-16,115,6.2,554129140,2025-03-19,3460364,1354174,6585574,6218351,RECV,29359254,INV916217,42.77,16894.8,Confirmed,21.7
39683836,6121564,1950334,Transfer,2023-01-24,94,59.36,839811735,2023-08-12,3888432,1212652,6058266,6179020,SHIP,83313892,INV744586,54.69,427.08,Confirmed,18.1
30401700,6308882,1163650,Outbound,2023-02-07,59,13.08,566937351,2024-08-12,3159732,1323159,6343683,6317870,RTRN,87854225,INV820225,30.78,11456.59,Confirmed,24.8
37975663,6055749,1760539,Return,2025-04-06,26,153.67,391556059,2027-01-26,3746081,1693730,6871214,6635873,RECV,48073471,INV916261,40.1,32401.65,Cancelled,23.8
31963340,6074356,1444562,Inbound,2025-04-01,84,28.25,970881117,2025-11-21,3178832,1046801,6568535,6635792,SHIP,26075015,INV859507,18.97,42752.73,Cancelled,15.1
35422270,6714508,1776255,Outbound,2024-09-15,67,19.48,440843110,2025-07-03,3515402,1811298,6647437,6982483,XFER,42839910,INV424615,47.94,32492.9,Confirmed,17.3
31055814,6972846,1687381,Adjustment,2025-03-25,128,24.53,463225739,2025-10-12,3588655,1952934,6355037,6170859,XFER,37167409,INV916530,50.89,44310.22,Confirmed,26.6
30566476,6843828,1998011,Adjustment,2023-11-22,120,39.29,493521245,2025-02-25,3228669,1818579,6294904,6192410,XFER,79246712,INV710732,2.97,41456.33,Confirmed,20.4
34042369,6025228,1053011,Return,2022-06-29,114,23.28,283640027,2024-04-01,3423095,1841578,6156953,6373861,SHIP,37248366,INV690243,16.38,15384.15,Confirmed,26.5
33456528,6671155,1484361,Transfer,2024-03-25,126,11.5,378040662,2026-01-28,3195886,1178920,6608175,6578480,XFER,97836052,INV354581,12.22,3676.26,Confirmed,26.1
32808244,6769270,1261885,Outbound,2022-07-04,92,1.68,458381994,2023-10-13,3263281,1004465,6203646,6884749,SHIP,72224488,INV577416,5.44,31393.12,Confirmed,24.7
32193769,6323028,1321879,Outbound,2025-01-15,132,30.61,688521319,2026-08-10,3302349,1808802,6963517,6194567,SHIP,56569401,INV129325,43.66,29317.41,Confirmed,21.6
30229491,6490780,1784877,Inbound,2024-06-17,133,20.15,750978811,2025-06-24,3510196,1157093,6620665,6780135,SHIP,62240436,INV261891,3.24,7074.23,Confirmed,15.5
37486952,6517554,1707908,Outbound,2023-04-03,92,26.53,316006028,2024-07-08,3734862,1531115,6053407,6211631,ADJ-,60779593,INV677559,16.83,38562.95,Confirmed,25.7
32831137,6601363,1125923,Outbound,2022-01-16,76,28.02,135762869,2022-08-22,3489197,1447420,6133934,6095749,RECV,90170728,INV215020,23.08,44391.05,Confirmed,19.4
37772164,6492491,1799814,Inbound,2024-10-19,123,93.9,650050422,2026-09-13,3474996,1082740,6403560,6958782,XFER,59580604,INV312930,48.77,48196.6,Confirmed,19.4
