robot_id,robot_type,manufacturer,model_name,serial_number,purchase_date,installation_date,last_maintenance_date,next_maintenance_date,battery_capacity_kwh,max_payload_kg,max_speed_ms,warehouse_zone,current_status,firmware_version,total_operating_hours,total_tasks_completed,error_count_lifetime,maintenance_count,is_active
1829972,AMR,ABB,MDL-5065,20879080,2022-07-09,2022-01-30,2024-10-09,2025-12-25,15.82,1500,3.3,E,Active,v4.0,2498.2,7073,24,15,1
1279262,Palletizer,Kuka,MDL-3179,78793985,2019-07-20,2021-12-07,2024-08-22,2026-02-14,61.39,100,0.51,A,Maintenance,v4.2,86.0,1962,138,16,0
1884337,AGV,Geek+,MDL-2533,80559923,2022-11-07,2020-07-20,2025-02-09,2025-09-14,12.2,200,1.9,F,Active,v4.0,926.9,5621,18,24,0
1578647,Palletizer,Locus,MDL-8466,34985443,2024-06-02,2018-09-24,2024-02-28,2026-05-07,13.56,100,1.37,A,Charging,v4.1,5330.6,3732,38,36,1
1354331,AMR,Fanuc,MDL-5699,27288644,2019-09-06,2022-04-24,2024-12-04,2026-04-18,70.73,1500,2.51,B,Idle,v4.1,1996.5,3467,24,37,1
1377327,AMR,OMRON,MDL-5500,55005968,2024-12-29,2022-12-02,2024-07-03,2026-02-19,51.82,1000,1.18,C,Active,v4.0,213.6,6654,36,35,1
1819694,AGV,OMRON,MDL-6119,44504013,2021-08-18,2021-08-18,2024-12-09,2025-10-08,70.28,50,1.06,E,Active,v3.2,1850.3,7543,30,46,1
1438120,AMR,6 River,MDL-8741,74702353,2023-10-15,2020-05-22,2024-11-01,2025-08-25,32.1,50,2.53,C,Idle,v3.2,198.5,5922,36,37,0
2615648,AMR,Locus,MDL-7013,68329082,2019-06-26,2018-11-29,2024-09-09,2025-09-22,78.36,50,0.62,F,Maintenance,v4.2,56.7,2765,62,38,0
1062121,Palletizer,Kuka,MDL-6645,30168757,2022-09-30,2020-04-16,2024-09-10,2025-08-21,79.11,100,2.44,B,Active,v3.1,1037.8,4017,45,41,1
1812526,AGV,Geek+,MDL-8849,80033013,2024-09-29,2020-04-09,2024-01-28,2026-02-27,10.25,50,0.97,B,Active,v4.2,272.2,7752,35,0,0
1212315,Palletizer,Locus,MDL-5094,49261210,2019-09-09,2021-03-26,2024-02-18,2026-03-13,15.9,50,3.38,B,Idle,v4.1,965.5,2152,24,33,1
1241932,AGV,ABB,MDL-8511,40084889,2020-06-15,2018-08-12,2024-08-08,2026-02-10,73.74,100,1.12,C,Error,v4.1,624.5,11368,15,18,1
1182113,Depalletizer,Kuka,MDL-5826,57153500,2022-11-10,2022-10-23,2024-11-30,2026-01-06,39.57,50,0.91,B,Active,v4.0,1813.6,8055,37,42,1
1152156,Depalletizer,OMRON,MDL-5328,21754783,2021-01-30,2024-08-07,2024-04-10,2025-09-18,52.23,50,2.65,D,Maintenance,v5.0,872.7,5336,52,14,0
2535805,Palletizer,Fanuc,MDL-5856,32376098,2019-04-19,2022-04-02,2024-06-24,2025-11-26,18.18,200,1.06,A,Idle,v4.2,1481.1,4381,15,48,1
1658136,Arm,Geek+,MDL-7122,85871475,2018-08-16,2022-07-22,2024-12-26,2026-03-28,11.27,1000,1.89,A,Active,v4.1,3065.2,4967,58,17,1
1443124,AGV,6 River,MDL-1236,45097408,2024-02-11,2023-04-28,2025-02-09,2026-01-17,17.64,500,1.39,B,Active,v4.0,3447.7,9834,67,25,1
1257039,Depalletizer,ABB,MDL-8965,57502002,2022-07-05,2019-06-20,2024-09-29,2026-02-05,62.54,1500,3.47,E,Charging,v4.0,5644.6,4562,51,16,1
1351084,AMR,6 River,MDL-5392,77052817,2023-09-03,2020-02-19,2025-02-28,2025-07-21,49.78,50,3.17,E,Active,v3.2,2252.7,4009,30,6,1
1439708,Sorter,Geek+,MDL-2806,57897098,2023-10-16,2024-05-28,2024-10-18,2025-06-27,77.42,200,2.8,B,Idle,v4.1,1875.0,5755,69,16,1
1215201,Palletizer,6 River,MDL-9117,20996909,2024-09-06,2021-12-04,2025-04-07,2025-06-01,70.09,100,1.19,B,Active,v4.2,1653.3,6871,11,31,1
1057283,AMR,6 River,MDL-4884,53768824,2018-03-27,2021-01-10,2024-06-12,2026-03-12,13.85,200,1.05,A,Idle,v4.2,2912.4,4247,21,22,1
1527611,Palletizer,Fanuc,MDL-2126,53311503,2018-06-16,2023-01-18,2025-04-17,2025-09-19,72.54,50,1.49,C,Maintenance,v4.1,686.5,4681,6,11,1
1440022,AMR,Geek+,MDL-3137,69976600,2022-07-29,2023-02-25,2024-10-20,2026-04-25,68.96,100,1.9,B,Idle,v5.0,971.9,4219,55,39,1
1416362,AGV,ABB,MDL-4475,98924837,2022-08-19,2024-06-15,2024-06-07,2025-09-23,46.84,50,1.74,A,Active,v4.1,6577.4,3849,26,35,0
1682201,AGV,OMRON,MDL-2192,50227335,2023-06-20,2023-06-03,2024-09-23,2026-03-06,56.65,50,0.65,A,Idle,v3.1,1372.9,3675,3,24,0
1819769,AGV,Fanuc,MDL-4180,12291365,2021-03-29,2024-06-08,2025-03-27,2025-11-19,22.98,100,2.12,A,Charging,v3.2,2557.3,3503,18,33,1
1005708,AMR,Geek+,MDL-1379,94048704,2022-09-21,2023-10-03,2024-05-04,2025-12-11,58.64,1500,2.07,B,Idle,v4.1,2180.6,5737,22,16,1
1393586,AGV,Fanuc,MDL-5009,17336203,2018-09-11,2024-02-19,2024-08-25,2025-12-18,51.04,50,1.2,B,Error,v3.2,5599.9,3182,25,23,1
1297531,AMR,Fanuc,MDL-7539,72331698,2023-10-09,2022-04-21,2024-01-20,2025-07-26,61.29,50,1.14,C,Active,v4.1,3520.4,2519,19,12,1
1865260,AMR,Fanuc,MDL-8702,80711960,2020-12-07,2020-09-04,2024-03-17,2025-10-25,66.89,500,3.15,A,Active,v4.0,2158.7,7264,22,29,1
1534877,AMR,6 River,MDL-2739,38132209,2020-08-04,2022-06-18,2024-07-10,2025-06-18,35.35,50,1.78,B,Active,v4.2,198.8,2163,80,11,1
1000785,Palletizer,OMRON,MDL-9063,83168486,2024-06-15,2024-10-01,2024-06-13,2025-06-22,28.51,100,3.44,D,Maintenance,v3.2,179.4,5914,19,26,1
1079202,AGV,Locus,MDL-2788,80403610,2022-12-14,2022-02-02,2024-02-19,2026-05-19,60.87,200,1.64,A,Idle,v4.1,534.3,6375,35,31,1
1006990,Palletizer,Locus,MDL-1493,30240361,2021-12-09,2022-02-15,2024-05-25,2026-01-23,65.34,100,2.36,E,Active,v4.0,5095.2,2784,97,39,1
1475398,Depalletizer,Fanuc,MDL-5659,76218163,2023-07-13,2022-05-09,2024-07-24,2025-08-21,16.71,100,0.55,B,Idle,v4.1,1810.7,2776,20,29,1
1065469,Palletizer,Locus,MDL-7588,68649595,2020-06-06,2024-06-13,2024-11-30,2025-08-07,42.31,200,2.38,C,Maintenance,v3.1,3142.0,7653,5,44,0
1836213,AMR,Kuka,MDL-8422,31744698,2020-06-05,2019-03-09,2025-01-14,2026-01-30,57.5,1500,1.63,B,Idle,v4.1,572.2,3607,47,8,1
1010956,AGV,Locus,MDL-9840,92483055,2020-08-02,2025-01-07,2025-01-27,2025-12-20,23.35,100,1.99,D,Maintenance,v3.2,889.7,4937,12,8,1
1487428,AMR,OMRON,MDL-2398,73100975,2018-06-22,2019-11-09,2024-03-30,2025-08-24,17.42,100,0.85,A,Active,v4.0,2944.1,7449,23,23,1
1530823,Cobot,Fanuc,MDL-4041,13907141,2023-03-30,2020-05-04,2024-06-19,2025-11-11,9.24,100,2.07,C,Idle,v4.0,2247.2,4663,7,47,1
1608002,Sorter,Fanuc,MDL-5405,58417035,2019-08-30,2021-08-10,2024-12-22,2026-02-12,46.68,500,3.05,A,Error,v4.1,927.1,1741,23,36,1
1646324,AMR,Geek+,MDL-6588,78674299,2020-03-27,2021-01-05,2024-08-10,2025-12-29,7.63,50,3.17,B,Idle,v5.0,1626.5,3669,20,47,0
1083239,Palletizer,6 River,MDL-8968,27751571,2024-06-12,2019-07-21,2024-02-06,2025-10-24,35.26,1000,1.37,B,Idle,v4.2,2744.3,4515,10,10,1
1684162,Sorter,Kuka,MDL-9870,62707308,2022-11-03,2023-08-13,2024-12-01,2025-12-24,16.15,100,2.77,A,Idle,v4.1,3755.2,6024,3,0,1
1794872,Palletizer,Locus,MDL-9968,29081487,2022-03-01,2018-04-26,2024-11-29,2026-01-03,23.15,200,1.26,A,Active,v4.1,3329.0,7396,28,40,0
1484361,AMR,OMRON,MDL-6778,95240928,2023-12-08,2020-07-05,2024-07-05,2025-07-23,36.32,100,3.31,C,Active,v3.2,968.5,2685,93,29,1
1120947,AGV,ABB,MDL-8205,12737050,2022-04-18,2022-09-10,2024-06-14,2026-06-09,18.48,1500,1.66,B,Active,v4.1,1485.5,3145,82,41,0
2778721,AMR,Kuka,MDL-2106,95894146,2021-11-26,2019-07-05,2024-05-15,2026-04-27,32.16,100,3.09,C,Maintenance,v4.0,2153.0,4861,20,42,0
1606482,Palletizer,Locus,MDL-8885,50033855,2018-03-23,2023-05-16,2024-02-28,2025-08-25,54.91,50,2.28,E,Active,v5.0,2080.5,3749,19,32,1
1685989,AGV,Kuka,MDL-6060,97850125,2023-04-27,2024-05-24,2024-08-08,2026-04-20,65.8,100,1.74,A,Active,v4.1,7483.8,3856,43,0,1
1844661,Sorter,OMRON,MDL-2563,90429775,2018-07-17,2019-12-17,2025-03-22,2026-05-12,68.23,50,2.59,C,Idle,v4.1,2692.9,4566,11,44,1
1607169,Arm,Locus,MDL-9717,92747810,2021-02-04,2021-08-19,2024-08-28,2026-06-19,29.51,100,1.95,B,Active,v3.2,349.6,6575,15,38,1
1073340,AMR,Locus,MDL-1358,89585313,2022-11-12,2019-07-27,2024-09-09,2025-11-25,71.28,1000,1.47,A,Active,v4.2,8765.8,5390,6,16,1
1257568,AMR,6 River,MDL-8547,77769501,2018-05-03,2020-11-21,2024-05-11,2025-09-10,48.22,50,2.6,B,Active,v3.1,7028.9,4246,13,14,1
1247907,AGV,ABB,MDL-4280,13765178,2021-08-15,2022-06-05,2024-10-07,2025-06-08,60.03,1000,1.99,B,Active,v3.2,3547.2,4968,27,22,1
1731375,Arm,Fanuc,MDL-9962,55413086,2024-05-31,2018-05-24,2024-08-13,2026-03-28,42.17,200,1.44,A,Active,v3.1,4944.5,8510,12,31,1
1081084,AGV,6 River,MDL-8100,35218909,2018-03-10,2023-02-04,2024-09-02,2025-09-10,62.28,200,1.17,B,Idle,v4.0,68.4,4856,11,20,1
1101149,AMR,Fanuc,MDL-2604,33740029,2019-08-01,2019-08-20,2024-02-18,2026-06-11,12.65,1000,0.9,B,Idle,v4.0,3208.0,3700,37,49,1
2124040,AGV,Fanuc,MDL-6802,65740471,2024-04-08,2020-10-15,2024-05-17,2025-11-21,66.2,1000,1.7,D,Decommissioned,v4.1,666.4,2147,76,17,1
1493654,AGV,ABB,MDL-3634,41638098,2018-10-17,2021-07-05,2024-11-15,2025-11-21,12.65,500,1.36,B,Idle,v3.1,1956.6,8097,32,2,1
1850827,AMR,OMRON,MDL-2145,67277278,2020-11-21,2022-07-08,2025-01-22,2025-10-29,34.38,100,2.72,C,Idle,v5.0,195.2,8761,45,13,1
1413486,Depalletizer,Geek+,MDL-3628,21714011,2023-08-15,2024-10-12,2025-02-18,2025-08-05,5.13,200,1.54,B,Active,v4.2,3141.1,5436,28,46,1
1834380,Palletizer,Kuka,MDL-8814,77064310,2022-05-06,2019-11-22,2024-08-06,2025-09-26,60.27,1000,3.21,A,Maintenance,v4.1,792.5,2987,56,27,1
1274159,Depalletizer,OMRON,MDL-6316,60680348,2020-11-13,2020-04-18,2024-12-14,2026-03-15,60.27,100,2.88,A,Idle,v4.2,10288.0,7792,4,38,1
1602924,Sorter,ABB,MDL-3998,14619682,2021-09-22,2022-10-07,2025-03-26,2026-01-18,9.71,100,1.14,E,Active,v4.1,153.2,7092,59,25,1
1426963,AGV,ABB,MDL-1194,93565120,2019-06-28,2021-01-24,2024-10-14,2025-10-06,50.52,1500,2.2,A,Idle,v3.1,1002.5,8140,43,43,1
1674721,Palletizer,Kuka,MDL-3015,81308095,2020-10-05,2020-12-12,2025-01-30,2026-03-19,5.56,50,1.81,B,Idle,v3.2,1059.2,3354,35,37,1
1073553,AMR,Fanuc,MDL-1773,52795996,2020-07-19,2020-12-22,2024-05-21,2026-01-03,25.61,50,2.62,A,Idle,v4.1,708.6,2034,66,22,1
1015920,AMR,ABB,MDL-4815,56323144,2023-08-16,2019-06-24,2024-02-03,2025-12-26,24.01,1500,1.21,C,Charging,v3.2,7717.3,7748,15,32,1
1989807,Depalletizer,OMRON,MDL-3875,82869167,2019-12-11,2021-07-06,2024-03-21,2026-02-25,10.01,1000,2.01,F,Active,v5.0,1234.4,3819,43,43,0
1417694,Palletizer,ABB,MDL-6882,31294028,2023-05-19,2022-03-22,2025-01-16,2025-11-25,69.74,50,2.24,B,Idle,v4.2,49.1,4780,15,4,1
1925942,AMR,Kuka,MDL-6356,67907714,2020-03-26,2023-11-04,2025-02-11,2026-01-21,38.84,100,3.38,F,Idle,v4.2,827.1,6913,61,15,1
1139052,AGV,Fanuc,MDL-7249,31653159,2018-09-13,2021-09-03,2025-02-10,2025-06-11,45.05,500,2.77,A,Idle,v4.2,3757.1,4806,20,46,1
1977237,AMR,6 River,MDL-7137,23193625,2024-05-27,2024-05-07,2024-05-29,2025-07-26,40.78,1500,2.6,A,Maintenance,v4.0,302.5,3730,58,40,1
1076353,Palletizer,6 River,MDL-3335,48728128,2024-02-29,2018-03-10,2024-11-13,2026-01-06,51.6,50,2.47,E,Idle,v3.2,10.0,4039,61,47,1
1870469,AMR,Fanuc,MDL-2892,83388760,2018-01-03,2021-03-10,2025-02-22,2025-09-13,72.85,50,1.93,C,Idle,v4.2,55.1,4745,26,8,1
1109238,AMR,Fanuc,MDL-8546,25864834,2021-08-02,2022-12-13,2025-03-17,2025-06-06,10.72,200,1.74,D,Maintenance,v3.1,1952.5,10761,29,14,1
1626103,AGV,Fanuc,MDL-4404,39735373,2021-11-06,2024-07-29,2024-05-02,2025-07-29,61.57,1000,1.25,F,Active,v4.1,280.6,5371,35,6,1
1132938,Palletizer,Fanuc,MDL-4667,45764260,2021-04-05,2022-12-23,2024-09-01,2026-02-26,13.28,100,2.24,B,Active,v3.2,3059.1,5693,6,45,0
1221534,Depalletizer,6 River,MDL-7439,68543443,2022-06-14,2020-04-02,2025-03-20,2025-08-05,16.47,100,1.07,B,Active,v3.2,75.6,6143,29,26,1
1808896,Depalletizer,ABB,MDL-7683,22990490,2020-02-23,2022-10-27,2024-06-15,2025-10-22,6.54,200,2.41,A,Idle,v4.1,3474.7,5086,18,43,1
1500956,AMR,Locus,MDL-5476,80616944,2018-03-16,2022-03-16,2024-04-01,2025-12-08,53.69,100,3.25,C,Error,v3.2,652.4,5332,9,37,1
1396663,AGV,Fanuc,MDL-5279,51617845,2021-09-02,2024-10-03,2025-02-18,2026-02-11,55.28,50,3.47,A,Active,v4.1,2096.5,3527,50,4,1
1279257,Palletizer,OMRON,MDL-6304,73831366,2024-03-17,2019-05-26,2025-04-12,2025-06-30,8.49,100,2.74,A,Charging,v4.1,486.6,3566,70,25,1
1653635,AGV,Geek+,MDL-4948,23555171,2024-01-08,2022-03-28,2024-01-25,2025-11-06,38.5,100,1.89,A,Idle,v4.2,2586.7,2907,4,17,1
1880479,Sorter,OMRON,MDL-3480,91714986,2022-05-21,2018-07-06,2025-01-03,2026-02-04,12.37,50,2.49,A,Idle,v4.0,1140.4,3699,63,30,1
1904147,Arm,Fanuc,MDL-1135,54275223,2023-02-18,2023-07-24,2025-02-28,2026-06-08,55.45,100,1.99,A,Active,v4.2,2907.9,4482,70,48,1
1488332,Sorter,Locus,MDL-5144,23928109,2019-09-06,2021-02-18,2024-05-18,2025-10-29,40.41,500,3.28,B,Active,v3.2,97.7,5508,21,36,1
1152190,Depalletizer,6 River,MDL-9191,40975882,2023-01-09,2021-08-24,2024-07-10,2026-06-25,33.69,200,1.43,F,Active,v4.1,110.2,6051,44,15,1
1811281,AGV,Kuka,MDL-2767,85144005,2021-01-06,2018-07-08,2025-02-24,2026-04-21,33.62,200,3.18,A,Idle,v3.1,183.1,6226,41,22,1
1473511,Palletizer,ABB,MDL-6505,46791612,2023-01-06,2021-01-10,2024-06-17,2025-08-06,10.17,100,3.31,E,Active,v5.0,6445.2,7449,11,19,0
1790087,AMR,Locus,MDL-3406,87059627,2020-05-19,2020-09-20,2024-03-14,2025-06-27,42.68,100,2.35,F,Active,v3.2,3451.6,5079,4,20,1
1680441,Sorter,Fanuc,MDL-9315,69878440,2024-11-20,2022-11-22,2024-11-15,2025-10-16,13.28,100,1.39,A,Idle,v4.0,2878.0,2708,27,7,1
1745994,AGV,Geek+,MDL-4606,42690933,2022-10-20,2024-09-08,2024-06-23,2026-05-06,67.97,200,2.07,B,Active,v4.0,2845.5,1187,1,1,1
1796085,AGV,6 River,MDL-7903,45286685,2024-01-20,2023-03-08,2025-01-25,2025-09-03,25.38,50,2.04,F,Active,v4.2,2112.9,6047,4,15,1
1114585,AMR,Geek+,MDL-8605,40358796,2018-11-12,2018-12-18,2024-06-01,2025-08-31,11.3,200,2.36,B,Maintenance,v4.1,591.9,3093,34,24,1
1265756,Palletizer,ABB,MDL-8086,90631513,2018-06-14,2020-02-01,2024-07-17,2025-08-26,47.8,100,1.12,B,Active,v4.1,3335.6,5995,82,11,1
1608419,Depalletizer,Fanuc,MDL-5433,82834385,2023-09-11,2022-10-24,2025-01-29,2025-09-19,62.34,100,1.93,F,Active,v3.2,1681.4,2381,19,26,1
1500046,AMR,Fanuc,MDL-7560,82637418,2021-09-06,2021-07-28,2024-07-13,2025-07-09,35.36,100,2.84,C,Maintenance,v4.0,536.4,3407,9,6,1
1546941,AMR,OMRON,MDL-4029,60794544,2018-09-28,2018-10-02,2024-04-26,2026-02-13,42.96,100,1.53,D,Active,v3.1,1931.1,2552,13,16,1
1699926,AMR,ABB,MDL-5903,78588280,2019-08-10,2019-11-26,2024-11-29,2025-10-31,47.1,200,0.68,E,Active,v4.0,4993.4,4982,9,26,0
1885852,AGV,ABB,MDL-9647,42186504,2024-12-08,2021-02-17,2024-01-09,2026-05-27,14.41,100,0.9,A,Idle,v3.2,1330.5,6276,31,2,1
1339032,AMR,Kuka,MDL-1589,74222003,2020-07-21,2020-02-20,2025-04-09,2025-07-16,57.61,50,2.65,B,Idle,v4.0,999.9,6249,60,36,1
1578924,Palletizer,ABB,MDL-3388,31130921,2020-07-25,2019-11-22,2025-01-10,2026-02-19,64.73,500,2.81,F,Active,v3.2,392.5,2811,35,28,0
1453224,AMR,Kuka,MDL-6445,63393061,2021-12-07,2022-03-13,2024-09-11,2026-02-26,62.75,100,2.56,C,Idle,v4.0,2550.6,3200,29,22,1
1951670,AMR,Fanuc,MDL-5664,31134701,2020-07-13,2022-09-08,2024-09-12,2026-02-25,68.63,200,1.85,A,Idle,v5.0,1083.7,7590,61,23,1
1481955,AGV,Fanuc,MDL-4690,90867904,2023-04-02,2019-01-19,2024-09-21,2025-07-03,32.96,100,2.34,D,Idle,v3.1,1022.7,5500,72,9,1
1875932,Palletizer,OMRON,MDL-8103,80150184,2019-04-30,2023-06-04,2024-01-12,2026-01-13,46.25,100,2.07,A,Maintenance,v4.2,1358.5,4528,21,6,1
1079301,AGV,OMRON,MDL-3506,44692863,2020-01-10,2025-01-16,2025-04-26,2026-03-10,41.39,50,2.88,A,Active,v3.2,1733.1,9223,20,10,1
1842137,AGV,Fanuc,MDL-8791,59439633,2021-07-24,2021-06-24,2024-11-13,2026-05-13,38.98,100,0.81,C,Charging,v5.0,7215.8,2661,34,43,1
1492949,Arm,Kuka,MDL-6841,77872013,2019-06-14,2020-05-12,2024-04-03,2026-03-31,16.4,1000,2.73,A,Charging,v4.0,1339.8,6911,6,24,1
1262255,AGV,Locus,MDL-1290,62510268,2023-05-04,2023-11-02,2024-04-01,2026-04-01,74.06,200,2.19,D,Active,v4.0,3554.4,5644,14,32,1
1816606,AMR,Fanuc,MDL-4046,55780694,2019-07-12,2022-04-21,2024-10-31,2025-09-20,26.63,200,0.7,C,Idle,v3.2,407.0,7255,58,8,1
1311453,AMR,Fanuc,MDL-5577,37138168,2021-11-27,2024-03-26,2025-02-16,2026-05-22,77.7,100,2.16,F,Active,v3.2,5750.4,5304,51,29,1
1034598,AMR,6 River,MDL-5168,40138816,2022-08-22,2024-07-12,2024-07-03,2025-12-11,67.3,50,0.97,C,Active,v4.1,1644.6,4571,38,3,1
1143248,AGV,ABB,MDL-8810,88480021,2018-06-27,2023-10-26,2024-03-15,2025-11-07,31.51,100,3.32,A,Active,v4.1,4795.4,3058,38,20,1
2541365,AMR,Fanuc,MDL-8597,54688385,2024-01-15,2020-08-29,2025-02-17,2025-12-25,69.98,1000,2.32,C,Idle,v4.2,694.8,4765,18,28,0
1611332,Sorter,6 River,MDL-3327,84221431,2023-08-30,2019-08-08,2025-01-24,2025-06-14,29.73,50,1.44,E,Idle,v4.1,1637.0,6890,99,18,1
1666647,Depalletizer,6 River,MDL-9902,45973697,2021-11-11,2023-12-13,2024-04-19,2025-06-07,11.79,100,2.76,A,Idle,v4.0,6045.5,4640,47,8,1
1571310,AMR,Locus,MDL-8503,33776436,2018-11-14,2022-11-02,2024-08-10,2026-06-13,31.36,100,3.47,D,Maintenance,v4.2,1292.4,4565,28,41,1
1479488,AGV,ABB,MDL-8629,23487762,2019-06-15,2019-04-19,2024-10-10,2025-08-18,60.97,100,1.27,B,Error,v5.0,3134.1,2447,26,43,1
1162708,AGV,Fanuc,MDL-9905,76128953,2022-05-17,2018-07-14,2024-02-15,2025-08-14,40.13,200,2.04,F,Decommissioned,v3.1,1970.3,6947,6,27,1
1895696,Arm,Locus,MDL-8992,65827787,2019-10-04,2019-12-01,2024-06-14,2025-12-07,30.48,200,1.46,A,Idle,v5.0,2979.4,6284,62,8,1
1961380,AGV,Locus,MDL-4119,96090984,2023-10-10,2021-07-17,2025-04-18,2026-01-29,14.2,200,3.14,A,Idle,v3.2,3066.2,4369,25,18,1
1022848,Arm,Locus,MDL-9385,10967069,2024-08-15,2023-12-03,2025-03-27,2026-06-07,76.52,100,1.28,C,Idle,v4.1,2842.9,1871,43,32,1
1565404,Palletizer,Locus,MDL-2224,98701334,2024-04-16,2018-10-25,2025-01-18,2026-05-25,38.69,50,1.57,A,Active,v4.0,115.5,3732,18,41,1
1465372,AMR,Fanuc,MDL-3717,13620614,2019-05-18,2022-01-10,2024-04-17,2026-02-07,14.93,100,0.74,D,Active,v4.2,81.7,5248,84,42,1
1101687,Palletizer,Kuka,MDL-5538,17651905,2023-11-07,2024-06-01,2024-06-26,2025-09-14,58.87,200,1.49,D,Charging,v4.1,1128.8,4618,48,26,1
1259289,AMR,Geek+,MDL-7661,40017284,2019-08-16,2019-01-26,2024-01-24,2025-12-26,38.66,100,2.59,C,Idle,v4.1,2508.7,4379,5,11,1
1325798,Depalletizer,Fanuc,MDL-3800,81476221,2018-09-24,2019-01-09,2025-03-02,2025-07-31,35.53,50,2.75,F,Idle,v4.2,1519.9,2317,2,27,1
1020775,AMR,OMRON,MDL-5624,72677833,2023-04-01,2018-05-01,2024-05-16,2025-11-27,74.38,500,3.14,D,Error,v4.1,145.9,3997,53,37,1
1213483,AGV,Locus,MDL-6182,15011025,2022-05-10,2022-02-19,2024-08-05,2025-11-23,51.91,500,0.58,A,Charging,v5.0,7798.5,2932,60,2,1
1690079,Palletizer,Fanuc,MDL-3433,77180848,2020-11-27,2023-06-25,2024-01-22,2026-01-31,69.53,200,2.55,D,Charging,v4.1,2117.8,2519,50,8,0
1245307,Palletizer,Locus,MDL-4512,78498218,2019-12-01,2020-06-21,2025-02-25,2026-05-06,77.11,100,3.09,D,Idle,v3.1,12966.3,6970,14,3,1
1299257,Palletizer,Locus,MDL-6641,64382419,2018-07-15,2022-10-19,2024-09-14,2025-11-09,16.74,50,3.27,C,Active,v3.2,4004.1,5575,7,0,1
1571749,Depalletizer,OMRON,MDL-9550,10114663,2024-08-01,2019-11-11,2024-10-19,2025-12-06,61.59,200,3.19,E,Idle,v4.0,6591.2,3793,24,28,1
1150201,AGV,6 River,MDL-3364,20764473,2023-11-11,2020-02-13,2024-01-07,2026-06-08,25.83,200,2.04,A,Idle,v4.1,183.6,3364,33,14,1
1236128,AMR,Geek+,MDL-4068,89843862,2019-04-06,2021-06-26,2024-04-11,2025-06-25,70.17,100,1.07,B,Charging,v4.0,4420.1,1648,37,36,1
1396942,Palletizer,Kuka,MDL-7984,31444005,2021-10-06,2020-01-03,2024-05-04,2025-10-14,37.71,1000,2.68,C,Idle,v5.0,1339.4,3287,79,7,1
1016408,Arm,OMRON,MDL-8959,39229235,2021-09-15,2020-03-28,2024-09-23,2025-11-08,47.47,50,2.37,E,Active,v4.2,2780.1,3390,17,31,1
1318064,Palletizer,Fanuc,MDL-7861,61343845,2021-02-05,2020-11-13,2024-05-20,2026-02-21,53.19,50,1.53,C,Active,v4.1,1292.9,1998,26,21,1
1986418,AMR,Fanuc,MDL-8185,96210900,2021-05-10,2022-11-09,2025-03-19,2026-03-04,51.01,200,0.86,B,Active,v4.0,8723.7,5525,43,1,1
1263519,Sorter,Locus,MDL-8376,22283174,2022-07-26,2022-02-20,2024-12-14,2026-05-01,22.04,200,0.53,D,Active,v4.2,6013.1,4432,44,4,1
1784971,Depalletizer,Locus,MDL-3243,49241655,2023-10-21,2021-04-12,2024-07-06,2025-06-30,47.76,500,2.81,C,Active,v4.0,1551.9,5766,101,9,1
1270981,Arm,Locus,MDL-6111,29211449,2019-10-14,2024-08-04,2024-04-03,2026-02-26,59.27,100,3.14,E,Active,v4.1,2991.9,20734,36,17,1
1931046,AMR,Kuka,MDL-1107,18773869,2021-04-08,2023-03-06,2025-01-08,2026-06-07,74.88,500,2.99,B,Active,v4.0,6867.0,4747,3,20,1
1189080,Palletizer,OMRON,MDL-6812,54036328,2022-01-07,2022-01-11,2024-08-04,2025-10-11,57.01,100,2.21,B,Active,v3.1,339.8,8460,41,32,1
1913505,Palletizer,Kuka,MDL-9342,35190799,2019-08-26,2020-09-21,2024-03-20,2025-06-14,22.17,50,2.57,A,Active,v4.0,603.9,5198,12,15,1
1132693,Palletizer,Fanuc,MDL-4891,76066154,2018-12-29,2020-01-31,2024-11-11,2026-01-13,19.66,1000,3.07,C,Idle,v4.1,1221.7,5009,23,32,0
1398833,Depalletizer,OMRON,MDL-8316,25726587,2020-03-11,2021-02-12,2024-12-24,2026-04-14,69.63,50,1.37,A,Decommissioned,v3.2,985.5,4989,34,40,1
1732301,AMR,Kuka,MDL-3923,97677147,2018-09-09,2019-03-02,2024-10-06,2026-03-21,31.21,200,3.07,D,Active,v4.2,984.4,7259,98,17,1
1456286,AGV,Kuka,MDL-8581,85202288,2019-04-30,2021-04-13,2025-04-14,2025-06-16,66.34,100,2.85,A,Active,v4.2,1310.5,6331,9,17,1
1922165,AGV,Kuka,MDL-1695,71942875,2019-07-27,2023-02-22,2024-04-13,2026-06-23,49.65,1000,1.01,B,Active,v4.1,882.4,9450,1,0,0
1578182,AMR,6 River,MDL-1072,52465884,2018-07-09,2023-04-16,2024-08-26,2025-10-20,30.36,100,1.81,B,Idle,v3.2,3746.9,7960,16,33,0
1156458,AMR,Locus,MDL-5286,11637787,2020-01-14,2020-09-11,2025-04-04,2026-04-19,56.78,50,1.76,B,Active,v5.0,588.7,2536,5,18,1
1964609,Arm,Locus,MDL-1671,48027604,2022-10-22,2021-05-21,2025-03-14,2026-02-14,44.57,100,2.86,C,Active,v4.2,1387.9,5955,22,34,1
1614787,AMR,6 River,MDL-1047,75035349,2024-01-18,2024-09-15,2024-01-05,2025-07-04,67.03,500,2.41,B,Idle,v4.0,4351.7,7147,1,44,1
