order_id,product_id,batch_id,order_date,planned_start_datetime,actual_start_datetime,planned_end_datetime,actual_end_datetime,planned_quantity_units,actual_quantity_units,unit_of_measure,production_line,shift,operator_id,quality_score,rejection_rate_pct,order_status,robot_assisted,energy_consumed_kwh,rework_required
28745092,1717507,8061928,2022-12-28,2023-08-10,2023-08-10 01:00:00,2023-08-12 02:00:00,2023-08-12 06:00:00,28764,27867,Box,Line-1,Morning,3597073,78.1,0.573,Completed,1,166.6,0
24798975,1518603,4661764,2022-11-15,2023-11-23,2023-11-22 22:00:00,2023-11-25 14:00:00,2023-11-25 12:00:00,8688,7541,Tin,Line-2,Morning,3230639,74.17,1.865,Completed,1,141.62,0
24581430,1026506,4212670,2024-08-16,2024-10-07,2024-10-07 00:00:00,2024-10-09 07:00:00,2024-10-09 11:00:00,24233,25179,Tin,Line-1,Afternoon,3347493,70.96,3.152,Completed,1,187.48,0
23148049,1848773,4702917,2024-06-20,2024-03-24,2024-03-24 03:00:00,2024-03-26 14:00:00,2024-03-26 22:00:00,1726,1623,Tin,Line-5,Night,3812057,87.71,0.405,Completed,1,355.32,0
20791862,1807840,4141887,2024-09-08,2023-06-01,2023-05-31 22:00:00,2023-06-02 10:00:00,2023-06-02 10:00:00,31865,30690,Box,Line-1,Afternoon,3234079,88.49,3.88,Cancelled,1,371.05,1
20157862,1214714,4863968,2024-10-14,2024-05-16,2024-05-16 00:00:00,2024-05-17 19:00:00,2024-05-18 00:00:00,20946,19956,Box,Line-1,Afternoon,3252065,90.68,2.094,In-Progress,0,95.44,0
21251786,1492181,4146108,2023-12-21,2022-11-20,2022-11-20 06:00:00,2022-11-22 13:00:00,2022-11-22 19:00:00,4350,4475,Pouch,Line-5,Afternoon,3755358,91.31,0.744,Completed,1,46.2,1
24456210,1402523,4582492,2022-06-10,2025-03-04,2025-03-04 05:00:00,2025-03-06 21:00:00,2025-03-07 07:00:00,22095,22814,Tin,Line-4,Afternoon,3273991,90.63,1.896,Scheduled,1,113.35,0
29790194,1795515,4002051,2024-01-26,2023-03-20,2023-03-20 02:00:00,2023-03-21 23:00:00,2023-03-22 01:00:00,23086,20208,Tin,Line-2,Night,3898571,85.24,3.911,Scheduled,0,137.21,0
27186180,1266462,4771976,2022-05-14,2022-08-09,2022-08-09 04:00:00,2022-08-10 02:00:00,2022-08-10 10:00:00,40598,40462,Tin,Line-3,Night,3536916,93.41,0.531,Completed,1,54.98,0
21086381,1270985,4956230,2023-11-13,2023-05-31,2023-05-31 04:00:00,2023-06-02 16:00:00,2023-06-02 21:00:00,18270,16904,Tin,Line-2,Afternoon,3341976,77.3,3.542,Completed,1,68.49,0
26349045,1222805,4761380,2022-04-07,2024-09-13,2024-09-13 05:00:00,2024-09-14 03:00:00,2024-09-14 09:00:00,13734,13998,Pouch,Line-1,Night,3905423,74.48,3.514,Completed,1,143.65,0
28914577,1520904,4405298,2022-03-24,2023-08-01,2023-08-01 03:00:00,2023-08-02 07:00:00,2023-08-02 11:00:00,43019,44169,Box,Line-2,Afternoon,3401698,87.53,0.689,Completed,1,255.6,1
29626879,1317148,4671854,2022-09-15,2022-08-26,2022-08-26 00:00:00,2022-08-26 17:00:00,2022-08-26 17:00:00,38557,36348,Tin,Line-4,Afternoon,3802148,61.38,1.09,Scheduled,1,71.1,0
20985158,1385284,4075975,2022-10-04,2024-04-29,2024-04-29 04:00:00,2024-05-01 23:00:00,2024-05-02 06:00:00,28387,27112,Pouch,Line-4,Morning,3247649,56.5,2.776,In-Progress,1,10.0,0
24800128,1798644,4591431,2024-10-05,2024-06-29,2024-06-29 01:00:00,2024-06-29 05:00:00,2024-06-29 10:00:00,39797,37586,Box,Line-5,Night,3865130,69.07,0.091,Scheduled,0,85.44,0
25399763,1889220,4548760,2025-01-14,2023-06-03,2023-06-03 05:00:00,2023-06-03 18:00:00,2023-06-04 03:00:00,7874,6779,Box,Line-3,Morning,3740333,68.76,0.781,In-Progress,1,422.82,0
27539686,1017742,4833667,2023-12-12,2023-07-03,2023-07-03 05:00:00,2023-07-05 11:00:00,2023-07-05 18:00:00,5130,5066,Pouch,Line-4,Morning,3616387,82.28,0.312,In-Progress,1,40.63,0
22058706,1763323,4522467,2023-12-21,2022-08-26,2022-08-26 05:00:00,2022-08-27 11:00:00,2022-08-27 18:00:00,15719,14107,Pouch,Line-2,Morning,3191862,84.56,1.769,Completed,1,84.53,0
26293646,1366581,4025976,2024-02-17,2024-05-14,2024-05-13 22:00:00,2024-05-16 03:00:00,2024-05-16 03:00:00,2181,2138,Tin,Line-2,Night,3365660,59.76,3.038,Completed,0,96.88,0
29350823,1356960,4103215,2023-03-31,2022-10-11,2022-10-11 05:00:00,2022-10-12 11:00:00,2022-10-12 19:00:00,40993,41793,Tin,Line-2,Afternoon,3454305,64.38,1.301,Completed,1,74.01,0
21748852,1434994,4129909,2024-05-08,2022-07-29,2022-07-29 00:00:00,2022-07-31 02:00:00,2022-07-31 07:00:00,10227,9147,Tin,Line-2,Morning,3909578,87.74,4.148,Completed,0,183.22,0
27018406,1880698,4151714,2024-03-30,2023-11-25,2023-11-25 03:00:00,2023-11-25 12:00:00,2023-11-25 17:00:00,16897,15743,Tin,Line-4,Night,3214554,76.92,0.227,In-Progress,1,32.3,0
29191911,1288156,8661841,2022-12-24,2024-04-18,2024-04-18 01:00:00,2024-04-20 12:00:00,2024-04-20 18:00:00,45999,48159,Tin,Line-1,Night,3188195,94.19,0.398,Scheduled,1,53.41,0
23621507,1686451,4535071,2022-08-14,2023-02-16,2023-02-15 22:00:00,2023-02-16 10:00:00,2023-02-16 11:00:00,16369,16253,Carton,Line-3,Afternoon,3749841,81.87,1.71,Cancelled,1,10.0,0
28661956,1478367,4131124,2023-04-19,2023-12-08,2023-12-08 01:00:00,2023-12-10 19:00:00,2023-12-11 01:00:00,27458,23858,Carton,Line-2,Morning,3480885,75.12,1.689,Completed,1,40.75,0
28891797,1495927,4899683,2022-12-15,2024-08-22,2024-08-22 06:00:00,2024-08-23 16:00:00,2024-08-24 00:00:00,6971,6175,Tin,Line-2,Morning,3150770,78.95,0.406,Completed,1,567.31,1
25109533,1571318,4756232,2024-08-07,2022-08-16,2022-08-15 23:00:00,2022-08-17 18:00:00,2022-08-17 18:00:00,20507,18626,Tin,Line-2,Morning,3587016,69.04,0.862,Completed,1,111.61,0
28269227,1804170,4122253,2023-04-11,2023-04-22,2023-04-22 03:00:00,2023-04-24 07:00:00,2023-04-24 10:00:00,33390,32806,Tin,Line-1,Night,3950121,94.55,0.817,Completed,0,56.67,0
23327782,1579341,4189982,2023-08-21,2024-01-24,2024-01-24 01:00:00,2024-01-24 05:00:00,2024-01-24 07:00:00,49398,47529,Tin,Line-4,Night,3552789,81.74,2.439,Completed,0,10.0,0
21022216,1538928,8318559,2022-01-08,2023-05-04,2023-05-04 02:00:00,2023-05-05 08:00:00,2023-05-05 09:00:00,4358,4332,Box,Line-2,Morning,3676565,88.77,8.284,Completed,1,82.29,0
24998569,1098382,4168099,2024-07-14,2024-08-06,2024-08-06 00:00:00,2024-08-08 00:00:00,2024-08-08 03:00:00,46431,43905,Tin,Line-2,Afternoon,3539317,87.22,0.692,On-Hold,1,274.15,0
24620163,1994361,4357408,2023-11-14,2024-02-16,2024-02-16 03:00:00,2024-02-18 18:00:00,2024-02-18 23:00:00,29506,30287,Tin,Line-3,Morning,3408212,78.26,0.334,Completed,1,222.06,0
25315924,1180496,4772820,2023-07-27,2024-09-22,2024-09-22 06:00:00,2024-09-22 21:00:00,2024-09-23 04:00:00,44920,46779,Tin,Line-1,Afternoon,3810380,93.57,2.189,Completed,1,270.13,0
23063377,1844928,4324498,2022-07-26,2022-11-09,2022-11-09 04:00:00,2022-11-11 13:00:00,2022-11-11 21:00:00,11860,11408,Carton,Line-4,Afternoon,3073143,66.85,2.786,Completed,1,52.06,0
20502142,1831375,4778664,2022-09-09,2024-12-17,2024-12-17 06:00:00,2024-12-18 10:00:00,2024-12-18 17:00:00,38688,36449,Tin,Line-3,Night,3281090,84.31,0.946,Completed,1,244.48,0
28821961,1985953,4862556,2022-08-18,2024-06-25,2024-06-25 03:00:00,2024-06-26 05:00:00,2024-06-26 10:00:00,38583,34576,Pouch,Line-1,Afternoon,3566001,90.85,0.776,Completed,1,173.34,0
28771645,1129740,4789860,2024-05-15,2023-08-18,2023-08-18 05:00:00,2023-08-20 17:00:00,2023-08-20 21:00:00,2075,1853,Tin,Line-1,Night,3696505,54.06,0.531,Completed,1,30.94,0
20338203,1520915,4152234,2022-06-03,2022-08-02,2022-08-02 01:00:00,2022-08-04 20:00:00,2022-08-04 20:00:00,24561,21707,Box,Line-1,Morning,3672541,77.03,1.206,In-Progress,1,204.01,0
20454752,1991326,4133883,2023-03-27,2023-10-09,2023-10-09 02:00:00,2023-10-10 14:00:00,2023-10-10 15:00:00,18062,16350,Box,Line-3,Night,3621670,80.82,0.18,Completed,1,85.28,0
27187155,1487292,4387131,2023-11-24,2022-06-20,2022-06-20 06:00:00,2022-06-22 03:00:00,2022-06-22 08:00:00,20453,19448,Pouch,Line-2,Afternoon,3367528,95.68,0.078,On-Hold,1,307.18,0
23281280,1213075,4783230,2022-03-09,2023-02-15,2023-02-15 02:00:00,2023-02-15 12:00:00,2023-02-15 13:00:00,41196,43069,Carton,Line-2,Morning,3752349,85.96,0.947,Completed,0,291.94,0
29278944,1186802,4728830,2023-01-26,2023-08-29,2023-08-29 07:00:00,2023-08-31 14:00:00,2023-09-01 00:00:00,42139,41854,Tin,Line-3,Morning,3791307,82.97,1.071,Completed,1,39.58,0
28994177,1826593,4954527,2024-02-08,2024-09-20,2024-09-20 04:00:00,2024-09-22 11:00:00,2024-09-22 17:00:00,46111,43174,Carton,Line-5,Afternoon,3798989,89.43,0.818,In-Progress,1,27.73,0
26897573,1326020,4724968,2024-02-14,2024-05-15,2024-05-15 06:00:00,2024-05-15 09:00:00,2024-05-15 16:00:00,10801,10954,Tin,Line-2,Afternoon,3392976,73.33,1.858,Completed,1,97.19,0
28074955,1995359,4821662,2022-05-01,2023-07-23,2023-07-23 04:00:00,2023-07-24 13:00:00,2023-07-24 22:00:00,36874,38705,Tin,Line-5,Morning,3114029,66.04,1.042,Completed,1,351.48,0
20726217,1026029,4914233,2022-04-01,2023-03-06,2023-03-06 00:00:00,2023-03-06 19:00:00,2023-03-06 20:00:00,35225,33145,Tin,Line-1,Afternoon,3134632,77.47,0.002,Completed,1,94.38,0
28374221,1164215,4753888,2024-09-13,2023-09-16,2023-09-16 01:00:00,2023-09-16 17:00:00,2023-09-16 19:00:00,24737,23266,Box,Line-3,Afternoon,3118946,94.59,0.458,Completed,0,54.74,0
25414441,1999857,4522350,2024-05-28,2025-02-28,2025-02-27 23:00:00,2025-03-02 12:00:00,2025-03-02 10:00:00,40992,36335,Box,Line-2,Morning,3357507,60.39,0.446,Completed,1,85.54,0
20549568,1102212,4017706,2023-09-13,2023-02-09,2023-02-09 07:00:00,2023-02-09 11:00:00,2023-02-09 22:00:00,29839,30844,Tin,Line-2,Morning,3511019,84.39,2.19,Completed,1,65.06,0
29585497,1980458,4205376,2022-04-01,2023-02-27,2023-02-26 23:00:00,2023-02-27 19:00:00,2023-02-27 21:00:00,18437,18398,Pouch,Line-4,Morning,3379673,85.77,0.066,Completed,1,51.57,0
24850137,1654229,4105683,2022-06-06,2025-02-18,2025-02-17 23:00:00,2025-02-18 05:00:00,2025-02-18 07:00:00,39996,41987,Box,Line-1,Night,3380376,81.72,1.303,Completed,1,27.38,0
29330715,1347639,4310200,2022-05-06,2024-01-24,2024-01-24 04:00:00,2024-01-24 11:00:00,2024-01-24 18:00:00,8341,8757,Tin,Line-3,Night,3961483,94.41,1.12,Completed,1,129.03,0
21108848,1264822,4450566,2024-04-22,2023-07-11,2023-07-11 07:00:00,2023-07-13 04:00:00,2023-07-13 15:00:00,47426,41748,Pouch,Line-2,Morning,3870251,86.01,2.482,Completed,1,386.75,0
29760297,1227677,4877477,2024-09-16,2024-02-20,2024-02-20 01:00:00,2024-02-21 01:00:00,2024-02-21 05:00:00,2221,2290,Box,Line-1,Night,3818603,66.58,0.981,Completed,1,112.01,0
27652613,1377058,4918659,2023-03-19,2024-07-20,2024-07-20 02:00:00,2024-07-20 06:00:00,2024-07-20 11:00:00,2592,2364,Carton,Line-2,Night,3984309,62.36,0.869,Completed,1,34.98,0
20793918,1643259,4913161,2022-08-28,2024-09-26,2024-09-26 03:00:00,2024-09-26 19:00:00,2024-09-27 01:00:00,25319,22022,Tin,Line-1,Afternoon,3801162,79.13,4.277,Completed,1,36.43,0
27452179,1587091,4710225,2022-11-27,2023-02-11,2023-02-11 01:00:00,2023-02-13 12:00:00,2023-02-13 14:00:00,27093,27395,Tin,Line-1,Afternoon,3806578,87.23,0.165,Cancelled,1,32.29,0
24671461,1883505,4775642,2024-10-18,2023-11-22,2023-11-21 23:00:00,2023-11-24 00:00:00,2023-11-24 01:00:00,31049,31727,Tin,Line-4,Afternoon,3912623,92.63,0.987,Completed,1,229.46,0
26541259,1671631,4740388,2023-03-29,2024-05-11,2024-05-11 06:00:00,2024-05-11 14:00:00,2024-05-11 19:00:00,20551,20076,Tin,Line-4,Morning,3170827,86.06,2.996,Cancelled,1,142.02,0
23353424,1126273,4899550,2022-11-26,2024-07-18,2024-07-18 00:00:00,2024-07-20 01:00:00,2024-07-20 04:00:00,44690,44510,Tin,Line-1,Morning,3075804,54.4,2.56,Completed,1,58.31,0
27284040,1001086,4163862,2025-01-02,2022-08-08,2022-08-08 07:00:00,2022-08-10 22:00:00,2022-08-11 07:00:00,41423,41794,Pouch,Line-4,Morning,3966788,89.04,1.254,Completed,1,257.58,0
25563674,1627647,4605847,2022-03-23,2024-12-19,2024-12-18 22:00:00,2024-12-20 13:00:00,2024-12-20 11:00:00,24713,24165,Tin,Line-5,Morning,3130510,83.5,0.9,Completed,0,38.31,0
21486972,1036703,4252155,2023-01-26,2023-03-29,2023-03-29 07:00:00,2023-03-30 16:00:00,2023-03-30 22:00:00,23289,20627,Tin,Line-2,Afternoon,3458627,83.3,2.302,In-Progress,1,25.74,0
26324903,1374353,4048778,2022-10-28,2024-09-21,2024-09-21 02:00:00,2024-09-21 17:00:00,2024-09-21 18:00:00,681,596,Pouch,Line-3,Afternoon,3355641,92.85,0.817,Scheduled,1,57.82,0
27258970,1379610,4128906,2024-02-14,2024-09-28,2024-09-28 03:00:00,2024-09-30 19:00:00,2024-10-01 02:00:00,14585,14817,Tin,Line-3,Night,3970530,83.35,2.02,Scheduled,1,211.7,0
22439638,1036866,4261554,2024-04-09,2025-03-24,2025-03-24 05:00:00,2025-03-25 01:00:00,2025-03-25 09:00:00,34171,31993,Box,Line-1,Night,3118536,76.61,0.024,In-Progress,1,141.04,0
21097265,1293376,4077025,2023-02-04,2023-11-25,2023-11-25 00:00:00,2023-11-27 04:00:00,2023-11-27 06:00:00,3422,3274,Pouch,Line-2,Night,3080092,97.56,0.263,In-Progress,1,193.73,0
21096502,1253427,4229119,2024-12-23,2023-06-11,2023-06-11 06:00:00,2023-06-11 06:00:00,2023-06-11 17:00:00,29902,30351,Tin,Line-5,Morning,3607099,82.79,0.224,Completed,0,163.53,0
28535878,1978721,4499314,2022-01-07,2022-12-20,2022-12-20 06:00:00,2022-12-21 08:00:00,2022-12-21 15:00:00,28158,24106,Pouch,Line-3,Afternoon,3176239,90.73,2.027,Completed,0,49.1,0
26531115,1961506,4139843,2023-04-23,2024-01-18,2024-01-18 07:00:00,2024-01-20 05:00:00,2024-01-20 13:00:00,32778,29636,Pouch,Line-5,Morning,3928820,86.89,0.473,In-Progress,0,256.49,0
23554853,1451626,4193650,2023-07-06,2024-05-21,2024-05-21 05:00:00,2024-05-21 19:00:00,2024-05-22 02:00:00,4207,3736,Tin,Line-2,Afternoon,3804239,77.62,1.38,Completed,1,105.83,0
25403321,1081452,4249825,2023-04-04,2025-03-17,2025-03-16 22:00:00,2025-03-18 10:00:00,2025-03-18 09:00:00,36150,36040,Carton,Line-1,Morning,3029878,96.62,1.191,Completed,1,80.98,1
29785673,1591759,4652119,2024-05-16,2024-07-09,2024-07-09 01:00:00,2024-07-10 18:00:00,2024-07-11 00:00:00,10561,11061,Tin,Line-2,Night,3416888,73.46,1.573,Completed,1,203.78,1
27348714,1434646,4655481,2022-04-18,2024-11-25,2024-11-24 23:00:00,2024-11-27 14:00:00,2024-11-27 13:00:00,40354,39297,Carton,Line-2,Afternoon,3878744,75.5,3.902,On-Hold,1,28.31,0
25218759,1832875,4262168,2023-03-21,2022-10-18,2022-10-18 00:00:00,2022-10-20 23:00:00,2022-10-21 02:00:00,32812,31619,Box,Line-2,Night,3950745,61.09,0.254,Completed,1,201.46,0
27810452,1282658,4640212,2022-05-24,2024-08-24,2024-08-24 00:00:00,2024-08-26 10:00:00,2024-08-26 09:00:00,45927,39463,Box,Line-1,Morning,3731516,81.02,2.122,Completed,1,53.77,0
28335700,1006292,4225858,2022-07-14,2025-01-28,2025-01-28 04:00:00,2025-01-29 00:00:00,2025-01-29 06:00:00,12780,11934,Pouch,Line-1,Morning,3155882,77.45,0.199,In-Progress,0,10.0,0
28930698,1004809,4132293,2024-03-31,2023-01-23,2023-01-23 00:00:00,2023-01-24 13:00:00,2023-01-24 18:00:00,43172,44095,Pouch,Line-2,Afternoon,3256230,51.66,1.031,Completed,1,87.11,0
25832388,1636242,4325422,2024-06-02,2023-06-10,2023-06-10 02:00:00,2023-06-11 09:00:00,2023-06-11 15:00:00,37688,35478,Pouch,Line-3,Afternoon,3973601,74.48,0.619,In-Progress,1,50.03,0
20089701,1522118,4631801,2023-12-12,2022-09-10,2022-09-10 02:00:00,2022-09-11 19:00:00,2022-09-11 22:00:00,20918,19661,Pouch,Line-1,Morning,3336280,75.67,0.628,Completed,1,99.16,0
29050141,1017096,4949109,2024-03-02,2023-01-31,2023-01-31 07:00:00,2023-02-01 15:00:00,2023-02-02 00:00:00,4742,4145,Tin,Line-3,Afternoon,3757538,81.39,0.211,Completed,0,39.99,0
20042447,1337616,4092016,2022-03-16,2023-01-14,2023-01-14 02:00:00,2023-01-14 05:00:00,2023-01-14 11:00:00,27452,25170,Tin,Line-1,Night,3489910,67.63,0.112,Scheduled,1,31.92,0
29673085,1358504,4264601,2023-02-22,2023-05-12,2023-05-12 01:00:00,2023-05-14 19:00:00,2023-05-15 01:00:00,43043,41410,Box,Line-1,Afternoon,3999421,92.72,0.996,Scheduled,1,67.22,0
23729695,1280873,4750714,2024-08-23,2022-12-26,2022-12-25 22:00:00,2022-12-27 16:00:00,2022-12-27 17:00:00,691,640,Box,Line-1,Afternoon,3840394,41.0,0.305,Completed,1,100.45,0
28003707,1068622,4599973,2024-06-25,2024-03-07,2024-03-07 05:00:00,2024-03-07 08:00:00,2024-03-07 18:00:00,41979,43030,Pouch,Line-2,Afternoon,3126619,87.58,3.492,Completed,1,119.55,0
25423894,1256360,4979483,2023-12-17,2024-07-20,2024-07-19 22:00:00,2024-07-22 17:00:00,2024-07-22 14:00:00,8312,7216,Carton,Line-1,Afternoon,3422890,70.95,1.11,On-Hold,0,77.55,0
26326727,1649101,4824179,2022-11-12,2023-06-20,2023-06-20 00:00:00,2023-06-22 07:00:00,2023-06-22 12:00:00,29286,25583,Tin,Line-2,Morning,3801426,78.12,0.285,On-Hold,0,108.87,0
23527853,1468871,4028334,2022-11-26,2023-11-14,2023-11-14 00:00:00,2023-11-14 07:00:00,2023-11-14 10:00:00,33042,28731,Tin,Line-1,Morning,3606924,86.94,1.505,In-Progress,1,257.9,0
24756862,1293721,4809335,2022-02-26,2023-12-02,2023-12-02 00:00:00,2023-12-04 17:00:00,2023-12-04 22:00:00,4701,4422,Tin,Line-5,Afternoon,3539557,78.96,5.196,Completed,1,174.19,0
24822689,1732541,8088275,2024-03-10,2022-06-11,2022-06-11 03:00:00,2022-06-13 03:00:00,2022-06-13 10:00:00,29622,26753,Box,Line-1,Afternoon,3756359,89.46,8.39,Completed,0,359.55,0
27735715,1170340,4648205,2023-10-05,2023-07-13,2023-07-13 06:00:00,2023-07-13 05:00:00,2023-07-13 10:00:00,17804,17881,Box,Line-3,Afternoon,3424027,80.04,0.211,Scheduled,1,60.34,0
25821663,1077757,4683186,2023-01-13,2024-10-10,2024-10-10 00:00:00,2024-10-11 19:00:00,2024-10-11 22:00:00,18583,18203,Tin,Line-1,Morning,3707383,62.31,1.226,Completed,0,85.39,0
20506776,1095962,4634826,2023-03-13,2023-12-11,2023-12-11 00:00:00,2023-12-12 17:00:00,2023-12-12 20:00:00,10135,8740,Pouch,Line-1,Morning,3520935,94.67,1.006,Completed,1,446.07,0
23449339,1592667,4874001,2022-10-21,2023-11-13,2023-11-12 22:00:00,2023-11-13 22:00:00,2023-11-13 20:00:00,48806,48366,Box,Line-2,Night,3780193,82.47,5.02,Completed,0,413.05,0
20763108,1881639,4390176,2022-06-25,2023-12-01,2023-12-01 02:00:00,2023-12-03 13:00:00,2023-12-03 16:00:00,21815,19970,Tin,Line-4,Night,3737844,81.9,1.006,Completed,1,10.0,0
27636677,1074887,4780548,2025-02-01,2022-11-24,2022-11-24 00:00:00,2022-11-26 23:00:00,2022-11-27 02:00:00,23097,23337,Tin,Line-5,Morning,3701882,93.82,1.291,Completed,1,45.04,0
27391960,1445765,4275383,2023-01-20,2023-10-23,2023-10-23 05:00:00,2023-10-24 07:00:00,2023-10-24 15:00:00,6270,6415,Tin,Line-1,Afternoon,3282305,85.35,0.483,Completed,1,320.17,0
20391425,1351529,4576688,2023-02-08,2023-08-15,2023-08-15 06:00:00,2023-08-17 23:00:00,2023-08-18 08:00:00,4812,5008,Tin,Line-2,Night,3910726,93.15,3.692,Completed,1,39.35,0
24748837,1028010,4183859,2024-08-06,2022-07-13,2022-07-13 01:00:00,2022-07-15 10:00:00,2022-07-15 15:00:00,21690,20425,Tin,Line-3,Night,3643873,61.43,5.647,Completed,1,27.54,0
20248479,1620383,4595963,2023-05-15,2022-08-26,2022-08-26 06:00:00,2022-08-28 12:00:00,2022-08-28 23:00:00,8266,8492,Pouch,Line-1,Morning,3552058,76.42,0.515,Scheduled,1,83.04,0
20798355,1081988,4520633,2023-07-29,2022-10-24,2022-10-24 00:00:00,2022-10-26 07:00:00,2022-10-26 07:00:00,19762,17902,Pouch,Line-2,Night,3009065,89.56,0.629,Scheduled,1,17.72,0
25584787,1277164,4882186,2022-10-04,2024-07-01,2024-07-01 04:00:00,2024-07-03 17:00:00,2024-07-03 20:00:00,9772,9733,Pouch,Line-2,Afternoon,3183354,91.4,4.226,Completed,1,45.45,1
27295682,1652405,4219123,2023-08-26,2024-12-30,2024-12-30 00:00:00,2024-12-30 19:00:00,2024-12-31 00:00:00,979,898,Tin,Line-4,Morning,3292691,84.59,0.344,Completed,1,47.22,0
22357777,1075777,4644689,2024-06-19,2024-06-14,2024-06-14 00:00:00,2024-06-15 06:00:00,2024-06-15 09:00:00,36210,38019,Tin,Line-4,Night,3403419,93.26,1.177,Completed,1,217.02,0
28920518,1705123,4042499,2025-02-23,2024-02-02,2024-02-02 02:00:00,2024-02-04 15:00:00,2024-02-04 20:00:00,21907,19763,Box,Line-1,Afternoon,3937193,77.2,1.908,On-Hold,1,124.95,0
24079491,1408601,4565135,2024-11-05,2022-07-13,2022-07-13 05:00:00,2022-07-13 23:00:00,2022-07-14 07:00:00,38451,36852,Tin,Line-3,Morning,3569290,65.96,1.49,Completed,1,108.08,0
25816047,1944926,4260764,2023-11-11,2024-12-04,2024-12-03 23:00:00,2024-12-04 05:00:00,2024-12-04 03:00:00,17856,17008,Tin,Line-5,Morning,3082087,90.45,0.045,Completed,1,150.47,0
24237809,1746208,4915045,2022-06-26,2022-12-06,2022-12-06 02:00:00,2022-12-08 01:00:00,2022-12-08 06:00:00,18599,17618,Tin,Line-1,Morning,3966461,94.77,1.585,Completed,1,238.96,0
27669480,1284519,4251385,2024-08-08,2023-02-03,2023-02-03 07:00:00,2023-02-03 05:00:00,2023-02-03 15:00:00,16297,15644,Tin,Line-5,Afternoon,3014175,56.65,0.025,Completed,1,23.73,0
27855961,1280082,4403965,2023-10-06,2024-02-17,2024-02-16 23:00:00,2024-02-17 12:00:00,2024-02-17 13:00:00,14349,15052,Tin,Line-3,Morning,3473811,88.1,0.1,Completed,1,135.5,0
20083073,1261447,4563957,2022-04-18,2025-01-11,2025-01-11 05:00:00,2025-01-12 08:00:00,2025-01-12 14:00:00,32883,33664,Tin,Line-3,Afternoon,3572468,91.18,4.358,Completed,1,130.03,0
27789592,1101267,4361768,2024-01-15,2022-06-28,2022-06-27 22:00:00,2022-06-30 00:00:00,2022-06-29 21:00:00,29612,30168,Tin,Line-5,Night,3286332,82.99,1.664,Completed,0,99.89,1
25071700,1205856,4875929,2023-05-28,2023-11-25,2023-11-24 22:00:00,2023-11-25 06:00:00,2023-11-25 03:00:00,19661,18239,Pouch,Line-2,Morning,3278982,61.7,0.336,Completed,1,51.23,0
21588220,1006211,4239683,2022-09-10,2022-08-21,2022-08-21 07:00:00,2022-08-22 23:00:00,2022-08-23 10:00:00,13336,13688,Tin,Line-5,Morning,3235620,92.46,0.064,Completed,1,155.33,0
26038301,1589117,4984345,2022-11-25,2024-12-30,2024-12-30 03:00:00,2024-12-31 20:00:00,2024-12-31 22:00:00,42665,40606,Carton,Line-3,Morning,3714535,84.05,0.788,In-Progress,1,112.65,0
20043496,1243671,4905435,2022-12-03,2022-12-06,2022-12-06 07:00:00,2022-12-08 07:00:00,2022-12-08 16:00:00,44972,41693,Tin,Line-1,Morning,3953633,83.97,0.92,Completed,0,338.26,0
28024720,1682562,4235721,2023-08-12,2024-06-19,2024-06-18 22:00:00,2024-06-21 03:00:00,2024-06-21 04:00:00,34201,30527,Tin,Line-2,Morning,3121725,72.32,0.405,Completed,1,119.37,0
20543176,1321162,4382949,2024-04-02,2024-07-16,2024-07-16 02:00:00,2024-07-17 10:00:00,2024-07-17 13:00:00,16304,16707,Tin,Line-1,Afternoon,3662626,75.67,2.04,Completed,0,96.74,0
28199941,1243233,4399321,2024-07-12,2023-11-08,2023-11-08 00:00:00,2023-11-10 08:00:00,2023-11-10 08:00:00,47300,44638,Tin,Line-3,Night,3469386,81.74,2.755,In-Progress,1,17.65,0
24916943,1261840,4719539,2022-02-27,2022-06-06,2022-06-06 03:00:00,2022-06-08 02:00:00,2022-06-08 05:00:00,16104,15021,Tin,Line-4,Morning,3240479,88.53,2.494,Completed,1,105.71,1
25205086,1298565,4628038,2024-09-26,2022-11-07,2022-11-06 22:00:00,2022-11-09 18:00:00,2022-11-09 20:00:00,30278,28604,Tin,Line-1,Morning,3239162,86.68,0.891,Completed,1,17.8,0
20848667,1168579,4710771,2022-04-19,2023-04-11,2023-04-11 01:00:00,2023-04-12 19:00:00,2023-04-12 21:00:00,24461,25205,Tin,Line-1,Morning,3979977,89.88,2.344,Completed,1,22.76,0
23870591,1891919,4705570,2022-04-30,2024-11-19,2024-11-18 22:00:00,2024-11-20 21:00:00,2024-11-20 22:00:00,2521,2487,Tin,Line-1,Night,3021122,83.15,0.256,Cancelled,0,119.39,0
21550232,1097559,4113020,2022-12-14,2022-08-24,2022-08-24 05:00:00,2022-08-24 16:00:00,2022-08-25 00:00:00,5494,4880,Pouch,Line-4,Morning,3764838,87.91,0.537,In-Progress,1,41.42,0
24994898,1170146,4116811,2023-10-06,2022-11-04,2022-11-04 04:00:00,2022-11-04 19:00:00,2022-11-05 01:00:00,16898,15013,Pouch,Line-2,Morning,3418762,66.12,0.539,In-Progress,1,252.36,0
