product_id,product_name,sku,category,formula_type,age_group_months,package_size_g,package_type,unit_price_usd,cost_price_usd,country_of_origin,certification,shelf_life_days,storage_temp_min_c,storage_temp_max_c,protein_content_pct,fat_content_pct,is_organic,is_allergen_free,is_active
2221485,NutriStart Stage 2,SKU64572,Infant Formula,Casein-Based,0-6,600,Carton,22.86,29.88,Netherlands,Organic,730,20,30,2.2,4.03,1,1,0
1775400,BetaBoost Follow-On,SKU42281,Follow-On Formula,Whey-Based,6-12,1800,Tin,59.51,23.68,Australia,Organic,730,15,25,2.13,3.79,0,1,1
1413111,BabyGold Organic S1,SKU43220,Toddler Milk,Casein-Based,6-12,1000,Tin,48.28,34.02,USA,ISO22000,365,15,28,3.53,4.52,1,1,0
2072706,ProGrow S2,SKU95517,Infant Formula,Casein-Based,0-6,1800,Pouch,41.04,24.92,New Zealand,HACCP,912,18,28,2.21,3.14,1,0,0
1718266,NutriStart Stage 1,SKU23992,Infant Formula,Whey-Based,0-6,400,Box,8.6,9.84,USA,ISO22000,730,20,25,2.96,3.3,0,0,1
1419858,ProGrow S2,SKU55734,Follow-On Formula,Casein-Based,0-6,1000,Tin,45.4,21.71,Germany,ISO22000,548,18,25,1.78,4.12,0,0,1
1503805,MilkPure Infant,SKU32129,Infant Formula,Casein-Based,0-6,400,Tin,39.8,19.79,Netherlands,Kosher,365,15,28,3.72,5.43,0,0,0
1010472,BabyGold Organic S1,SKU99018,Follow-On Formula,Amino Acid-Based,12-24,600,Box,13.41,27.27,Ireland,Kosher,548,18,25,1.68,5.27,0,0,1
1015869,MilkPure Infant,SKU86147,Infant Formula,Casein-Based,12-24,800,Tin,40.07,38.97,Netherlands,HACCP,548,15,25,2.63,3.79,0,0,1
1944926,NutriStart Stage 3,SKU40162,Follow-On Formula,Whey-Based,36+,600,Carton,13.54,34.96,Netherlands,Halal,730,20,25,3.73,4.41,0,0,1
1913345,MilkPure Toddler,SKU58071,Infant Formula,Amino Acid-Based,36+,900,Box,45.2,18.2,USA,Organic,730,15,28,3.21,2.9,1,0,1
1985132,NutriStart Stage 1,SKU21912,Infant Formula,Casein-Based,0-6,600,Carton,63.73,15.89,New Zealand,None,912,15,25,1.45,3.42,1,0,1
1054621,SoyaBliss Infant,SKU68348,Follow-On Formula,Casein-Based,12-24,400,Tin,38.54,21.74,Australia,Organic,548,15,30,3.14,3.58,0,0,1
1712916,NutriStart Stage 1,SKU38358,Infant Formula,Whey-Based,0-6,800,Tin,13.4,33.19,USA,ISO22000,365,20,28,1.4,2.5,0,1,1
1103697,MilkPure Toddler,SKU20284,Toddler Milk,Soy-Based,0-6,800,Box,16.34,12.48,Ireland,Kosher,912,20,28,3.56,4.51,0,1,1
1426656,NutriStart Stage 1,SKU74988,Infant Formula,Casein-Based,6-12,1000,Tin,51.25,14.64,Germany,Halal,730,15,30,2.21,3.74,1,0,1
1609711,AlphaFirst Colostrum,SKU33937,Toddler Milk,Soy-Based,36+,800,Pouch,47.49,32.22,Germany,HACCP,912,15,28,2.77,2.58,1,1,1
1953135,NutriStart Stage 3,SKU72905,Toddler Milk,Soy-Based,6-12,400,Tin,17.55,17.77,Netherlands,Halal,365,18,28,1.96,4.34,0,0,1
1452968,NutriStart Stage 2,SKU43606,Specialty Formula,Casein-Based,12-24,1000,Tin,8.14,25.02,Australia,HACCP,365,18,30,1.63,3.27,0,0,0
1325599,NutriStart Stage 1,SKU90129,Specialty Formula,Whey-Based,24-36,600,Tin,39.98,13.05,Australia,Organic,548,20,25,1.97,4.78,1,0,1
1079743,LactoFree Infant,SKU46399,Infant Formula,Whey-Based,6-12,200,Pouch,10.47,13.27,Ireland,ISO22000,730,20,30,2.84,3.13,0,0,1
1045178,NutriStart Stage 1,SKU89650,Infant Formula,Casein-Based,0-6,800,Tin,57.53,37.79,Germany,Kosher,912,15,30,2.17,2.51,1,0,1
1222559,NutriStart Stage 1,SKU44174,Follow-On Formula,Casein-Based,6-12,200,Tin,23.07,3.3,Australia,ISO22000,548,20,25,2.97,4.34,1,0,1
1087723,MilkPure Infant,SKU54720,Infant Formula,Whey-Based,0-6,400,Pouch,30.23,28.62,Germany,HACCP,730,20,30,3.71,5.07,1,0,1
1099863,MilkPure Follow-On,SKU74642,Follow-On Formula,Whey-Based,24-36,400,Tin,55.22,26.32,New Zealand,Halal,912,15,25,2.42,2.79,0,1,1
1600256,MilkPure Infant,SKU98151,Follow-On Formula,Soy-Based,12-24,1000,Pouch,53.8,30.05,Australia,ISO22000,548,20,30,3.44,4.08,0,1,1
1874354,BabyGold Organic S2,SKU22902,Specialty Formula,Casein-Based,12-24,1800,Tin,14.1,4.22,Australia,ISO22000,730,20,25,1.4,4.46,1,0,1
1666956,NutriStart Stage 3,SKU13255,Toddler Milk,Soy-Based,12-24,900,Tin,61.31,22.46,Germany,ISO22000,548,15,30,3.66,5.01,1,1,0
1441238,MilkPure Follow-On,SKU79889,Specialty Formula,Casein-Based,6-12,400,Tin,22.65,21.77,Netherlands,HACCP,365,15,30,1.71,3.13,0,0,1
1734349,NutriStart Stage 1,SKU66577,Toddler Milk,Hydrolyzed,36+,1000,Tin,50.22,31.16,Netherlands,Kosher,730,15,25,1.49,4.36,0,0,1
1753827,BabyGold Organic S2,SKU40986,Infant Formula,Whey-Based,6-12,600,Tin,10.36,23.01,Ireland,ISO22000,365,20,30,3.1,5.18,0,0,1
1314791,NutriStart Stage 1,SKU38738,Follow-On Formula,Whey-Based,12-24,1800,Pouch,39.87,32.24,Netherlands,ISO22000,548,15,30,3.52,4.89,0,0,1
1363582,MilkPure Toddler,SKU48914,Toddler Milk,Whey-Based,36+,800,Tin,49.25,14.27,Australia,Organic,548,15,30,2.85,3.22,1,1,1
1897728,SoyaBliss Infant,SKU23731,Infant Formula,Amino Acid-Based,24-36,400,Tin,44.25,26.02,New Zealand,Kosher,365,18,25,3.57,3.53,1,0,1
2488065,SoyaBliss Toddler,SKU89690,Infant Formula,Whey-Based,12-24,600,Pouch,22.49,19.97,Australia,Halal,365,18,25,2.2,4.25,1,0,0
2482589,ProGrow S1,SKU97364,Infant Formula,Whey-Based,12-24,900,Carton,16.92,17.73,Australia,None,548,15,30,3.63,4.46,0,1,0
1913156,MilkPure Infant,SKU20999,Infant Formula,Soy-Based,24-36,1000,Tin,27.34,25.91,Germany,None,548,15,30,1.65,4.26,0,1,1
1180859,NutriStart Stage 1,SKU10495,Infant Formula,Whey-Based,0-6,600,Tin,10.07,6.55,Australia,Halal,912,18,25,2.28,3.08,0,1,0
1521387,MilkPure Toddler,SKU31436,Follow-On Formula,Soy-Based,24-36,1000,Tin,41.77,10.76,Germany,Halal,730,15,30,3.38,2.79,0,0,1
1491964,NutriStart Stage 3,SKU69617,Infant Formula,Soy-Based,12-24,800,Tin,9.84,19.84,New Zealand,Halal,730,18,28,1.95,3.31,0,1,1
1596251,BabyGold Organic S1,SKU62240,Follow-On Formula,Casein-Based,6-12,900,Pouch,59.27,7.0,USA,HACCP,912,20,28,2.08,4.86,1,1,1
1094194,SoyaBliss Toddler,SKU92270,Toddler Milk,Whey-Based,12-24,900,Tin,63.08,16.35,Germany,HACCP,548,20,30,2.88,3.79,0,0,1
1091514,BabyGold Organic S1,SKU44630,Infant Formula,Hydrolyzed,12-24,600,Tin,10.45,26.93,New Zealand,Organic,912,18,30,2.59,4.99,0,0,0
1022724,BabyGold Organic S1,SKU95945,Follow-On Formula,Whey-Based,24-36,800,Pouch,45.38,11.55,New Zealand,Halal,730,20,30,1.58,5.17,0,1,1
1956096,MilkPure Toddler,SKU10560,Follow-On Formula,Amino Acid-Based,6-12,600,Pouch,30.27,36.26,New Zealand,None,730,15,30,1.96,4.48,1,1,1
1841591,SoyaBliss Infant,SKU53105,Toddler Milk,Hydrolyzed,6-12,400,Box,31.28,20.68,Ireland,None,548,18,30,2.06,3.31,0,0,1
1393855,LactoFree Infant,SKU93966,Follow-On Formula,Soy-Based,12-24,1800,Tin,19.23,18.67,New Zealand,HACCP,912,15,30,2.31,4.95,0,0,1
1000830,MilkPure Infant,SKU30523,Toddler Milk,Whey-Based,0-6,400,Tin,54.53,38.11,Australia,Kosher,730,20,25,3.34,5.14,0,1,1
1041429,ProGrow S1,SKU14723,Infant Formula,Whey-Based,12-24,900,Tin,48.61,14.74,Germany,ISO22000,912,20,30,1.63,3.32,0,0,1
1115742,BabyGold Organic S2,SKU12340,Follow-On Formula,Whey-Based,36+,400,Tin,57.65,28.55,USA,Halal,365,20,25,1.49,4.42,0,0,1
1730270,NutriStart Stage 3,SKU64633,Toddler Milk,Whey-Based,12-24,800,Carton,60.25,14.49,Netherlands,ISO22000,548,20,30,1.49,5.06,0,0,1
1640927,MilkPure Follow-On,SKU16951,Infant Formula,Whey-Based,6-12,800,Box,29.67,12.76,New Zealand,None,730,20,28,3.6,4.59,0,0,1
1661920,NutriStart Stage 1,SKU15697,Infant Formula,Whey-Based,36+,800,Tin,19.61,4.41,Netherlands,Halal,548,15,28,3.22,4.57,0,1,1
1334957,LactoFree Infant,SKU79502,Toddler Milk,Casein-Based,6-12,800,Tin,58.74,32.6,Germany,Halal,730,20,30,1.35,5.32,0,0,1
1673975,NutriStart Stage 3,SKU92608,Toddler Milk,Casein-Based,0-6,900,Tin,9.25,32.12,Netherlands,HACCP,548,18,28,3.42,5.28,0,0,1
1173358,SoyaBliss Toddler,SKU30093,Infant Formula,Hydrolyzed,0-6,800,Carton,60.12,13.05,Netherlands,HACCP,548,20,28,1.35,3.59,0,0,1
1575976,MilkPure Toddler,SKU53397,Toddler Milk,Casein-Based,0-6,400,Tin,15.54,19.1,Ireland,Kosher,548,20,30,3.18,3.43,0,0,1
1120775,BetaBoost Follow-On,SKU25713,Infant Formula,Hydrolyzed,12-24,400,Tin,58.53,17.33,New Zealand,None,548,15,28,3.7,2.89,0,0,1
1915612,AlphaFirst Colostrum,SKU25912,Specialty Formula,Whey-Based,6-12,600,Tin,36.4,24.29,New Zealand,None,548,15,25,3.14,2.88,1,1,1
1660752,NutriStart Stage 1,SKU58024,Infant Formula,Whey-Based,0-6,800,Tin,24.64,9.4,USA,Kosher,912,20,28,3.22,3.3,0,0,1
1769568,ProGrow S2,SKU44784,Toddler Milk,Whey-Based,12-24,400,Carton,32.88,5.39,Netherlands,HACCP,912,15,25,2.43,2.96,0,1,1
1253427,MilkPure Infant,SKU51098,Toddler Milk,Whey-Based,0-6,400,Tin,37.02,39.6,Australia,HACCP,730,20,28,2.3,2.92,1,0,1
1454462,ProGrow S1,SKU72326,Follow-On Formula,Hydrolyzed,0-6,800,Tin,61.89,26.6,Australia,Organic,548,20,25,1.64,5.42,1,0,1
1424847,BabyGold Organic S1,SKU54353,Toddler Milk,Hydrolyzed,12-24,400,Pouch,31.69,34.74,Netherlands,ISO22000,365,18,28,3.54,2.6,0,0,1
1145180,ProGrow S1,SKU83140,Follow-On Formula,Hydrolyzed,24-36,900,Tin,33.07,32.74,Ireland,HACCP,548,18,28,2.28,4.98,0,0,1
1117540,BetaBoost Follow-On,SKU24500,Follow-On Formula,Casein-Based,12-24,900,Pouch,18.56,7.24,New Zealand,HACCP,548,18,30,3.5,3.46,0,1,1
1965531,MilkPure Toddler,SKU51332,Infant Formula,Whey-Based,24-36,800,Carton,54.64,29.33,Netherlands,Organic,912,20,25,2.18,3.6,0,0,1
1102629,NutriStart Stage 2,SKU57897,Infant Formula,Casein-Based,0-6,1000,Tin,39.75,39.21,USA,Organic,548,20,25,3.03,3.84,0,1,1
1525711,MilkPure Follow-On,SKU41181,Specialty Formula,Whey-Based,24-36,800,Tin,45.3,34.84,Ireland,None,365,20,30,3.62,4.59,0,1,1
1236477,MilkPure Toddler,SKU53108,Follow-On Formula,Whey-Based,6-12,400,Carton,43.9,13.86,Netherlands,ISO22000,365,15,30,3.09,3.47,1,0,1
1559606,MilkPure Follow-On,SKU21896,Infant Formula,Soy-Based,12-24,200,Tin,36.97,10.13,USA,Organic,365,20,30,3.01,2.67,0,0,0
1501991,MilkPure Infant,SKU49288,Toddler Milk,Whey-Based,0-6,800,Box,54.28,31.97,Netherlands,Kosher,365,15,25,3.32,3.71,1,0,1
1040519,ProGrow S1,SKU56242,Toddler Milk,Hydrolyzed,0-6,600,Tin,27.33,3.25,New Zealand,Organic,548,15,28,3.01,3.67,0,0,1
1396238,NutriStart Stage 2,SKU74241,Infant Formula,Casein-Based,24-36,900,Pouch,48.97,23.14,Netherlands,HACCP,912,15,25,2.74,4.84,0,1,1
1914867,NutriStart Stage 1,SKU14994,Follow-On Formula,Hydrolyzed,6-12,400,Box,58.53,20.07,Australia,ISO22000,365,15,30,2.73,2.65,1,0,0
1745420,MilkPure Infant,SKU41401,Toddler Milk,Whey-Based,0-6,1800,Tin,48.94,15.04,New Zealand,ISO22000,548,18,25,3.62,4.66,0,0,1
1276594,BetaBoost Follow-On,SKU31400,Infant Formula,Hydrolyzed,12-24,400,Tin,10.01,38.04,Australia,None,730,15,30,2.57,4.69,1,0,1
1628206,LactoFree Infant,SKU31217,Follow-On Formula,Casein-Based,6-12,400,Tin,20.25,29.01,Netherlands,Halal,730,15,25,1.66,3.09,0,1,1
1222421,ProGrow S2,SKU80615,Toddler Milk,Casein-Based,24-36,1000,Carton,18.06,38.49,New Zealand,Halal,730,15,25,2.47,3.09,1,1,1
1836794,MilkPure Toddler,SKU13697,Infant Formula,Whey-Based,0-6,400,Tin,38.34,20.47,Netherlands,ISO22000,730,15,28,3.28,2.93,0,1,1
1970539,MilkPure Infant,SKU66364,Follow-On Formula,Amino Acid-Based,24-36,1000,Pouch,52.88,21.84,Germany,Kosher,365,15,25,2.86,4.76,0,1,1
1949581,MilkPure Infant,SKU37256,Toddler Milk,Whey-Based,12-24,800,Box,17.77,12.21,Netherlands,Organic,365,20,28,2.91,4.14,0,0,1
1857243,ProGrow S2,SKU51538,Toddler Milk,Soy-Based,6-12,900,Tin,23.43,16.94,Germany,ISO22000,912,20,25,2.62,5.2,1,0,1
1802617,SoyaBliss Infant,SKU66551,Toddler Milk,Whey-Based,6-12,1000,Tin,19.28,21.29,Netherlands,ISO22000,548,20,30,2.65,5.38,0,1,1
1677470,NutriStart Stage 3,SKU23060,Follow-On Formula,Whey-Based,0-6,400,Tin,56.51,19.67,Australia,ISO22000,912,20,28,3.71,3.64,0,0,1
1219606,NutriStart Stage 3,SKU56749,Infant Formula,Soy-Based,0-6,200,Pouch,57.77,3.36,New Zealand,HACCP,730,15,30,1.57,3.74,0,0,1
1687949,MilkPure Toddler,SKU74422,Infant Formula,Casein-Based,6-12,900,Tin,30.5,5.6,Netherlands,Organic,730,20,28,1.7,3.49,1,0,1
1996249,MilkPure Infant,SKU11323,Specialty Formula,Whey-Based,0-6,600,Tin,35.29,35.35,Germany,HACCP,548,18,25,1.23,4.19,0,0,1
1125732,MilkPure Infant,SKU19119,Infant Formula,Hydrolyzed,36+,800,Carton,47.65,34.27,Netherlands,HACCP,548,15,30,3.71,3.8,0,0,1
1307990,MilkPure Toddler,SKU69621,Toddler Milk,Casein-Based,6-12,1800,Carton,17.08,36.71,New Zealand,Organic,548,15,25,1.21,4.93,1,1,1
1276643,ProGrow S2,SKU39507,Specialty Formula,Hydrolyzed,12-24,400,Box,45.22,25.25,New Zealand,HACCP,730,20,28,3.6,4.51,1,0,1
1071327,BabyGold Organic S2,SKU12406,Follow-On Formula,Whey-Based,36+,1800,Tin,14.53,9.66,USA,Organic,730,15,25,3.29,5.32,0,1,1
1122832,MilkPure Toddler,SKU67435,Follow-On Formula,Casein-Based,36+,600,Pouch,19.03,18.1,Australia,Organic,730,20,25,2.51,5.43,0,0,1
1899054,NutriStart Stage 2,SKU25659,Follow-On Formula,Casein-Based,6-12,800,Tin,55.69,19.95,Germany,Halal,730,18,25,2.94,2.87,0,0,1
1799890,NutriStart Stage 3,SKU60651,Infant Formula,Casein-Based,0-6,600,Pouch,8.64,36.25,Netherlands,HACCP,912,20,28,3.42,4.54,0,0,1
1220723,SoyaBliss Toddler,SKU44677,Infant Formula,Casein-Based,6-12,200,Pouch,44.38,27.64,Netherlands,ISO22000,730,20,30,2.06,4.79,1,0,1
1596052,BabyGold Organic S1,SKU96539,Specialty Formula,Casein-Based,0-6,900,Tin,45.89,19.64,Netherlands,ISO22000,548,18,25,3.08,5.08,0,0,1
1365685,NutriStart Stage 1,SKU18065,Infant Formula,Whey-Based,12-24,600,Tin,60.86,20.36,Australia,HACCP,548,15,30,1.26,5.03,0,1,1
1109634,MilkPure Toddler,SKU41133,Infant Formula,Casein-Based,0-6,800,Tin,30.95,16.04,Ireland,HACCP,730,20,25,1.78,4.74,1,0,0
1924616,BabyGold Organic S1,SKU36672,Toddler Milk,Whey-Based,12-24,900,Pouch,52.56,22.46,Netherlands,ISO22000,730,18,25,3.5,3.19,0,0,1
1453617,MilkPure Toddler,SKU58217,Specialty Formula,Casein-Based,6-12,200,Box,26.35,20.48,USA,Organic,365,15,30,2.01,4.53,0,1,1
1600419,LactoFree Infant,SKU60969,Infant Formula,Casein-Based,12-24,600,Tin,44.18,34.98,Netherlands,HACCP,365,18,25,2.14,2.72,0,0,1
1160641,MilkPure Infant,SKU79771,Follow-On Formula,Whey-Based,24-36,400,Tin,25.81,35.94,Netherlands,Kosher,730,18,28,3.37,4.5,0,0,1
1243630,ProGrow S3,SKU71398,Infant Formula,Whey-Based,12-24,1000,Pouch,11.74,14.34,Australia,HACCP,912,18,30,2.03,2.68,0,0,0
1021336,MilkPure Infant,SKU45480,Toddler Milk,Hydrolyzed,6-12,1000,Tin,11.49,26.52,New Zealand,None,365,18,28,2.69,4.39,0,1,0
1465714,NutriStart Stage 3,SKU49472,Follow-On Formula,Soy-Based,6-12,1000,Pouch,37.82,5.93,Germany,Halal,548,18,25,2.62,4.82,1,0,1
1979591,SoyaBliss Infant,SKU31642,Follow-On Formula,Soy-Based,0-6,400,Box,29.55,33.2,Australia,HACCP,912,20,30,2.23,4.42,0,0,1
1750491,MilkPure Toddler,SKU14428,Infant Formula,Whey-Based,0-6,400,Tin,34.99,38.05,USA,Kosher,730,15,30,3.14,3.8,0,0,1
1443935,BetaBoost Follow-On,SKU13552,Infant Formula,Whey-Based,6-12,1000,Tin,13.09,28.02,Netherlands,Organic,365,20,25,1.81,4.47,0,0,1
1587785,MilkPure Toddler,SKU64544,Infant Formula,Whey-Based,6-12,600,Pouch,50.57,39.54,Australia,Organic,912,15,28,2.37,3.26,0,0,1
1239121,SoyaBliss Infant,SKU22935,Follow-On Formula,Casein-Based,0-6,400,Tin,41.9,7.08,Ireland,None,912,15,28,3.03,4.91,0,0,1
1468081,AlphaFirst Colostrum,SKU60410,Infant Formula,Whey-Based,24-36,800,Tin,63.92,36.68,Netherlands,ISO22000,365,18,25,3.53,4.96,0,0,1
1378885,MilkPure Follow-On,SKU56456,Follow-On Formula,Soy-Based,0-6,400,Pouch,64.47,27.42,USA,Halal,730,15,30,1.86,5.01,0,0,1
1723391,ProGrow S3,SKU75146,Infant Formula,Whey-Based,24-36,200,Pouch,45.04,33.35,Germany,ISO22000,912,18,30,3.15,5.37,1,1,1
1864802,SoyaBliss Toddler,SKU91644,Toddler Milk,Casein-Based,6-12,800,Pouch,16.88,31.25,Ireland,HACCP,730,15,30,3.12,5.48,1,0,1
1349681,SoyaBliss Infant,SKU88266,Follow-On Formula,Casein-Based,36+,600,Tin,47.15,31.68,New Zealand,HACCP,730,18,30,3.28,4.54,1,0,1
1542369,MilkPure Infant,SKU57205,Toddler Milk,Whey-Based,0-6,1000,Tin,48.9,4.88,Netherlands,Kosher,365,20,25,3.61,2.85,0,0,1
1744471,NutriStart Stage 3,SKU15910,Toddler Milk,Hydrolyzed,12-24,400,Tin,20.83,12.36,Netherlands,Organic,730,15,25,1.96,4.38,0,0,1
1081452,NutriStart Stage 2,SKU23900,Follow-On Formula,Whey-Based,12-24,800,Tin,48.08,23.11,Germany,Halal,365,18,28,2.15,3.44,0,0,1
2424116,NutriStart Stage 3,SKU63868,Infant Formula,Soy-Based,6-12,800,Box,16.83,33.45,USA,HACCP,365,15,25,2.46,2.81,0,0,0
1534485,AlphaFirst Colostrum,SKU51923,Infant Formula,Whey-Based,0-6,200,Carton,27.48,24.05,Germany,Organic,548,15,28,1.63,4.4,0,1,0
1816105,SoyaBliss Infant,SKU66122,Follow-On Formula,Soy-Based,12-24,400,Box,47.99,20.01,Germany,HACCP,730,18,30,3.22,3.82,0,1,1
1461879,BetaBoost Follow-On,SKU24117,Infant Formula,Whey-Based,0-6,600,Pouch,15.5,32.51,Ireland,Halal,912,20,30,2.31,4.99,0,0,1
1448020,NutriStart Stage 3,SKU49958,Follow-On Formula,Whey-Based,6-12,1800,Tin,58.14,13.89,Germany,Halal,365,15,30,3.04,4.18,0,0,1
1703778,MilkPure Infant,SKU79628,Follow-On Formula,Soy-Based,12-24,800,Box,41.36,39.14,Germany,ISO22000,365,18,30,3.19,2.95,1,0,1
1750583,BabyGold Organic S1,SKU44850,Specialty Formula,Whey-Based,0-6,900,Tin,35.2,21.47,Ireland,Halal,730,20,30,3.42,2.76,0,0,1
1726129,MilkPure Follow-On,SKU36141,Specialty Formula,Hydrolyzed,24-36,400,Pouch,33.12,35.31,Australia,Halal,365,20,28,1.76,3.41,1,0,1
1260816,ProGrow S2,SKU44961,Infant Formula,Whey-Based,0-6,600,Pouch,13.87,29.62,New Zealand,HACCP,548,18,25,1.26,4.55,0,0,1
1830068,NutriStart Stage 1,SKU40809,Follow-On Formula,Amino Acid-Based,0-6,400,Tin,34.99,32.91,New Zealand,HACCP,548,20,28,1.95,2.87,0,0,1
1342992,BetaBoost Follow-On,SKU55369,Follow-On Formula,Whey-Based,0-6,1800,Tin,60.43,3.79,USA,Kosher,730,15,25,2.42,3.73,0,1,1
1137315,ProGrow S1,SKU17582,Infant Formula,Whey-Based,24-36,200,Pouch,21.62,19.49,Ireland,HACCP,730,18,30,3.72,2.95,0,0,0
1548824,MilkPure Follow-On,SKU13229,Follow-On Formula,Casein-Based,12-24,1000,Pouch,53.04,24.43,New Zealand,Organic,730,15,28,2.98,4.72,0,0,0
1493859,BabyGold Organic S2,SKU35564,Infant Formula,Casein-Based,0-6,1000,Tin,36.38,25.95,New Zealand,None,912,18,30,1.35,3.5,0,1,1
1107134,MilkPure Infant,SKU12975,Infant Formula,Whey-Based,0-6,600,Tin,9.24,18.74,Germany,HACCP,730,15,28,3.67,3.73,0,1,0
1564253,NutriStart Stage 3,SKU54048,Follow-On Formula,Casein-Based,24-36,400,Carton,12.78,32.53,Germany,Halal,365,18,30,1.31,5.33,0,0,1
1486605,BabyGold Organic S2,SKU65967,Toddler Milk,Amino Acid-Based,24-36,400,Pouch,64.28,28.91,Australia,HACCP,912,18,30,1.2,4.53,0,1,0
1799989,NutriStart Stage 1,SKU18434,Toddler Milk,Casein-Based,24-36,800,Pouch,13.93,14.06,Australia,HACCP,912,15,30,3.25,4.08,0,1,1
1953922,MilkPure Follow-On,SKU80517,Infant Formula,Whey-Based,0-6,1000,Tin,62.3,4.3,Germany,ISO22000,730,18,28,2.7,3.4,0,0,1
1293376,LactoFree Infant,SKU73302,Infant Formula,Soy-Based,0-6,900,Tin,19.6,38.23,Netherlands,ISO22000,365,18,25,1.27,4.27,0,0,1
1321662,MilkPure Toddler,SKU71990,Infant Formula,Whey-Based,0-6,900,Box,42.7,30.12,Australia,ISO22000,365,15,30,3.51,5.28,0,1,1
2181338,ProGrow S1,SKU72220,Infant Formula,Casein-Based,12-24,800,Pouch,29.96,36.38,USA,HACCP,730,18,28,1.78,5.43,0,1,0
1802351,NutriStart Stage 2,SKU91500,Specialty Formula,Hydrolyzed,6-12,1000,Pouch,47.05,28.33,New Zealand,HACCP,912,20,28,2.22,3.82,0,0,1
1828970,ProGrow S3,SKU36150,Follow-On Formula,Whey-Based,6-12,800,Tin,21.58,12.63,USA,ISO22000,730,20,28,2.56,5.12,0,0,1
1951289,MilkPure Infant,SKU36838,Toddler Milk,Whey-Based,0-6,1000,Tin,23.42,10.89,Australia,ISO22000,548,18,30,1.82,5.02,0,0,1
1076991,SoyaBliss Toddler,SKU91035,Toddler Milk,Soy-Based,6-12,800,Pouch,28.53,23.93,Germany,Kosher,548,18,25,1.74,4.88,1,0,0
1027688,ProGrow S1,SKU68893,Follow-On Formula,Whey-Based,12-24,900,Tin,41.87,8.14,Netherlands,None,548,20,28,3.8,5.11,0,0,1
1703821,BabyGold Organic S1,SKU52659,Follow-On Formula,Hydrolyzed,6-12,1800,Pouch,41.41,36.67,Ireland,ISO22000,912,20,30,1.44,4.26,0,1,1
1748017,ProGrow S2,SKU94177,Follow-On Formula,Casein-Based,0-6,400,Tin,45.77,23.98,USA,ISO22000,730,18,25,2.36,3.0,0,0,1
1098798,MilkPure Infant,SKU76907,Toddler Milk,Whey-Based,12-24,900,Tin,47.99,23.2,Germany,Organic,730,20,30,3.69,3.04,0,1,1
1149169,NutriStart Stage 1,SKU19937,Infant Formula,Casein-Based,0-6,1000,Tin,31.79,22.94,Netherlands,None,730,18,30,2.55,3.77,0,0,1
1457220,NutriStart Stage 1,SKU72804,Specialty Formula,Casein-Based,0-6,200,Tin,13.92,11.65,Australia,Kosher,548,20,28,1.73,4.37,0,0,1
1641146,NutriStart Stage 1,SKU69417,Follow-On Formula,Whey-Based,0-6,1000,Pouch,48.66,22.91,New Zealand,ISO22000,548,18,25,3.03,3.55,1,0,1
1461218,SoyaBliss Infant,SKU11094,Follow-On Formula,Hydrolyzed,6-12,900,Tin,61.74,17.76,Australia,Organic,912,18,25,3.72,4.94,0,0,1
1105052,MilkPure Toddler,SKU74519,Specialty Formula,Soy-Based,0-6,400,Tin,55.92,25.61,Netherlands,HACCP,548,18,25,2.21,3.72,0,0,1
1441742,NutriStart Stage 3,SKU39256,Infant Formula,Whey-Based,0-6,200,Tin,42.24,28.07,Netherlands,ISO22000,548,18,30,3.57,2.69,1,0,1
1705585,MilkPure Infant,SKU70368,Infant Formula,Whey-Based,0-6,800,Tin,17.78,39.99,New Zealand,Kosher,365,18,25,3.2,2.95,0,0,1
1727440,SoyaBliss Toddler,SKU12678,Follow-On Formula,Casein-Based,6-12,400,Tin,38.63,36.46,New Zealand,HACCP,548,20,28,3.71,4.37,0,1,1
1442175,MilkPure Follow-On,SKU95163,Toddler Milk,Whey-Based,12-24,900,Carton,11.57,9.98,New Zealand,Organic,548,20,28,2.03,2.65,1,0,0
1954788,NutriStart Stage 3,SKU30318,Follow-On Formula,Hydrolyzed,0-6,200,Tin,46.9,32.36,Ireland,Organic,730,20,25,3.18,4.07,0,0,1
1089303,LactoFree Infant,SKU42682,Follow-On Formula,Hydrolyzed,6-12,1000,Tin,46.81,30.8,Ireland,Organic,365,18,28,2.48,3.2,0,0,1
1778763,NutriStart Stage 2,SKU36418,Follow-On Formula,Whey-Based,6-12,600,Tin,22.78,29.13,Netherlands,Halal,365,15,28,2.6,4.83,0,0,1
1344475,ProGrow S1,SKU79882,Toddler Milk,Whey-Based,6-12,400,Pouch,30.37,3.33,Netherlands,HACCP,548,15,30,2.92,3.54,0,0,1
1813108,BabyGold Organic S2,SKU21185,Toddler Milk,Whey-Based,12-24,1000,Pouch,8.21,17.72,USA,ISO22000,365,18,28,1.47,4.55,0,0,1
1165989,ProGrow S3,SKU54435,Follow-On Formula,Casein-Based,6-12,400,Carton,45.95,25.73,New Zealand,Organic,730,18,30,3.26,4.09,0,0,1
1880999,SoyaBliss Infant,SKU33186,Infant Formula,Soy-Based,6-12,800,Carton,29.86,13.29,New Zealand,ISO22000,548,20,30,3.38,5.13,0,1,1
1647283,NutriStart Stage 1,SKU50820,Follow-On Formula,Whey-Based,12-24,400,Pouch,53.81,3.7,USA,Halal,365,18,28,2.01,3.92,0,1,1
