location_id,warehouse_zone,aisle,rack,shelf,bin,location_type,capacity_kg,capacity_units,current_occupancy_pct,temperature_controlled,min_temp_c,max_temp_c,humidity_controlled,last_audit_date,location_status,rack_height_m,load_type,barcode,is_active
6024377,A,2,2,3,9,Pick,500,1933,55.92,0,2,25,0,2025-02-01,Reserved,5.15,Bulk,4953946841,0
6075010,A,7,1,6,8,Pick,500,1200,69.01,0,15,25,0,2024-06-27,Available,11.67,Pallet,2940312808,1
6169434,C,28,5,3,8,Overflow,1000,684,59.23,0,18,8,0,2024-11-17,Reserved,11.79,Carton,4364561315,1
6315430,C,7,16,5,5,Quarantine,1500,876,70.26,0,15,25,1,2024-09-26,Available,4.97,Bulk,4006057662,0
6292627,B,26,5,1,6,Pick,5000,1923,68.19,1,10,25,0,2024-04-16,Blocked,8.92,Tote,8276289719,1
6597312,A,7,17,3,9,Quarantine,2000,675,73.13,0,2,30,0,2024-09-26,Blocked,5.6,Pallet,6813429676,1
6936950,C,25,1,4,4,Bulk,1000,818,80.65,1,18,8,0,2025-05-04,Available,11.41,Pallet,3231363235,1
6000609,D,12,13,2,8,Pick,2000,1513,57.82,0,2,20,0,2024-12-06,Available,10.79,Carton,4134975962,1
6900083,B,9,2,6,5,Overflow,1500,1032,78.42,1,10,30,0,2024-11-21,Available,4.22,Pallet,3070712577,1
6722937,A,21,17,1,2,Pick,1500,1880,74.57,1,15,20,0,2024-06-19,Occupied,5.5,Pallet,6486381677,1
6760121,D,7,7,1,2,Bulk,500,430,54.08,0,15,25,0,2025-04-26,Blocked,5.12,Pallet,1367281302,1
6395573,F,4,14,7,2,Bulk,1000,423,55.56,0,10,25,0,2024-10-08,Blocked,9.08,Carton,2006743162,1
6952429,D,9,2,2,2,Pick,3000,1531,34.43,1,10,25,0,2024-11-07,Occupied,9.68,Tote,2627235320,1
6450835,E,17,13,5,7,Bulk,1000,1236,80.95,0,10,25,0,2024-12-06,Blocked,5.63,Pallet,8805552701,1
6076991,A,5,14,6,2,Staging,1000,411,39.82,1,10,25,0,2024-09-14,Occupied,5.22,Tote,4356369997,1
6402619,B,7,3,1,2,Bulk,1500,1026,61.48,0,18,20,0,2025-02-14,Available,7.4,Pallet,9161500951,1
6438917,C,19,1,2,7,Pick,500,113,30.39,0,15,25,0,2025-02-01,Occupied,9.4,Tote,9872191170,0
6509446,B,25,14,7,3,Pick,1000,540,66.27,1,2,8,0,2024-03-17,Occupied,9.62,Carton,2209660507,1
6693916,E,5,18,4,1,Pick,1000,1838,84.33,1,2,20,1,2024-08-15,Occupied,9.44,Tote,6581810641,1
6579701,A,18,1,1,1,Bulk,500,170,63.87,0,10,8,0,2024-06-04,Occupied,3.91,Pallet,9582356377,1
6842082,C,5,1,6,4,Pick,1000,328,22.65,0,2,20,0,2024-12-06,Occupied,3.06,Pallet,1991752985,1
6920477,C,20,6,2,1,Pick,2000,1213,74.43,0,2,30,1,2024-05-29,Occupied,7.35,Tote,9744309704,0
6770876,D,29,17,2,6,Quarantine,1500,1342,65.0,0,10,8,0,2024-06-25,Blocked,6.74,Tote,3038905730,0
6008108,B,27,8,4,3,Overflow,2000,1348,25.74,0,10,8,0,2024-02-12,Occupied,11.6,Carton,6835779532,0
6066282,C,10,7,4,2,Pick,2000,1312,56.05,0,18,8,0,2024-06-03,Maintenance,5.69,Carton,3134499173,1
6235087,A,29,8,1,9,Quarantine,3000,210,44.02,0,10,30,0,2024-06-13,Available,4.79,Carton,9218400574,1
6583119,D,29,15,4,1,Pick,500,957,25.86,0,18,8,1,2025-01-27,Reserved,7.83,Pallet,9778868336,1
6915870,A,10,6,5,3,Pick,2000,1296,55.45,1,18,20,0,2024-03-27,Available,5.8,Pallet,2232460437,1
6453776,A,5,11,3,2,Bulk,3000,1981,60.18,0,10,30,0,2025-02-01,Occupied,6.49,Pallet,8387988079,0
6549267,A,25,17,2,8,Pick,1000,310,71.68,1,2,20,0,2024-10-29,Available,9.36,Tote,4219878385,1
6302853,A,29,1,2,4,Pick,1000,1026,95.45,0,18,20,1,2024-03-25,Reserved,3.99,Tote,4953151806,1
6121476,C,22,16,1,8,Bulk,500,1413,89.97,0,2,25,1,2024-03-02,Occupied,2.97,Tote,8872234671,1
6993941,E,7,9,2,2,Bulk,1000,915,53.31,1,10,8,0,2024-06-22,Available,11.87,Carton,9401012296,1
6696530,D,20,11,4,9,Returns,5000,1902,52.03,1,2,8,1,2024-11-17,Blocked,3.18,Pallet,5701503797,1
6668058,C,28,4,1,7,Pick,1000,1415,35.38,0,18,8,0,2024-10-16,Occupied,8.44,Tote,5364067124,1
6816925,F,6,12,3,3,Pick,1000,1310,92.12,1,10,30,0,2024-07-26,Blocked,10.88,Carton,9627810636,1
6531210,B,23,1,2,3,Pick,500,1390,45.65,1,15,25,0,2024-11-08,Occupied,7.23,Bulk,2010300823,1
6861412,F,20,4,3,8,Pick,500,1906,52.16,1,2,25,1,2024-12-06,Reserved,6.74,Carton,8482103622,1
6399842,F,7,10,3,2,Pick,1000,1229,56.4,0,18,20,1,2024-08-05,Available,4.19,Carton,3059695300,1
6540880,D,14,11,2,9,Bulk,1500,1893,57.33,0,10,8,0,2024-01-24,Occupied,4.65,Tote,3145292477,1
6957604,E,5,18,5,4,Bulk,1500,1048,78.83,1,18,25,0,2024-01-10,Occupied,9.02,Carton,2558454932,1
6417370,A,21,14,7,3,Bulk,2000,1527,68.69,1,15,8,1,2025-03-16,Reserved,10.76,Tote,7680512774,1
6710594,E,28,2,1,1,Pick,3000,1800,31.16,0,10,30,0,2024-03-17,Blocked,9.14,Pallet,5796382113,1
6099531,C,6,11,3,3,Pick,1000,650,73.79,0,15,30,0,2024-02-05,Available,4.44,Pallet,1927315596,1
6119823,E,29,9,2,4,Bulk,3000,266,86.16,0,10,8,1,2025-04-12,Reserved,9.75,Pallet,6994125055,0
6831352,D,12,16,4,9,Pick,500,596,38.6,0,2,20,0,2024-10-20,Blocked,2.72,Pallet,5958682126,1
6761444,B,29,16,7,9,Overflow,500,320,30.65,1,2,30,0,2025-03-13,Available,5.79,Pallet,2051740977,1
6542094,D,11,15,1,8,Bulk,1500,613,48.33,1,2,8,0,2024-03-30,Reserved,6.67,Carton,5596679634,1
6191402,B,26,2,6,2,Bulk,3000,371,30.21,0,18,25,0,2024-12-31,Available,6.9,Pallet,7485801490,1
6496638,E,25,19,6,4,Bulk,2000,1026,81.72,0,18,30,0,2024-08-24,Available,7.17,Bulk,5343754627,1
6563410,A,8,3,1,7,Pick,1500,1733,54.07,1,15,20,1,2025-03-26,Available,10.93,Pallet,2487370550,1
6125060,E,21,12,7,7,Bulk,1000,593,48.06,1,15,25,1,2025-02-23,Blocked,11.69,Pallet,5284547208,1
6979000,A,12,8,7,1,Overflow,2000,1314,73.61,0,15,20,1,2024-08-16,Occupied,9.61,Pallet,3087795145,1
6546659,A,5,7,1,8,Pick,500,267,68.69,0,18,30,1,2024-02-13,Available,5.12,Pallet,4698625696,1
6561164,E,13,3,5,2,Returns,2000,742,81.37,0,18,8,0,2025-02-19,Occupied,4.89,Bulk,1966247860,1
6139640,A,1,16,4,3,Pick,3000,1410,58.28,1,15,25,0,2024-05-23,Available,3.85,Tote,4075434946,1
6844330,C,1,6,6,6,Overflow,3000,1212,54.38,0,15,25,0,2024-11-19,Occupied,5.03,Pallet,1278767813,1
6291414,B,15,19,4,3,Bulk,1500,281,44.42,0,18,8,0,2024-03-29,Reserved,6.85,Pallet,3493846138,1
6283797,F,14,5,4,8,Bulk,1500,606,30.75,1,10,30,0,2024-07-16,Available,8.29,Pallet,3930254191,1
6808342,B,11,15,6,2,Overflow,1000,389,54.72,0,15,20,0,2025-03-21,Occupied,6.85,Tote,3501934815,1
7329325,F,4,17,5,2,Staging,1000,100,0.0,0,15,30,0,2024-01-06,Available,8.74,Pallet,8515241237,0
6162192,A,10,14,3,6,Bulk,500,1342,55.81,0,18,20,1,2025-05-03,Available,4.35,Pallet,3688647215,1
6417471,A,1,18,5,3,Pick,1000,206,36.64,0,18,8,0,2024-09-05,Occupied,9.83,Pallet,2895473060,1
6932017,F,9,12,3,7,Pick,1000,1574,80.87,0,18,8,0,2025-04-10,Occupied,3.73,Pallet,9447439601,1
6512879,E,28,14,3,7,Pick,500,442,56.4,0,2,30,0,2024-11-19,Available,5.53,Carton,7649532294,1
6189840,D,5,5,7,9,Bulk,1000,374,55.1,1,2,25,0,2024-09-30,Occupied,2.72,Pallet,9464586989,1
6019325,A,6,4,1,3,Quarantine,1500,1397,51.72,0,2,25,0,2024-01-08,Available,5.16,Bulk,1413878394,1
6509511,A,24,18,2,2,Overflow,3000,501,59.79,1,2,8,0,2024-10-29,Occupied,9.6,Pallet,1355137954,1
6120269,D,24,12,2,5,Bulk,1500,251,87.8,0,15,8,0,2025-03-19,Blocked,7.88,Tote,8885181836,1
6260279,C,17,3,6,5,Bulk,1500,892,55.65,1,2,8,0,2024-03-10,Maintenance,8.12,Tote,3672467550,1
6539006,A,6,4,2,4,Bulk,1500,1809,51.18,1,2,30,0,2024-11-01,Available,9.76,Carton,8473671192,1
7342130,B,19,18,4,8,Pick,500,122,0.0,0,10,30,1,2024-10-03,Available,5.43,Pallet,3243065203,0
6603967,A,2,17,2,3,Pick,1000,227,25.65,0,15,20,1,2025-05-04,Available,7.51,Tote,2643016462,0
7219689,A,7,4,5,9,Overflow,5000,1285,0.0,0,15,30,1,2024-01-16,Available,4.58,Pallet,3377744078,0
6737466,C,13,5,4,6,Bulk,2000,1652,88.32,0,15,30,0,2024-09-09,Available,3.3,Pallet,9545928110,1
6884827,C,7,9,6,7,Pick,2000,115,75.95,0,18,20,0,2025-05-13,Occupied,4.7,Tote,5075699823,1
7014950,E,1,16,2,2,Pick,3000,1102,0.0,0,15,8,0,2024-01-14,Available,11.83,Pallet,9930119761,0
6222096,B,6,14,2,3,Bulk,1000,466,60.87,0,18,8,0,2024-10-29,Occupied,3.73,Pallet,6238006766,1
6439783,C,28,11,6,4,Pick,1000,879,59.05,1,2,8,0,2025-03-28,Blocked,5.7,Pallet,5982431580,1
6121040,A,7,8,2,8,Bulk,1000,1038,43.32,1,18,20,0,2024-09-01,Available,5.79,Pallet,7146265068,1
6213682,C,12,19,4,6,Bulk,1000,528,50.36,1,15,25,0,2024-01-19,Available,5.92,Pallet,4509761850,0
6115298,B,19,13,2,3,Bulk,3000,1266,28.35,0,10,25,0,2024-02-22,Available,11.88,Tote,2649232584,0
6854988,F,11,3,4,8,Pick,1000,179,80.07,0,18,20,1,2024-02-02,Blocked,9.8,Pallet,6848265726,1
6749111,D,26,12,7,2,Bulk,1500,205,56.88,1,18,25,0,2024-01-19,Occupied,6.0,Bulk,8911709121,1
6810605,B,19,3,2,9,Pick,3000,347,71.53,0,18,30,1,2024-04-25,Occupied,7.28,Tote,2458902439,0
6105334,B,25,18,4,2,Overflow,1500,485,42.98,0,18,20,0,2025-01-27,Reserved,6.1,Tote,2640087836,1
6461559,A,12,1,7,8,Pick,2000,1566,43.3,1,2,20,1,2024-11-05,Occupied,4.32,Tote,4587970664,1
6467191,C,29,6,4,4,Bulk,1500,946,56.79,1,15,8,0,2024-09-29,Available,5.86,Carton,4671413442,1
6855572,C,4,7,6,2,Pick,1000,684,52.0,0,2,20,0,2024-05-22,Maintenance,6.67,Bulk,1312775132,1
6395567,C,22,11,5,3,Overflow,1500,1616,77.06,1,15,25,1,2025-04-19,Available,6.61,Tote,2492506535,1
6446332,E,25,3,7,6,Pick,1500,1764,76.92,1,10,20,0,2024-01-26,Occupied,11.91,Pallet,7042493783,1
6376864,A,3,3,7,7,Bulk,3000,1859,67.92,0,15,25,1,2025-05-05,Blocked,11.79,Tote,8284960842,1
6315241,C,1,5,6,5,Overflow,500,729,56.7,0,10,8,0,2024-01-07,Occupied,9.16,Pallet,1951613078,1
7097463,C,24,16,6,3,Bulk,1500,1666,0.0,1,15,25,1,2024-09-22,Available,6.59,Pallet,5108095302,0
6842874,A,24,8,5,9,Returns,2000,748,49.94,1,2,30,0,2024-12-16,Reserved,8.41,Carton,8750666544,1
6640262,F,14,4,1,8,Bulk,1000,290,74.81,0,18,20,0,2025-01-01,Occupied,2.7,Pallet,3648439676,1
6332255,B,25,11,6,9,Bulk,1500,1059,88.94,0,10,8,0,2025-02-09,Occupied,3.18,Tote,9884390446,1
6084609,C,6,11,3,3,Pick,5000,627,48.43,0,10,8,0,2024-05-19,Maintenance,9.03,Carton,8651720289,1
6616967,A,1,2,5,7,Bulk,500,1417,20.17,1,2,8,1,2025-03-23,Reserved,6.99,Tote,3247320770,1
6405392,A,5,1,1,4,Pick,1000,1220,58.75,0,2,20,0,2024-08-24,Available,10.14,Carton,9170854093,1
6918338,E,23,8,2,5,Bulk,1000,611,55.1,0,15,20,1,2024-11-30,Reserved,11.54,Carton,4095460098,1
6742867,D,13,12,5,1,Bulk,1000,1671,86.67,0,18,8,0,2024-02-03,Maintenance,10.19,Tote,7335667403,1
6344376,E,2,19,7,8,Pick,2000,1541,65.93,0,15,25,0,2024-03-02,Occupied,7.68,Pallet,9211620771,1
6258312,C,26,13,2,5,Bulk,1500,671,63.58,0,15,20,0,2024-08-12,Maintenance,5.92,Tote,4474788936,1
6889491,F,18,17,1,8,Staging,1500,626,48.55,0,2,30,0,2024-08-22,Available,10.94,Pallet,6754598269,1
6097463,B,29,17,1,5,Bulk,1500,727,76.02,0,2,25,1,2024-01-20,Available,3.66,Tote,9203323256,1
6885316,C,25,19,6,7,Pick,1000,830,83.37,1,15,8,0,2024-12-01,Available,4.09,Tote,9573175726,1
6573562,B,28,6,4,6,Bulk,2000,1743,69.76,1,15,30,0,2025-04-08,Available,7.69,Tote,6696702366,1
6893346,C,3,6,5,5,Bulk,1500,1133,94.96,0,15,8,0,2024-10-21,Available,11.08,Tote,7617890960,1
6730527,C,2,13,1,1,Overflow,2000,459,88.2,0,2,8,0,2025-02-18,Occupied,9.08,Pallet,3522278022,0
6491736,C,23,15,7,7,Bulk,500,1736,41.72,1,18,25,0,2025-04-24,Occupied,6.73,Pallet,3266652991,1
6593222,C,6,4,6,8,Bulk,1500,747,89.73,0,18,30,0,2024-05-27,Reserved,7.39,Tote,9887153603,1
6832858,B,26,19,1,8,Bulk,3000,957,89.02,0,10,20,0,2025-02-20,Available,3.58,Tote,4772306417,1
6183871,A,29,19,1,7,Pick,1000,852,63.67,0,2,30,0,2024-03-02,Occupied,8.7,Tote,6440869516,1
6943376,D,23,7,6,4,Bulk,1000,820,72.01,0,18,8,0,2024-03-03,Available,8.79,Tote,5595734267,1
6161916,C,1,17,3,1,Pick,2000,1665,52.92,0,15,20,1,2024-03-15,Reserved,10.13,Pallet,4691325592,1
6449952,B,1,10,2,4,Bulk,2000,427,56.76,0,10,8,0,2024-02-29,Blocked,6.45,Pallet,4749280560,1
6850832,A,22,10,7,9,Pick,1000,594,92.95,0,18,30,1,2024-04-08,Available,5.56,Pallet,2248311031,1
6306773,B,25,8,2,5,Bulk,1000,935,83.26,0,10,25,0,2024-12-28,Available,5.03,Pallet,6679925503,1
6942185,A,17,17,2,9,Pick,1000,796,87.78,0,15,8,0,2025-03-14,Maintenance,11.75,Pallet,5913425712,1
6791730,B,3,8,3,7,Staging,1000,1990,54.71,0,10,8,0,2025-04-25,Available,6.0,Pallet,1843271232,1
6942935,D,24,18,2,5,Bulk,500,1910,30.32,0,2,30,1,2024-05-04,Available,11.56,Pallet,4798391301,0
6714394,A,3,14,5,8,Quarantine,2000,550,30.71,0,18,8,0,2024-10-22,Available,8.05,Carton,9671081092,1
6236055,B,4,16,3,4,Bulk,1000,1657,90.08,1,2,30,0,2024-03-16,Available,6.95,Pallet,3509549035,1
6408697,D,22,16,4,5,Pick,1000,445,34.2,0,15,25,1,2025-02-03,Blocked,7.71,Tote,8108281242,0
6125726,A,8,2,6,5,Bulk,1500,1120,54.47,0,15,20,0,2024-04-01,Available,10.68,Carton,5519025544,1
6955536,D,20,18,7,1,Returns,1500,1240,44.25,0,15,25,0,2024-03-21,Maintenance,2.83,Bulk,1401495348,1
6393569,F,2,4,6,7,Bulk,2000,1804,55.2,0,10,25,1,2024-02-25,Occupied,11.46,Pallet,7134207914,1
6863346,E,4,12,4,9,Bulk,1000,184,53.18,0,18,20,1,2024-10-03,Blocked,9.53,Carton,3750285707,1
6186541,C,16,8,2,1,Pick,1000,1103,66.82,0,2,8,0,2024-06-21,Available,11.14,Carton,3739790768,1
6402692,B,26,8,3,2,Pick,2000,1308,68.27,0,18,30,1,2024-08-06,Available,10.66,Tote,3691158662,1
6506993,A,12,16,5,5,Overflow,1000,1938,39.38,0,18,30,0,2024-06-10,Occupied,4.08,Pallet,9382660697,1
6000293,B,14,16,7,3,Overflow,1000,355,27.17,1,15,20,0,2024-04-07,Available,4.73,Carton,6880606935,1
6892583,D,3,10,3,8,Quarantine,500,73,46.39,0,10,20,0,2025-03-12,Available,9.73,Tote,2126661765,1
6168929,C,1,18,7,8,Pick,500,1092,49.45,0,10,30,1,2025-04-12,Occupied,4.83,Carton,2992642350,1
6220199,C,26,12,6,1,Quarantine,1500,1627,11.62,0,15,20,1,2024-02-19,Available,8.15,Tote,3386278043,1
6186259,A,6,5,1,5,Overflow,2000,1499,33.93,1,2,20,0,2024-02-26,Available,10.32,Pallet,9694508751,1
6740300,E,20,8,1,6,Overflow,1000,411,83.98,0,15,20,0,2024-05-24,Available,11.9,Tote,8502556547,1
6323251,E,16,13,2,5,Staging,1000,185,93.82,0,10,30,0,2024-02-19,Available,10.26,Tote,7850454716,1
6376766,A,22,19,2,4,Bulk,500,1828,90.84,0,18,20,1,2024-02-28,Occupied,9.75,Pallet,3882810505,1
6449580,D,4,3,7,9,Bulk,2000,400,81.75,0,15,8,0,2025-04-03,Maintenance,8.38,Pallet,8202945173,1
6514485,A,28,15,4,1,Bulk,2000,747,88.56,0,10,20,0,2024-02-17,Available,8.12,Tote,3515784966,1
6956161,D,25,12,2,9,Bulk,500,117,89.34,0,15,8,0,2025-03-12,Maintenance,8.49,Carton,6369254950,1
6367400,D,22,4,6,9,Returns,2000,1740,87.64,1,2,20,0,2024-07-10,Available,10.11,Pallet,4711632731,1
6478786,B,11,15,3,9,Pick,1000,1191,49.46,0,2,30,0,2025-01-26,Available,3.36,Tote,4284556157,1
6941875,A,18,9,2,1,Bulk,1500,1018,59.36,0,18,25,0,2024-04-06,Available,2.51,Tote,1901429206,1
6781719,B,23,17,5,8,Bulk,1000,1411,77.09,0,15,8,0,2024-11-24,Available,3.03,Tote,9120834533,1
6928968,A,18,8,2,6,Bulk,1500,944,50.6,1,15,20,0,2025-01-26,Occupied,7.78,Pallet,1158177605,1
6350952,C,11,7,6,1,Bulk,1500,209,63.33,0,10,25,0,2024-04-04,Available,3.78,Tote,6271716252,0
7089469,C,28,14,1,2,Pick,5000,1507,0.0,0,15,8,0,2025-01-30,Available,2.9,Pallet,3673201582,0
6359418,D,4,13,5,8,Pick,1000,398,25.13,0,2,8,0,2024-11-23,Available,9.42,Tote,3921902575,1
6546036,F,20,1,5,4,Quarantine,2000,1314,66.24,1,18,25,0,2024-10-21,Reserved,5.07,Pallet,6273552216,1
6677403,C,10,8,6,5,Pick,3000,1235,86.59,1,18,25,0,2024-12-02,Blocked,10.64,Carton,6020489281,1
6758411,A,17,8,3,2,Staging,3000,1634,55.48,0,15,8,0,2024-03-01,Available,9.37,Pallet,9675934704,1
6568534,B,22,17,7,2,Bulk,2000,1095,54.23,1,18,20,0,2024-04-28,Occupied,4.24,Tote,5620868629,1
6037498,B,8,9,1,8,Pick,1000,1889,60.16,1,10,20,0,2024-03-31,Available,2.67,Pallet,9231217572,1
6876054,E,7,6,3,6,Bulk,2000,380,46.99,0,18,25,1,2025-02-02,Occupied,8.45,Carton,4637875267,1
6342350,A,16,15,5,7,Pick,1000,670,69.07,1,15,8,1,2025-04-06,Occupied,2.7,Carton,6768880045,0
7431304,E,13,6,7,2,Bulk,3000,1004,0.0,0,2,30,0,2024-08-23,Available,10.77,Tote,1131844006,0
6294279,A,16,11,2,4,Bulk,3000,107,37.23,0,2,30,1,2024-11-08,Maintenance,3.52,Carton,9016192732,1
6123995,A,14,3,1,6,Staging,2000,230,61.26,1,15,25,0,2025-04-24,Available,7.07,Pallet,2845610874,1
6515490,D,28,4,4,5,Staging,1000,1846,76.94,0,2,20,0,2024-07-14,Occupied,7.51,Carton,3835232512,1
6531616,A,13,12,2,2,Staging,1500,547,69.37,1,18,8,0,2025-04-05,Available,2.76,Bulk,6533551564,0
6949613,A,29,2,7,2,Bulk,1000,89,59.6,1,2,8,0,2024-12-15,Blocked,4.29,Tote,3324200167,1
6962927,F,14,17,3,5,Overflow,500,799,88.38,0,10,30,0,2024-09-23,Blocked,9.46,Pallet,5441581613,1
6318758,E,6,18,5,4,Pick,500,1866,71.88,0,18,25,0,2025-02-14,Blocked,11.94,Tote,9137806223,1
6324492,E,21,17,7,7,Overflow,1000,413,58.63,1,2,20,0,2025-05-11,Available,11.52,Carton,7238740379,1
6223703,E,6,18,2,5,Pick,1500,911,17.45,0,10,30,0,2024-06-10,Available,9.68,Pallet,8753166594,1
6206814,C,15,2,5,3,Bulk,3000,317,77.38,0,10,25,1,2025-02-16,Occupied,8.22,Pallet,1064855097,1
6817339,C,1,14,5,1,Overflow,1500,1204,90.69,1,2,30,0,2024-10-01,Available,11.13,Pallet,6757017690,1
6366084,A,11,1,7,6,Pick,3000,270,72.16,1,10,25,1,2024-08-01,Blocked,6.52,Pallet,3511405341,1
6258276,E,21,10,4,1,Bulk,2000,1547,77.8,1,2,25,0,2024-11-21,Available,4.85,Carton,9196062053,1
6045128,A,28,18,4,7,Returns,2000,1802,77.23,0,15,30,0,2024-09-30,Available,7.47,Tote,4860984541,1
6225014,D,29,8,6,1,Bulk,3000,1025,79.33,1,18,8,0,2024-06-29,Reserved,7.28,Carton,3619168617,1
6279720,A,29,5,3,8,Staging,1500,1077,74.65,0,10,30,0,2024-11-11,Available,8.66,Carton,5834410718,1
6355948,C,22,2,6,5,Overflow,3000,1843,64.43,0,18,30,0,2024-01-29,Occupied,4.09,Tote,9819677485,1
6824803,B,14,8,7,2,Staging,2000,1039,43.99,0,2,20,1,2024-05-23,Occupied,9.09,Tote,1669533042,1
6065073,E,10,7,5,2,Bulk,1500,705,74.06,1,18,8,0,2025-02-06,Occupied,8.2,Tote,9958974522,1
6746748,A,24,15,4,7,Overflow,1500,953,57.85,1,2,30,0,2025-03-14,Available,11.44,Pallet,2435257091,1
6451598,A,13,12,2,3,Pick,1500,1883,73.12,0,2,20,0,2024-07-19,Available,5.04,Tote,2937697461,0
6818125,C,22,9,3,5,Pick,1500,1758,91.93,0,10,25,0,2024-08-03,Occupied,8.06,Pallet,1276836090,1
6264758,E,25,2,5,3,Pick,1500,1777,85.32,1,2,30,1,2024-04-26,Available,8.19,Carton,4975800721,1
6249652,F,22,16,1,5,Bulk,1500,1700,64.88,1,18,8,0,2024-07-03,Blocked,4.4,Pallet,2927330012,1
6288457,E,24,14,2,5,Bulk,1000,504,46.32,1,18,20,0,2025-05-13,Available,4.97,Pallet,3261190933,1
6614762,B,9,9,2,8,Bulk,500,803,46.77,0,10,20,0,2024-04-16,Available,5.85,Pallet,6442055869,1
6495049,A,20,7,7,8,Returns,1000,1471,55.56,0,15,20,1,2024-06-24,Available,6.43,Tote,2155666501,1
6718272,B,26,4,7,3,Overflow,2000,937,58.67,0,18,20,0,2024-01-02,Available,3.64,Bulk,2289490678,1
6113443,F,15,6,1,2,Pick,1500,1045,83.08,0,10,8,0,2024-08-31,Occupied,4.94,Tote,9481329036,0
6414009,E,15,11,4,6,Staging,3000,553,46.18,1,15,20,0,2024-01-28,Occupied,5.18,Bulk,7792091282,1
6735169,A,27,19,7,9,Pick,1500,416,56.73,1,10,30,0,2024-02-13,Occupied,7.31,Tote,7954731997,1
6069545,B,9,16,2,4,Pick,1000,1973,77.06,0,10,30,0,2024-01-22,Occupied,8.36,Pallet,7922141957,1
6751917,B,21,3,2,6,Bulk,2000,888,79.83,0,15,20,0,2024-07-02,Available,7.45,Tote,4817058712,1
6701794,C,3,4,6,8,Pick,1000,418,68.78,0,2,25,0,2024-08-08,Blocked,9.72,Carton,7708250941,0
6146368,A,25,2,5,4,Bulk,1000,1709,44.33,0,15,8,0,2024-07-04,Available,5.8,Tote,8434212629,1
6323028,B,25,14,1,4,Bulk,1500,797,69.81,1,10,25,0,2025-05-07,Maintenance,11.23,Pallet,4661951986,1
6689955,A,13,17,3,9,Pick,1000,344,43.82,0,15,8,0,2024-05-08,Blocked,3.19,Tote,9792339903,1
6522321,A,23,4,4,7,Overflow,2000,1729,8.77,1,2,8,0,2024-08-23,Reserved,4.47,Pallet,5680995892,1
6925164,E,6,4,1,8,Bulk,500,341,47.23,0,15,30,0,2024-04-16,Available,11.95,Pallet,9498722776,1
6677788,C,22,15,3,3,Pick,3000,309,95.95,0,2,8,1,2024-01-15,Available,2.73,Carton,7751677298,1
6070886,A,17,3,7,8,Overflow,1500,359,63.15,0,15,30,0,2024-04-23,Available,6.18,Carton,4377948909,1
6056074,A,3,3,3,6,Overflow,3000,952,45.16,0,2,30,0,2024-10-19,Occupied,4.77,Bulk,4053145657,1
6870808,C,28,12,1,3,Bulk,2000,868,86.07,1,2,25,1,2024-08-26,Reserved,8.72,Carton,7705042017,1
6025570,B,17,14,6,9,Quarantine,2000,1545,83.21,0,10,8,0,2024-07-04,Available,3.6,Pallet,7609926528,1
6270828,E,2,4,1,1,Overflow,500,878,28.4,1,2,30,0,2025-03-17,Available,6.96,Carton,2643814912,1
6921786,C,5,2,4,3,Bulk,500,129,62.44,0,15,30,0,2024-06-05,Available,11.76,Bulk,1274515091,0
6905865,D,19,18,3,9,Overflow,3000,776,83.97,0,15,8,0,2024-03-09,Occupied,2.91,Tote,4640755935,1
6745023,A,28,10,7,6,Pick,1000,1362,51.13,0,10,20,0,2024-03-12,Occupied,7.38,Pallet,6058426573,1
6775161,B,2,3,3,6,Staging,1000,1602,64.19,1,2,8,0,2024-05-30,Occupied,5.7,Bulk,2598039666,1
6227954,A,8,1,4,9,Bulk,1000,1419,68.53,0,2,8,0,2025-02-11,Available,5.4,Tote,1412457536,1
6958661,B,21,11,7,9,Returns,1000,399,69.74,1,18,25,1,2024-02-17,Available,5.03,Carton,4042738153,1
6764718,C,2,6,7,1,Overflow,1500,1714,92.86,0,2,30,0,2024-10-14,Occupied,3.64,Tote,9034936701,1
6658919,E,4,12,1,2,Pick,1000,1977,53.77,0,18,20,0,2024-09-27,Maintenance,10.55,Tote,1266160347,0
6437416,A,7,4,3,7,Bulk,3000,1658,22.24,0,10,8,1,2024-02-20,Occupied,8.17,Tote,7774075673,1
6610304,C,23,8,1,6,Bulk,2000,1151,97.38,1,18,20,0,2024-11-27,Occupied,4.22,Tote,5696711806,0
6084125,C,2,18,3,9,Quarantine,500,1711,96.64,0,18,30,1,2024-12-08,Available,9.66,Pallet,1048923136,1
6499629,B,13,11,4,8,Pick,5000,1522,65.72,0,15,30,1,2024-11-12,Available,6.4,Tote,6028712284,1
6149433,F,12,1,5,4,Pick,500,1027,31.34,1,15,25,0,2024-05-01,Available,8.73,Bulk,4664654570,1
6384538,D,3,17,3,4,Overflow,2000,94,80.52,0,15,8,1,2025-03-11,Available,6.13,Tote,3668837405,1
6005346,B,23,14,2,4,Bulk,5000,1792,73.46,0,10,30,1,2025-04-25,Occupied,5.17,Carton,7388926287,1
6338570,A,5,1,4,5,Overflow,500,368,45.19,0,10,8,0,2024-08-17,Blocked,11.38,Pallet,7213004595,1
6279572,B,26,5,7,9,Bulk,1500,1817,43.88,1,15,20,0,2024-11-09,Available,7.58,Pallet,3839948044,1
