shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score,route_name,origin_warehouse,destination_city,destination_country,distance_km,estimated_duration_hours,transport_mode,carrier_name,carrier_code,contract_type,base_cost_usd,cost_per_kg_usd,route_status,frequency_per_week,customs_required,cold_chain_required,max_payload_kg,avg_delay_hours,is_active,actual_duration_days,scheduled_duration_days,delay_days,is_delayed,shipment_month,shipment_day_of_week,real_cost_per_kg_usd,cold_chain_excursion_detected
48832189,7676151,9899143,2023-04-15,2023-04-27,2023-04-28,1780870,116,251.08,7.378,10,8,488619454911,0,,223.73,1907.11,Delivered,None,3.8,RT-3638,Jakarta-WH1,Bandung,Malaysia,1054.9,43.6,Truck,JNE,CR2625,Dedicated,47.54,3.171,Seasonal,3,0,0,1000,4.34,1,13.0,12.0,1.0,1,4,5,0.8910705751155009,0
41668617,7333538,2632292,2024-05-08,2024-05-14,2024-05-15,1396396,272,623.73,1.347,18,8,476436080003,1,2023-03-20,389.07,2684.19,Delivered,None,2.8,RT-4400,Jakarta-WH2,Medan,Indonesia,130.4,48.2,Truck,DHL,CR3862,Contracted,446.52,1.885,Active,2,0,1,20000,1.64,0,7.0,6.0,1.0,1,5,2,0.6237795199846087,0
40335268,7219336,2478906,2023-07-15,2023-07-20,2023-07-20,1629372,271,28.64,1.889,2,30,964174282673,1,2023-05-22,92.97,2158.68,Delivered,None,3.4,RT-9781,Jakarta-WH1,Medan,Indonesia,147.2,109.2,Truck,DHL,CR1859,Dedicated,351.23,1.747,Inactive,2,0,0,5000,1.06,1,5.0,5.0,0.0,0,7,5,3.246159217877095,0
40510677,7348315,2616507,2024-12-12,2024-12-19,2024-12-20,1974220,211,255.29,2.513,18,20,906700052988,0,,527.87,591.21,Delivered,None,3.7,RT-1723,Jakarta-WH1,Semarang,Malaysia,283.0,22.1,Truck,FedEx,CR5412,On-Demand,246.95,1.987,Active,5,0,0,10000,0.53,1,8.0,7.0,1.0,1,12,3,2.0677268988209487,0
49134081,7974920,2490787,2023-03-09,2023-03-18,2023-03-19,1596114,183,849.28,1.323,18,30,819680739704,1,2024-01-24,1199.95,774.47,Delivered,Customs,,RT-9968,Jakarta-WH1,Bandung,Indonesia,10.0,42.1,Rail,J&T,CR3718,Contracted,97.44,1.236,Seasonal,3,0,1,5000,1.56,0,10.0,9.0,1.0,1,3,3,1.412902694046722,1
46530532,7730851,2514080,2022-09-01,2022-09-12,2022-09-12,1160139,257,256.23,1.379,18,30,129137079631,1,2023-04-03,211.3,1997.36,Delayed,None,3.7,RT-9500,Bandung-WH,Jakarta,Indonesia,735.8,18.5,Truck,SiCepat,CR2284,Contracted,34.86,0.457,Inactive,3,0,0,1000,0.86,1,11.0,11.0,0.0,0,9,3,0.8246497287593177,0
44371589,7458409,2636421,2022-10-28,2022-10-30,2022-10-31,1051369,120,854.55,1.369,2,30,881330897969,1,2024-03-22,457.43,670.03,Delivered,None,4.2,RT-5792,Surabaya-WH,Surabaya,Indonesia,114.8,15.6,Truck,FedEx,CR6066,On-Demand,20.0,0.329,Active,7,0,1,10000,2.22,0,3.0,2.0,1.0,1,10,4,0.5352875782575625,1
47614638,7725136,2295213,2024-08-29,2024-09-03,2024-09-07,1592699,328,39.46,1.346,15,8,364191239472,0,,450.33,2490.49,Delivered,None,3.7,RT-4170,Jakarta-WH2,Medan,Vietnam,307.6,17.3,Air,Tiki,CR8064,Spot,255.78,0.054,Inactive,7,1,1,10000,0.2,1,9.0,5.0,4.0,1,8,3,11.412316269640142,0
40472420,7830295,2171245,2022-06-21,2022-06-23,2022-06-28,1526322,366,421.52,1.367,18,30,305729988612,0,,371.9,3140.42,Delivered,None,2.6,RT-3524,Jakarta-WH1,Medan,Singapore,624.1,35.7,Truck,JNE,CR5620,Contracted,673.76,2.099,Seasonal,5,1,1,2000,7.57,1,7.0,2.0,5.0,1,6,1,0.8822831656860884,1
44574648,7155996,2730480,2023-12-07,2023-12-16,2023-12-16,1553103,153,216.2,1.956,15,30,736404020552,1,2024-01-31,486.47,183.36,Delivered,None,4.2,RT-5104,Jakarta-WH1,Jakarta,Indonesia,141.2,3.6,Truck,Pos Indonesia,CR9462,Dedicated,201.97,2.696,Inactive,2,1,0,2000,3.74,1,9.0,9.0,0.0,0,12,3,2.2500925069380204,0
48756096,7961547,2267204,2023-04-19,2023-04-22,2023-04-25,1987303,155,726.46,0.847,15,20,617405180280,1,2022-08-10,1636.96,4553.99,Delivered,None,4.7,RT-8527,Jakarta-WH1,Surabaya,Malaysia,10.0,34.7,Truck,JNE,CR7510,Spot,808.88,2.48,Active,1,0,0,20000,1.79,1,6.0,3.0,3.0,1,4,2,2.253338105332709,0
40230070,7713693,2886518,2023-10-19,2023-10-25,2023-10-25,1391809,328,252.76,1.633,2,20,850148547569,0,,1690.08,50.0,Delivered,Customs,2.7,RT-4343,Jakarta-WH1,Makassar,Indonesia,127.5,6.8,Rail,JNE,CR2749,Contracted,142.74,1.382,Active,5,0,1,2000,4.7,0,6.0,6.0,0.0,0,10,3,6.6865010286437725,1
44671152,7469427,2661695,2023-08-12,2023-08-20,2023-08-21,1802163,535,636.77,1.429,2,20,197606666144,1,2022-11-27,720.42,587.8,Delivered,None,4.4,RT-6452,Jakarta-WH1,Bandung,Singapore,23.6,25.2,Sea,J&T,CR1456,Dedicated,64.99,1.499,Active,5,0,0,20000,6.44,1,9.0,8.0,1.0,1,8,5,1.1313661133533301,0
48249562,7881021,2969461,2024-01-13,2024-01-25,2024-01-25,1314074,141,105.62,3.178,18,25,631358156986,1,2023-06-13,42.61,4761.19,Delivered,Traffic,4.5,RT-1067,Surabaya-WH,Bandung,Indonesia,167.1,12.5,Truck,FedEx,CR2057,Spot,937.01,1.086,Inactive,7,1,1,1000,7.56,0,12.0,12.0,0.0,0,1,5,0.4034273811778072,1
41124230,7735400,2625939,2023-12-24,2024-01-01,2024-01-03,1869559,190,383.49,3.119,18,30,882617235551,0,,202.7,842.46,Delivered,Weather,2.9,RT-1360,Jakarta-WH1,Bandung,Indonesia,120.0,39.6,Air,SiCepat,CR5614,Dedicated,635.33,0.775,Active,2,0,0,500,1.07,0,10.0,8.0,2.0,1,12,6,0.5285665858301389,0
44089986,7859293,2108139,2023-04-01,2023-04-06,2023-04-06,1982951,275,778.59,0.407,18,8,397269285721,1,2023-07-10,1691.09,2639.03,Delivered,None,3.4,RT-7714,Surabaya-WH,Semarang,Indonesia,386.2,27.1,Sea,JNE,CR8061,On-Demand,313.77,2.185,Inactive,5,0,0,1000,0.09,1,5.0,5.0,0.0,0,4,5,2.1719903928897106,0
42080095,7031455,2006562,2023-01-28,2023-02-02,2023-02-02,1220925,465,32.83,2.849,15,30,896159617216,0,,442.35,456.13,In-Transit,None,4.0,RT-4547,Medan-WH,Surabaya,Singapore,119.5,1.0,Truck,SiCepat,CR7447,Dedicated,46.39,0.416,Active,2,1,0,5000,1.2,1,5.0,5.0,0.0,0,1,5,13.473956746877857,0
47756803,7891633,2732833,2023-09-25,2023-09-26,2023-09-26,1241026,487,113.45,0.549,2,20,492549812646,0,,279.47,1562.3,In-Transit,None,,RT-5844,Surabaya-WH,Surabaya,Indonesia,17.6,35.8,Truck,Pos Indonesia,CR8602,Contracted,20.0,0.46,Suspended,3,0,0,1000,0.46,1,1.0,1.0,0.0,0,9,0,2.463375936535919,0
45155302,7115919,2382441,2023-05-20,2023-06-01,2023-06-03,1686190,177,93.96,0.872,18,30,316739422461,0,,365.43,114.67,Delivered,None,,RT-8084,Surabaya-WH,Surabaya,Indonesia,10.0,1.0,Sea,DHL,CR5973,Dedicated,95.31,1.8,Active,3,0,1,1000,1.71,1,14.0,12.0,2.0,1,5,5,3.8892081736909327,1
49589518,7357062,2682954,2023-09-17,2023-09-21,2023-09-21,1888908,348,154.15,2.067,18,30,613900043008,0,,963.65,595.43,Delivered,None,3.7,RT-3364,Surabaya-WH,Bandung,Malaysia,219.7,19.4,Truck,SiCepat,CR4825,Spot,678.99,0.455,Active,3,0,0,1000,6.73,1,4.0,4.0,0.0,0,9,6,6.251378527408368,0
43747754,7976667,2828000,2024-03-29,2024-04-02,2024-04-03,1325425,176,1143.0,1.115,10,30,456325013918,0,,43.39,4161.36,Delivered,None,4.9,RT-5279,Jakarta-WH2,Medan,Indonesia,301.3,4.3,Air,JNE,CR1713,Contracted,343.94,3.125,Active,2,0,0,2000,1.56,1,5.0,4.0,1.0,1,3,4,0.037961504811898514,0
45860540,7226423,2594304,2022-07-31,2022-08-11,2022-08-12,1699354,285,641.41,0.113,2,20,497124134958,1,2022-12-08,149.18,189.16,Delivered,None,4.6,RT-2782,Surabaya-WH,Yogyakarta,Indonesia,1887.3,27.5,Sea,FedEx,CR5021,Spot,317.59,2.307,Seasonal,5,0,1,5000,1.32,1,12.0,11.0,1.0,1,7,6,0.2325813442260021,1
44152741,7065375,2204825,2025-02-08,2025-02-19,2025-02-21,1567463,256,239.39,1.661,2,20,110253126507,0,,570.43,5166.03,Delivered,None,3.4,RT-8396,Jakarta-WH2,Jakarta,Indonesia,102.0,17.6,Truck,J&T,CR8922,Spot,267.35,0.898,Active,3,0,0,1000,1.38,1,13.0,11.0,2.0,1,2,5,2.3828480721834664,0
45896717,7182687,2802125,2024-03-04,2024-03-16,2024-03-19,1190991,145,528.67,0.05,18,20,293752510153,1,2023-05-26,294.41,4854.22,Delivered,None,4.4,RT-8782,Jakarta-WH2,Medan,Indonesia,177.0,23.3,Truck,SiCepat,CR1073,On-Demand,404.02,2.163,Active,3,0,0,20000,3.24,1,15.0,12.0,3.0,1,3,0,0.5568880397979837,0
42713771,7640371,2274542,2023-04-08,2023-04-09,2023-04-11,1714628,177,90.64,1.194,18,30,350136711580,0,,96.25,276.42,Delivered,None,4.5,RT-5490,Jakarta-WH2,Bandung,Indonesia,803.7,4.1,Rail,JNE,CR5429,Contracted,60.98,2.53,Active,7,0,0,1000,0.42,1,3.0,1.0,2.0,1,4,5,1.0618932038834952,0
42949972,7657589,2702901,2024-01-04,2024-01-06,2024-01-07,1762990,231,321.09,2.7,10,25,922363151125,0,,945.18,99.64,In-Transit,None,3.5,RT-1519,Jakarta-WH1,Makassar,Indonesia,373.4,26.2,Sea,Pos Indonesia,CR3343,On-Demand,121.43,3.421,Active,3,0,1,1000,2.1,1,3.0,2.0,1.0,1,1,3,2.943660655890872,1
49106942,7460619,9869916,2024-04-03,2024-04-09,2024-04-09,1395774,106,839.54,3.091,10,20,239018237870,0,,1100.93,5243.5,Delivered,None,3.6,RT-6643,Surabaya-WH,Semarang,Indonesia,924.1,58.4,Air,SiCepat,CR5644,Contracted,131.52,1.128,Active,2,0,1,1000,2.76,0,6.0,6.0,0.0,0,4,2,1.311349072110918,1
48614789,7475974,2018866,2024-11-17,2024-11-23,2024-11-26,1716770,290,369.43,0.194,2,25,261927900687,0,,350.71,1369.82,Delivered,Traffic,4.3,RT-4955,Surabaya-WH,Bali,Singapore,1085.2,19.4,Truck,FedEx,CR7295,Spot,20.0,0.976,Active,1,0,0,2000,1.18,1,9.0,6.0,3.0,1,11,6,0.9493273421216468,0
47095033,7064910,2439010,2024-06-18,2024-06-28,2024-07-01,1239585,148,852.59,0.471,15,8,598595450369,0,,113.71,5027.65,Delivered,None,3.9,RT-9931,Jakarta-WH2,Bandung,Indonesia,36.9,18.0,Sea,J&T,CR4820,Contracted,34.41,1.402,Suspended,2,0,1,2000,1.91,1,13.0,10.0,3.0,1,6,1,0.1333700840966936,0
44510535,7295173,2702336,2024-02-01,2024-02-04,2024-02-04,1448020,124,150.37,1.263,2,8,280204129771,0,,385.24,1296.6,Delivered,Traffic,3.5,RT-4842,Medan-WH,Palembang,Philippines,374.2,9.7,Rail,J&T,CR7613,Dedicated,275.68,3.113,Active,1,1,1,1000,2.9,1,3.0,3.0,0.0,0,2,3,2.561947196914278,0
40628042,7536763,2102305,2022-10-17,2022-10-24,2022-10-24,1529656,159,17.67,1.52,15,20,849330705273,0,,165.97,4190.88,Delivered,None,4.0,RT-2653,Jakarta-WH1,Jakarta,Indonesia,2504.1,20.4,Sea,JNE,CR2615,Dedicated,161.09,0.893,Active,2,1,1,500,1.56,1,7.0,7.0,0.0,0,10,0,9.39275608375778,1
46781714,7081970,2306627,2024-11-26,2024-11-28,2024-11-28,1685163,264,20.35,2.27,15,25,565745656850,1,2024-08-28,915.47,159.56,Delivered,None,4.3,RT-2224,Jakarta-WH2,Medan,Malaysia,283.6,90.4,Truck,SiCepat,CR9042,Contracted,20.0,2.421,Active,1,1,0,20000,1.29,1,2.0,2.0,0.0,0,11,1,44.986240786240785,0
40616484,7043892,2534961,2023-03-12,2023-03-25,2023-03-26,1079550,271,11.54,0.868,10,25,203877582311,0,,1319.38,361.13,Delivered,None,4.5,RT-3304,Jakarta-WH2,Jakarta,Indonesia,346.4,4.1,Truck,Pos Indonesia,CR2230,Spot,489.47,1.673,Active,5,0,0,1000,0.94,1,14.0,13.0,1.0,1,3,6,114.3310225303293,0
45076429,7211472,9987220,2022-08-14,2022-08-23,2022-08-26,1967098,273,631.64,3.999,10,30,558023406135,0,,1098.74,152.95,Delivered,Traffic,4.0,RT-9667,Jakarta-WH1,Surabaya,Singapore,55.5,18.0,Truck,JNE,CR5295,Dedicated,145.91,0.529,Seasonal,5,1,1,5000,3.73,1,12.0,9.0,3.0,1,8,6,1.7395035146602496,1
41667379,7335388,2394953,2024-08-27,2024-09-07,2024-09-10,1892018,157,259.92,1.123,15,8,626516512887,0,,483.61,2853.43,Delivered,None,3.1,RT-6388,Medan-WH,Bali,Indonesia,593.9,15.6,Sea,DHL,CR1592,Contracted,20.0,2.602,Active,7,1,0,1000,1.4,1,14.0,11.0,3.0,1,8,1,1.8606109572176053,0
47359233,7458857,2823621,2023-01-28,2023-02-06,2023-02-08,1304903,163,33.06,1.778,2,30,991938078995,0,,180.46,1987.22,Delivered,Address Error,4.3,RT-9024,Surabaya-WH,Bandung,Indonesia,10.0,24.2,Sea,DHL,CR6607,Contracted,73.98,2.648,Active,2,1,1,2000,7.35,1,11.0,9.0,2.0,1,1,5,5.458560193587417,1
42696796,7507948,2598846,2024-03-14,2024-03-23,2024-03-26,1304092,376,29.92,0.969,2,8,538116397096,0,,326.12,8309.83,In-Transit,None,4.2,RT-5067,Jakarta-WH1,Jakarta,Indonesia,197.6,70.2,Truck,FedEx,CR8126,Contracted,450.66,0.24,Active,5,0,0,2000,0.39,1,12.0,9.0,3.0,1,3,3,10.899732620320854,0
45248745,7019469,2047534,2023-06-29,2023-07-02,2023-07-03,1041690,280,555.17,0.371,15,30,168985532299,0,,37.09,200.19,Delivered,Weather,3.5,RT-1351,Medan-WH,Jakarta,Malaysia,127.4,30.7,Truck,JNE,CR2104,Contracted,55.34,0.099,Active,2,1,1,1000,6.13,1,4.0,3.0,1.0,1,6,3,0.0668083650053137,1
45904263,7850088,2869023,2024-02-23,2024-02-26,2024-02-28,1562838,207,47.83,0.344,10,30,909280479802,0,,456.11,829.57,Delivered,None,2.6,RT-8949,Jakarta-WH2,Jakarta,Malaysia,505.8,23.4,Air,J&T,CR4664,Contracted,190.04,0.197,Active,2,0,1,2000,0.49,1,5.0,3.0,2.0,1,2,4,9.536065231026553,1
44691227,7831847,2381874,2024-02-08,2024-02-14,2024-02-17,1561576,280,77.89,1.554,18,30,442915454359,0,,20.0,4000.78,Delivered,None,,RT-7789,Jakarta-WH1,Surabaya,Indonesia,431.7,65.2,Air,J&T,CR9891,Contracted,96.84,1.669,Active,2,0,0,2000,1.44,1,9.0,6.0,3.0,1,2,3,0.2567723712928489,0
40387218,7369254,2494163,2025-02-14,2025-02-16,2025-02-17,1314577,307,232.43,0.852,15,20,703318349037,1,2023-08-02,408.01,1903.2,Delivered,None,,RT-1300,Jakarta-WH1,Jakarta,Indonesia,1346.9,1.0,Truck,SiCepat,CR1327,Spot,450.87,0.295,Active,1,0,0,2000,5.0,1,3.0,2.0,1.0,1,2,4,1.7554102310373014,0
40500712,7902736,2608408,2022-09-11,2022-09-22,2022-09-22,1967159,118,752.57,0.556,2,8,373161224300,1,2024-02-10,767.49,925.28,Delayed,Traffic,3.8,RT-4334,Jakarta-WH1,Semarang,Indonesia,114.3,23.4,Air,Pos Indonesia,CR1799,Spot,31.39,1.528,Active,3,1,0,1000,2.13,1,11.0,11.0,0.0,0,9,6,1.019825398301819,0
45329758,7104330,2114752,2023-01-01,2023-01-09,2023-01-10,1157624,299,170.89,0.05,2,20,181737438061,0,,55.54,319.98,Delivered,None,3.1,RT-4015,Surabaya-WH,Makassar,Singapore,260.4,44.6,Truck,Tiki,CR5936,Dedicated,136.58,2.613,Active,3,0,1,20000,8.52,1,9.0,8.0,1.0,1,1,6,0.32500438878810933,1
43052532,7984657,2071843,2023-10-08,2023-10-16,2023-10-21,1187185,165,121.85,0.469,10,30,539157912593,0,,36.04,373.1,Delivered,None,,RT-5025,Jakarta-WH1,Surabaya,Indonesia,849.3,5.4,Rail,JNE,CR9593,Contracted,417.06,0.536,Seasonal,3,0,1,2000,0.24,1,13.0,8.0,5.0,1,10,6,0.2957734919983586,1
47445211,7621953,2405723,2024-09-26,2024-10-09,2024-10-10,1004076,208,173.72,0.724,18,8,933771456433,0,,837.8,1781.34,Delivered,None,,RT-3597,Medan-WH,Bandung,Malaysia,627.3,19.0,Truck,J&T,CR9723,Contracted,29.0,3.435,Active,1,0,0,20000,0.15,1,14.0,13.0,1.0,1,9,3,4.822703200552613,0
45446682,7747859,2603281,2023-11-17,2023-11-26,2023-11-27,1911613,137,76.45,1.023,15,20,275487691145,0,,1300.38,1497.96,Delivered,Weather,3.4,RT-4688,Jakarta-WH2,Semarang,Singapore,319.2,1.0,Truck,JNE,CR5779,Spot,20.0,2.25,Active,3,0,1,5000,4.25,0,10.0,9.0,1.0,1,11,4,17.00954872465664,1
41669439,7740014,2305331,2023-10-06,2023-10-16,2023-10-17,1826927,263,668.83,2.956,15,25,337866152172,0,,980.93,97.97,Delivered,None,3.7,RT-3007,Jakarta-WH1,Medan,Indonesia,10.0,10.8,Truck,SiCepat,CR5973,Contracted,85.79,3.246,Active,2,0,0,2000,1.73,1,11.0,10.0,1.0,1,10,4,1.4666357669362915,0
40497283,7562080,2564768,2024-10-05,2024-10-18,2024-10-20,1612965,507,152.36,0.331,10,20,417276722506,0,,122.95,887.63,In-Transit,None,4.2,RT-7624,Bandung-WH,Jakarta,Indonesia,285.5,3.6,Truck,J&T,CR6385,Spot,26.84,2.31,Active,5,0,0,5000,3.08,1,15.0,13.0,2.0,1,10,5,0.8069703334208453,0
48990835,7430954,2159954,2024-12-23,2024-12-24,2024-12-27,1607246,276,570.09,4.232,2,8,410694293161,0,,1501.16,1448.13,Delivered,Traffic,3.5,RT-8738,Jakarta-WH1,Manado,Indonesia,570.6,28.2,Truck,FedEx,CR8974,Spot,20.0,1.087,Inactive,3,0,0,10000,3.53,1,4.0,1.0,3.0,1,12,0,2.633198266940308,0
47368613,7600510,2737789,2022-10-20,2022-10-29,2022-10-31,1736967,96,1033.3,0.361,2,25,437687707951,0,,150.89,2735.81,Delivered,None,4.4,RT-3261,Jakarta-WH2,Bali,Indonesia,118.7,15.8,Truck,JNE,CR5681,Contracted,443.45,3.138,Seasonal,1,0,1,5000,0.25,1,11.0,9.0,2.0,1,10,3,0.14602729120294203,1
49574720,7916818,2486721,2022-06-20,2022-06-29,2022-06-29,1813183,203,149.01,1.133,2,8,855682032789,1,2023-12-09,533.44,559.17,Delivered,None,,RT-3605,Jakarta-WH2,Bali,Indonesia,57.5,26.8,Truck,SiCepat,CR5511,Contracted,324.27,0.596,Active,1,0,0,1000,1.87,1,9.0,9.0,0.0,0,6,0,3.5798939668478633,0
43855969,7860580,2914966,2024-01-01,2024-01-02,2024-01-04,1519694,195,709.48,1.573,15,30,541706959232,1,2022-12-30,262.44,2034.93,Delivered,None,,RT-3507,Jakarta-WH1,Medan,Indonesia,90.1,19.9,Sea,FedEx,CR9657,Contracted,91.86,1.609,Active,7,1,1,10000,1.26,1,3.0,1.0,2.0,1,1,0,0.36990471894908944,1
42810722,7994580,2802702,2024-05-25,2024-05-30,2024-05-30,1014842,428,362.17,1.075,15,8,238318163758,0,,126.93,710.2,Delivered,None,4.6,RT-3367,Jakarta-WH1,Bandung,Philippines,404.0,3.5,Truck,Pos Indonesia,CR4893,Spot,322.38,2.655,Seasonal,5,1,0,1000,1.29,1,5.0,5.0,0.0,0,5,5,0.35047077339371013,0
40944996,7321484,2141983,2023-07-22,2023-07-28,2023-07-28,1523267,358,251.88,0.05,10,25,247571646650,1,2023-07-11,745.31,530.34,Delivered,None,4.8,RT-4541,Medan-WH,Surabaya,Singapore,33.9,33.1,Courier,SiCepat,CR5839,Spot,193.51,0.88,Active,3,0,0,5000,0.17,1,6.0,6.0,0.0,0,7,5,2.9589884071780213,0
46108211,7562034,2458519,2024-02-09,2024-02-16,2024-02-17,1540805,490,5.41,0.729,18,20,880219339247,0,,675.45,2938.58,Failed,None,,RT-5833,Jakarta-WH1,Surabaya,Indonesia,969.3,9.9,Air,SiCepat,CR9586,Contracted,234.01,0.929,Inactive,1,0,0,10000,4.42,0,8.0,7.0,1.0,1,2,4,124.85212569316081,0
46034507,7978899,2229085,2023-08-18,2023-08-27,2023-08-30,1008383,169,158.18,0.393,10,20,885633020342,1,2024-05-30,309.05,771.27,Delivered,Weather,4.1,RT-1250,Jakarta-WH2,Yogyakarta,Indonesia,968.1,4.5,Truck,J&T,CR4530,Spot,185.84,2.11,Active,3,0,0,5000,1.25,0,12.0,9.0,3.0,1,8,4,1.9537868251359212,0
42775173,7279546,2972077,2025-01-04,2025-01-09,2025-01-10,1599109,158,238.61,0.113,18,30,713759391767,0,,140.98,307.3,Delivered,None,4.3,RT-1832,Bandung-WH,Yogyakarta,Indonesia,1101.2,86.4,Air,SiCepat,CR5132,Spot,49.74,3.276,Inactive,3,0,1,500,3.56,1,6.0,5.0,1.0,1,1,5,0.5908386069318133,1
45759709,7311613,2247341,2024-02-06,2024-02-13,2024-02-14,1703428,537,251.24,0.056,15,20,734460838384,0,,709.99,2269.02,Delivered,None,,RT-5706,Surabaya-WH,Surabaya,Indonesia,320.5,110.3,Truck,J&T,CR7999,Dedicated,239.57,1.963,Active,1,0,0,500,6.67,1,8.0,7.0,1.0,1,2,1,2.825943321127209,0
48992448,7545142,9945755,2022-10-14,2022-10-20,2022-10-20,1486794,361,259.96,0.387,18,30,923443492497,0,,527.89,3713.63,Delivered,Address Error,3.9,RT-8589,Jakarta-WH1,Medan,Indonesia,194.7,5.7,Rail,J&T,CR9873,Contracted,86.96,0.749,Active,7,0,0,10000,3.64,1,6.0,6.0,0.0,0,10,4,2.030658562855824,0
46806459,7403828,2459997,2022-12-04,2022-12-11,2022-12-11,1127070,607,866.58,0.524,15,25,397460912337,0,,20.0,1077.01,Delivered,None,,RT-5394,Jakarta-WH1,Surabaya,Malaysia,191.5,53.6,Courier,JNE,CR6703,Contracted,101.32,0.22,Seasonal,5,0,0,5000,2.18,1,7.0,7.0,0.0,0,12,6,0.023079231000023077,0
48216484,7531967,2785859,2025-02-18,2025-02-22,2025-02-23,1611368,422,244.17,1.684,2,25,835658086491,0,,397.98,9150.46,Delivered,Capacity,4.0,RT-7721,Jakarta-WH1,Semarang,Indonesia,1578.2,22.7,Truck,Pos Indonesia,CR6717,Contracted,26.3,3.102,Active,1,1,0,10000,0.29,0,5.0,4.0,1.0,1,2,1,1.6299299668263916,0
40745956,7934036,2537922,2023-12-08,2023-12-18,2023-12-20,1342298,156,739.87,0.327,2,8,415909394212,0,,598.35,574.3,Delivered,Traffic,,RT-8040,Surabaya-WH,Semarang,Malaysia,465.8,39.8,Truck,Pos Indonesia,CR4385,Contracted,128.11,1.738,Active,3,0,1,5000,1.45,1,12.0,10.0,2.0,1,12,4,0.8087231540676065,0
47088068,7540972,2320449,2024-10-13,2024-10-22,2024-10-22,1749631,151,181.95,0.315,10,8,983607368617,0,,185.02,237.81,Delivered,None,,RT-6838,Jakarta-WH1,Surabaya,Indonesia,288.2,9.7,Air,FedEx,CR6551,Contracted,183.85,1.784,Active,3,0,0,1000,4.62,1,9.0,9.0,0.0,0,10,6,1.0168727672437483,0
48388875,7298242,2201727,2023-03-11,2023-03-15,2023-03-16,1297484,88,74.6,1.629,18,20,252435184918,0,,2557.93,545.69,In-Transit,None,,RT-8388,Jakarta-WH1,Bandung,Indonesia,333.6,6.2,Air,Pos Indonesia,CR8294,Contracted,364.73,2.518,Active,5,1,0,500,3.22,1,5.0,4.0,1.0,1,3,5,34.28860589812332,0
42347273,7743564,2977221,2023-02-19,2023-02-23,2023-02-25,1834571,160,102.77,1.522,10,8,657789218846,0,,815.2,3785.86,Delivered,None,4.2,RT-4826,Jakarta-WH1,Yogyakarta,Indonesia,853.0,35.0,Air,Pos Indonesia,CR4559,Contracted,138.43,0.125,Active,3,0,1,5000,3.42,1,6.0,4.0,2.0,1,2,6,7.932275956018294,0
45498953,7821340,2143196,2023-08-27,2023-09-07,2023-09-08,1402792,223,727.89,1.156,2,25,924248608926,0,,265.95,908.61,Delivered,None,3.8,RT-6259,Bandung-WH,Bandung,Vietnam,14.2,6.3,Sea,Pos Indonesia,CR3325,Contracted,433.77,0.299,Active,3,0,0,500,0.03,0,12.0,11.0,1.0,1,8,6,0.36537114124386927,0
44263780,7638172,2035331,2023-05-14,2023-05-26,2023-05-28,1309367,189,44.73,0.183,15,8,951112051388,0,,424.81,844.76,Delivered,None,4.1,RT-3012,Jakarta-WH2,Bandung,Singapore,1256.7,10.8,Truck,FedEx,CR9392,Dedicated,170.07,0.813,Active,3,1,0,2000,7.41,1,14.0,12.0,2.0,1,5,6,9.497205454951935,0
45535030,7002175,2297734,2023-11-16,2023-11-22,2023-11-24,1913241,227,616.08,0.393,15,20,619400358784,0,,848.69,1276.39,Returned,Weather,,RT-1019,Surabaya-WH,Bandung,Indonesia,1493.7,1.0,Truck,JNE,CR7078,Contracted,154.74,0.071,Active,2,0,1,2000,5.68,1,8.0,6.0,2.0,1,11,3,1.3775646019997403,1
48294719,7248838,2050651,2023-06-16,2023-06-20,2023-06-23,1167854,215,62.98,0.316,18,20,740999858356,1,2024-09-07,37.88,599.89,Delivered,Weather,4.7,RT-5112,Jakarta-WH2,Bali,Singapore,1262.1,6.2,Truck,Pos Indonesia,CR4378,Spot,355.33,0.062,Active,1,0,0,5000,1.86,1,7.0,4.0,3.0,1,6,4,0.6014607812003812,0
47867416,7448830,2001970,2024-03-26,2024-04-07,2024-04-07,1119864,252,265.26,0.975,15,25,917688237542,0,,630.27,511.12,Delivered,None,3.6,RT-2570,Jakarta-WH1,Bandung,Malaysia,114.8,30.3,Truck,DHL,CR2009,Spot,31.38,1.493,Active,3,1,0,500,0.78,1,12.0,12.0,0.0,0,3,1,2.376046143406469,0
42078053,7575397,2285609,2022-07-05,2022-07-14,2022-07-15,1013706,133,1.0,0.615,18,25,202081144958,1,2024-04-22,108.07,3538.14,Delivered,None,4.5,RT-6487,Jakarta-WH2,Makassar,Indonesia,230.8,39.9,Truck,JNE,CR8501,Spot,93.66,2.546,Inactive,5,0,1,5000,0.97,1,10.0,9.0,1.0,1,7,1,108.07,1
45911331,7911239,2737464,2025-03-29,2025-04-08,2025-04-10,1472345,368,273.12,0.884,2,30,717313181089,0,,239.55,4297.24,Delivered,None,3.4,RT-3158,Surabaya-WH,Palembang,Indonesia,1473.3,11.4,Air,DHL,CR5583,Spot,20.0,1.24,Active,3,1,1,2000,3.82,1,12.0,10.0,2.0,1,3,5,0.8770869947275923,1
